OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
24111406338,63784774986452,None,None
24111406338,63784774986463,None,None
24111406338,63784774986474,None,None
24111406338,63784774986486,None,None
24111406338,63784774986498,None,None
24111406338,63784774986509,None,None
24111406338,63784774986519,None,None
24111406338,63784774986529,None,None
24111406338,63784774986541,None,None
24111514647,63784774986556,None,None
24111522979,63784774986563,None,None
24111531311,63784774986575,None,None
24111539642,63784774986585,None,None
24111556305,63784774986597,None,None
24111564637,63784774986608,None,None
24111572968,63784774986618,None,None
24111589631,63784774986630,None,None
24111597963,63784774986641,None,None
24111614626,63784774986653,None,None
24111622957,63784774986663,None,None
24111631289,63784774986674,None,None
24111647952,63784774986686,None,None
24111656283,63784774986697,None,None
24111664615,63784774986708,None,None
24111681278,63784774986719,None,None
24111689610,63784774986730,None,None
24111697941,63784774986742,None,None
24111714604,63784774986753,None,None
24111722936,63784774986765,None,None
24111731267,63784774986775,None,None
24111747930,63784774986787,None,None
24111756262,63784774986798,None,None
24111764593,63784774986809,None,None
24111781256,63784774986820,None,None
24111789588,63784774986832,None,None
24111797919,63784774986842,None,None
24111814582,63784774986854,None,None
24111822914,63784774986865,None,None
24111831245,63784774986875,None,None
24111847909,63784774986887,None,None
24111856240,63784774986898,None,None
24111864572,63784774986910,None,None
24111881235,63784774986921,None,None
24111889566,63784774986932,None,None
24111897898,63784774986944,None,None
24111914561,63784774986955,None,None
24111922892,63784774986966,None,None
24111931224,63784774986977,None,None
24111947887,63784774986988,None,None
24111956218,63784774986999,None,None
24111964550,63784774987010,None,None
24111981213,63784774987022,None,None
24111989544,63784774987033,99_Bahnsteig_PF,None
24111997876,63784774987044,99_Bahnsteig_PF,99_Bahnsteig_PF
24112014539,63784774987055,99_Bahnsteig_PF,99_Bahnsteig_PF
24112022871,63784774987066,99_Bahnsteig_PF,99_Bahnsteig_PF
24112031202,63784774987077,99_Bahnsteig_PF,99_Bahnsteig_PF
24112047865,63784774987088,99_Bahnsteig_PF,99_Bahnsteig_PF
24112056197,63784774987099,99_Bahnsteig_PF,99_Bahnsteig_PF
24112072860,63784774987110,99_Bahnsteig_PF,99_Bahnsteig_PF
24112081191,63784774987121,99_Bahnsteig_PF,None
24112089523,63784774987132,99_Bahnsteig_PF,None
24112106186,63784774987144,99_Bahnsteig_PF,None
24112114517,63784774987155,None,None
24112122849,63784774987166,None,None
24112139512,63784774987177,None,None
24112147843,63784774987189,None,None
24112156175,63784774987200,None,None
24112172838,63784774987211,None,None
24112181169,63784774987222,None,None
24112189501,63784774987233,None,None
24112206164,63784774987244,None,None
24112214496,63784774987256,99_Bahnsteig_PF,None
24112222827,63784774987267,99_Bahnsteig_PF,None
24112239490,63784774987278,None,None
24112247822,63784774987289,99_Bahnsteig_PF,None
24112256153,63784774987300,None,None
24112272816,63784774987311,99_Bahnsteig_PF,None
24112281148,63784774987323,99_Bahnsteig_PF,None
24112289479,63784774987334,99_Bahnsteig_PF,None
24112306142,63784774987344,99_Bahnsteig_PF,99_Bahnsteig_PF
24112314474,63784774987356,99_Bahnsteig_PF,None
24112322805,63784774987367,99_Bahnsteig_PF,None
24112339468,63784774987378,99_Bahnsteig_PF,None
24112347800,63784774987390,99_Bahnsteig_PF,99_Bahnsteig_PF
24112356132,63784774987401,99_Bahnsteig_PF,None
24112372795,63784774987412,99_Bahnsteig_PF,99_Bahnsteig_PF
24112381126,63784774987424,99_Bahnsteig_PF,None
24112389458,63784774987434,99_Bahnsteig_PF,None
24112406121,63784774987445,99_Bahnsteig_PF,None
24112414452,63784774987457,99_Bahnsteig_PF,None
24112422784,63784774987468,99_Bahnsteig_PF,None
24112439447,63784774987479,99_Bahnsteig_PF,99_Bahnsteig_PF
24112447778,63784774987491,99_Bahnsteig_PF,None
24112464441,63784774987502,None,None
24112472773,63784774987512,99_Bahnsteig_PF,99_Bahnsteig_PF
24112481104,63784774987524,99_Bahnsteig_PF,None
24112489436,63784774987535,99_Bahnsteig_PF,99_Bahnsteig_PF
24112506099,63784774987546,99_Bahnsteig_PF,None
24112514431,63784774987557,99_Bahnsteig_PF,None
24112531094,63784774987569,99_Bahnsteig_PF,99_Bahnsteig_PF
24112539425,63784774987580,99_Bahnsteig_PF,99_Bahnsteig_PF
24112547757,63784774987591,99_Bahnsteig_PF,99_Bahnsteig_PF
24112556088,63784774987601,99_Bahnsteig_PF,99_Bahnsteig_PF
24112572751,63784774987613,99_Bahnsteig_PF,99_Bahnsteig_PF
24112581083,63784774987624,99_Bahnsteig_PF,99_Bahnsteig_PF
24112597746,63784774987635,99_Bahnsteig_PF,99_Bahnsteig_PF
24112606077,63784774987646,99_Bahnsteig_PF,99_Bahnsteig_PF
24112614409,63784774987657,99_Bahnsteig_PF,99_Bahnsteig_PF
24112631072,63784774987669,99_Bahnsteig_PF,99_Bahnsteig_PF
24112639403,63784774987680,99_Bahnsteig_PF,99_Bahnsteig_PF
24112647735,63784774987691,99_Bahnsteig_PF,None
24112664398,63784774987702,99_Bahnsteig_PF,99_Bahnsteig_PF
24112672729,63784774987713,99_Bahnsteig_PF,99_Bahnsteig_PF
