OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
22210902170,63784773085931,99_Bahnsteig_PF,None
22210918833,63784773085942,99_Bahnsteig_PF,99_Bahnsteig_PF
22210927165,63784773085953,99_Bahnsteig_PF,None
22210935496,63784773085964,99_Bahnsteig_PF,None
22210935496,63784773085976,99_Bahnsteig_PF,None
22210935496,63784773085987,99_Bahnsteig_PF,None
22210935496,63784773085998,99_Bahnsteig_PF,None
22210935496,63784773086012,99_Bahnsteig_PF,None
22210935496,63784773086022,99_Bahnsteig_PF,None
22210935496,63784773086032,99_Bahnsteig_PF,None
22210935496,63784773086046,99_Bahnsteig_PF,None
22210935496,63784773086054,99_Bahnsteig_PF,None
22211043806,63784773086065,99_Bahnsteig_PF,None
22211052137,63784773086076,99_Bahnsteig_PF,None
22211060469,63784773086087,99_Bahnsteig_PF,None
22211068800,63784773086098,99_Bahnsteig_PF,None
22211085463,63784773086110,99_Bahnsteig_PF,99_Bahnsteig_PF
22211093795,63784773086120,99_Bahnsteig_PF,99_Bahnsteig_PF
22211102127,63784773086132,None,None
22211118790,63784773086144,99_Bahnsteig_PF,99_Bahnsteig_PF
22211127121,63784773086155,99_Bahnsteig_PF,99_Bahnsteig_PF
22211143784,63784773086167,99_Bahnsteig_PF,99_Bahnsteig_PF
22211152116,63784773086176,99_Bahnsteig_PF,99_Bahnsteig_PF
22211160447,63784773086188,99_Bahnsteig_PF,99_Bahnsteig_PF
22211177110,63784773086199,99_Bahnsteig_PF,99_Bahnsteig_PF
22211185442,63784773086210,99_Bahnsteig_PF,99_Bahnsteig_PF
22211193773,63784773086221,99_Bahnsteig_PF,99_Bahnsteig_PF
22211210436,63784773086232,99_Bahnsteig_PF,99_Bahnsteig_PF
22211218768,63784773086244,99_Bahnsteig_PF,99_Bahnsteig_PF
22211227099,63784773086254,99_Bahnsteig_PF,99_Bahnsteig_PF
22211243762,63784773086266,99_Bahnsteig_PF,99_Bahnsteig_PF
