OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
21646967724,63784772521966,0.5317326,0.5116777,0.436192,0.5148655,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85206,-2.047212,0.5097368,-0.0155091,-0.452719,-0.8915184,-0.02933865,-0.001710007,-0.01920294,0.02675929,-0.0008750915,-0.01873169,0.01115417,0.03179932,0.9994202,-0.09512329,0.03878784,0.9947052,0.00346698,0.003787811,True,True
21646967910,63784772521966,0.5309656,0.5089799,0.4365128,0.5150316,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85205,-2.047185,0.509716,-0.01551052,-0.4527265,-0.8915145,-0.02934686,-0.001656082,-0.01925841,0.02674054,-0.0008750915,-0.01871788,0.009124756,0.02386475,0.9996643,-0.09428406,0.03927612,0.9947662,0.003480698,0.003788254,True,True
21646968106,63784772521966,0.5311671,0.5090317,0.4368574,0.5150723,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85204,-2.047185,0.5097184,-0.01550873,-0.4527262,-0.8915147,-0.02935063,-0.001655899,-0.01925986,0.02673022,-0.0008750915,-0.01871153,0.009658813,0.02401733,0.9996643,-0.09338379,0.03939819,0.9948425,0.003485992,0.003788361,True,True
21646968256,63784772521966,0.5319736,0.509032,0.4349945,0.515732,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85203,-2.047188,0.5097186,-0.01551216,-0.4527242,-0.8915157,-0.02936026,-0.001654922,-0.01925986,0.02672456,-0.0008822937,-0.01871115,0.01179504,0.02401733,0.9996338,-0.09823608,0.04130554,0.9942932,0.00349826,0.003792145,True,True
21646968373,63784772521966,0.5323481,0.5090217,0.4337687,0.5161914,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85203,-2.047188,0.5097186,-0.01551494,-0.4527228,-0.8915163,-0.02936841,-0.001654587,-0.01925986,0.02672156,-0.0008831024,-0.01871115,0.01278687,0.02398682,0.9996185,-0.1014252,0.04263306,0.993927,0.003502884,0.003796829,True,True
21646968447,63784772521966,0.5326821,0.5088663,0.4331939,0.5162305,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85202,-2.047187,0.5097186,-0.01551571,-0.4527232,-0.8915161,-0.02937462,-0.001652527,-0.01925986,0.02672127,-0.0008831024,-0.01871115,0.01367188,0.02352905,0.9996185,-0.1029205,0.04273987,0.9937592,0.003505447,0.003822464,True,True
21646968560,63784772521966,0.5326592,0.5092188,0.4327766,0.5164675,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85202,-2.047186,0.5097095,-0.01551715,-0.4527213,-0.891517,-0.02937462,-0.001651917,-0.01927798,0.02671983,-0.0008822937,-0.01871115,0.01361084,0.02456665,0.9996033,-0.1040039,0.04342651,0.9936218,0.003505249,0.003826462,True,True
21646968692,63784772521966,0.5326534,0.5091929,0.4324191,0.5163539,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85202,-2.047183,0.5097066,-0.01551834,-0.4527217,-0.8915168,-0.02937462,-0.001649292,-0.01928384,0.02671896,-0.00087883,-0.01871115,0.01359558,0.02449036,0.9996033,-0.1049347,0.04309082,0.9935303,0.003508072,0.003829849,True,True
21646968778,63784772521966,0.5326418,0.508944,0.4327082,0.5161119,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85202,-2.047179,0.5097035,-0.01551743,-0.4527232,-0.891516,-0.02937462,-0.001644135,-0.01928998,0.02671399,-0.0008750915,-0.01871115,0.01356506,0.02375793,0.9996185,-0.104187,0.04238892,0.9936523,0.00350914,0.003829269,True,True
21646968916,63784772521966,0.5326474,0.5085913,0.432888,0.5164514,-14.85335,2.045919,-0.5287041,-0.02290854,0.998253,-0.05349928,-0.01019447,0,0,0,0,0,0,0,14.85202,-2.047174,0.5097007,-0.01551682,-0.4527233,-0.891516,-0.02937462,-0.001635605,-0.01929579,0.02671146,-0.0008738556,-0.01871115,0.01358032,0.02272034,0.999649,-0.103714,0.04338074,0.9936523,0.00351445,0.003829544,True,True
