UnityTS,heart,breath,GSR
63780710746519,32339,30496,5265
63780710746521,32352,30434,5264
63780710746519,32339,30496,5265
63780710746521,32352,30434,5264
63780710746524,32364,30442,5272
63780710746526,32368,30328,5270
63780710746528,32400,30536,5238
63780710746531,32402,30604,5257
63780710746531,32464,30424,5267
63780710746534,32560,30681,5248
63780710746536,32756,30730,5275
63780710746544,33004,30809,5249
63780710746545,33280,30864,5271
63780710746576,33556,30852,5241
63780710746591,33792,30962,5244
63780710746594,33960,30824,5270
63780710746596,34060,30881,5248
63780710746615,34080,31054,5248
63780710746615,34049,30925,5252
63780710746615,33954,31061,5263
63780710746615,33818,31112,5242
63780710746615,33648,30938,5263
63780710746615,33460,31160,5250
63780710746615,33256,30992,5244
63780710746615,33060,31204,5244
63780710746615,32864,31016,5256
63780710746615,32708,31156,5240
63780710746615,32560,31001,5244
63780710746615,32488,31011,5250
63780710746615,32488,31060,5271
63780710746615,32544,31246,5236
63780710746615,32648,31312,5239
63780710746615,32778,31230,5248
63780710746615,32936,31212,5236
63780710746615,33128,31100,5240
63780710746615,33328,31034,5241
63780710746615,33528,30724,5261
63780710746615,33699,30704,5239
63780710746615,33796,30461,5265
63780710746615,33876,30454,5252
63780710746615,33896,30192,5260
63780710746615,33856,30112,5238
63780710746615,33764,30017,5241
63780710746615,33621,29986,5245
63780710746615,33424,29880,5271
63780710746615,33208,29808,5249
63780710746615,32994,29680,5234
63780710746615,32808,29532,5244
63780710746615,32700,29384,5236
63780710746615,32668,29288,5241
63780710746615,32716,29227,5255
63780710746615,32752,29056,5267
63780710746615,32744,29106,5266
63780710746615,32658,29053,5269
63780710746615,32528,29045,5256
63780710746615,32397,29029,5253
63780710746615,32284,28930,5248
63780710746615,32196,28938,5240
63780710746616,32108,29045,5247
63780710746616,32072,28994,5237
63780710746616,32046,29002,5256
63780710746616,32032,28986,5258
63780710746616,32048,28978,5261
63780710746616,32052,28936,5237
63780710746616,32065,28968,5240
63780710746616,32084,29004,5236
63780710746616,32110,28992,5243
63780710746616,32173,29024,5262
63780710746616,32284,29052,5236
63780710746616,32411,29096,5234
63780710746616,32576,29157,5232
63780710746616,32816,29165,5237
63780710746616,33168,29260,5236
63780710746616,33648,29397,5235
63780710746616,34244,29450,5238
63780710746616,34852,29428,5251
63780710746616,35440,29392,5231
63780710746616,35896,29344,5232
63780710746616,36217,29300,5249
63780710746616,36368,29209,5253
63780710746616,36352,29140,5241
63780710746616,36216,29093,5260
63780710746616,35984,29002,5222
63780710746618,35672,28934,5246
63780710746618,35272,28868,5224
63780710746618,34824,28864,5220
63780710746618,34360,28852,5221
63780710746618,33864,28906,5233
63780710746618,33344,28936,5216
63780710746618,32808,28932,5224
63780710746619,32256,28874,5217
63780710746619,31728,29037,5227
63780710746619,31262,29032,5212
63780710746619,30876,29109,5222
63780710746619,30544,28952,5234
63780710746619,30256,28940,5218
63780710746619,30000,29081,5236
63780710746619,29828,28938,5236
63780710746619,29768,29080,5212
63780710746619,29758,29118,5231
63780710746619,29793,29116,5250
63780710746619,29866,29220,5212
63780710746620,29952,29077,5228
63780710746620,30056,29348,5212
63780710746622,30148,29360,5233
63780710746623,30224,29300,5207
63780710746625,30264,29324,5204
63780710746627,30248,29529,5223
63780710746630,30205,29558,5221
