UnityTS,heart,breath,GSR
63781293015908,31384,37792,93
63781293015910,31720,37472,93
63781293015912,32040,37097,95
63781293015908,31384,37792,93
63781293015910,31720,37472,93
63781293015912,32040,37097,95
63781293015914,32296,36793,91
63781293015917,32448,36910,88
63781293015920,32488,36345,86
63781293015920,32419,36325,89
63781293015927,32257,36098,106
63781293015928,32027,35848,87
63781293015930,31736,35498,83
63781293015933,31422,35464,91
63781293015949,31119,35282,88
63781293015959,30836,34908,79
63781293015964,30610,35081,87
63781293015970,30424,35019,88
63781293016002,30278,34846,94
63781293016002,30164,34760,93
63781293016002,30089,34906,93
63781293016002,30024,34682,86
63781293016002,29958,34822,94
63781293016002,29884,34572,91
63781293016002,29812,34592,92
63781293016002,29746,34508,95
63781293016002,29670,34584,95
63781293016002,29608,34192,103
63781293016002,29560,34428,94
63781293016002,29537,34640,95
63781293016002,29570,34730,93
63781293016002,29676,35184,89
63781293016002,29984,35544,100
63781293016002,30597,35717,95
63781293016002,31678,36058,97
63781293016002,33180,36196,83
63781293016002,34980,36124,89
63781293016002,36856,36552,88
63781293016002,38587,36784,93
63781293016002,39976,36824,88
63781293016002,40914,37128,89
63781293016002,41348,37298,88
63781293016002,41272,37704,85
63781293016002,40782,37916,87
63781293016002,39981,38096,94
63781293016002,38988,38260,98
63781293016002,37914,38421,91
63781293016002,36840,38600,106
63781293016002,35849,38736,90
63781293016002,34938,38970,86
63781293016002,34096,39040,85
63781293016002,33304,39296,88
63781293016002,32584,39505,92
63781293016002,31964,39472,92
63781293016002,31500,39596,85
63781293016002,31208,40001,86
63781293016003,31124,40056,88
63781293016003,31222,40182,103
63781293016003,31472,40080,90
63781293016003,31824,40340,92
63781293016003,32244,40393,84
63781293016003,32642,40414,96
63781293016003,32976,40296,91
63781293016003,33224,40384,89
63781293016003,33336,40632,92
63781293016003,33331,40664,86
63781293016003,33212,40492,82
63781293016003,32984,40778,86
63781293016003,32656,40784,90
63781293016003,32260,40794,85
63781293016003,31838,41168,88
63781293016003,31404,41232,96
63781293016003,30995,41104,96
63781293016003,30656,41158,92
63781293016003,30362,41244,90
63781293016003,30131,41132,91
63781293016003,29969,41456,91
63781293016003,29848,41564,92
63781293016003,29781,41384,84
63781293016003,29730,41472,84
63781293016003,29698,41772,92
63781293016003,29688,41838,75
63781293016003,29668,41880,86
63781293016003,29636,42020,91
63781293016005,29576,41904,82
63781293016005,29490,42052,86
63781293016005,29381,42180,74
63781293016005,29278,42448,85
63781293016005,29180,42556,91
63781293016005,29154,42817,91
63781293016005,29362,43072,90
63781293016005,29924,43196,91
63781293016005,30932,43344,90
63781293016005,32348,43538,91
63781293016005,33980,43730,91
63781293016005,35618,43760,91
63781293016006,37060,43810,89
63781293016006,38160,43931,86
63781293016006,38848,43952,92
63781293016006,39085,43956,76
63781293016006,38875,43560,92
63781293016006,38306,43672,98
63781293016006,37448,43412,85
63781293016007,36426,43224,87
63781293016007,35337,42886,91
63781293016009,34248,42688,88
63781293016012,33232,42385,91
63781293016014,32330,42168,89
63781293016017,31532,41760,88
63781293016022,30848,41241,88
63781293016024,30307,40858,85
63781293016027,29944,40704,101
63781293016029,29768,40008,90
63781293016033,29760,39724,91
63781293016049,29952,39091,87
63781293016053,30284,38616,71
63781293016068,30684,38260,90
63781293016073,31090,37590,89
63781293016089,31408,37540,86
63781293016093,31616,36726,84
63781293016108,31681,36650,87
63781293016112,31616,36280,88
63781293016128,31420,36216,88
63781293016130,31140,35796,89
63781293016145,30781,35624,88
63781293016155,30376,35482,88
63781293016167,29976,35244,90
63781293016177,29588,35076,93
63781293016204,29252,34924,95
63781293016232,28985,34736,88
63781293016234,28760,34673,88
63781293016237,28628,34716,92
63781293016239,28600,34452,92
63781293016242,28732,34400,105
63781293016245,29000,34496,89
63781293016260,29340,34478,93
63781293016265,29600,34545,90
63781293016273,29705,34664,88
63781293016293,29656,34625,94
63781293016300,29492,34865,101
63781293016303,29307,34504,87
63781293016328,29130,34790,88
63781293016330,28957,34920,99
63781293016333,28808,35356,99
63781293016343,28689,35321,94
63781293016358,28588,35316,90
63781293016362,28540,36084,87
63781293016377,28572,36144,93
63781293016387,28812,36661,94
63781293016390,29419,36730,86
63781293016409,30404,37164,88
63781293016413,31685,37504,89
63781293016428,33086,37600,92
63781293016434,34400,37896,86
63781293016450,35408,38346,93
63781293016454,35982,38792,90
63781293016469,36093,39216,87
63781293016472,35768,39780,88
63781293016502,35076,40176,92
63781293016519,34129,40530,91
63781293016522,33008,41264,101
63781293016524,31836,41800,98
63781293016529,30698,42184,85
63781293016532,29624,42496,87
63781293016550,28612,42720,92
63781293016554,27700,43044,88
63781293016593,26876,43521,85
63781293016601,26145,43480,89
63781293016605,25504,43616,80
63781293016605,25032,43586,91
63781293016613,24768,43572,91
63781293016615,24760,43268,93
63781293016625,24980,43000,86
63781293016640,25409,42736,91
63781293016643,25990,42600,91
63781293016659,26673,42280,90
63781293016663,27340,41812,93
63781293016678,27952,41572,103
63781293016684,28496,41085,86
63781293016699,28976,40952,83
63781293016703,29384,40456,92
63781293016728,29720,40320,94
63781293016728,30028,40016,86
63781293016731,30276,39624,86
63781293016746,30490,39292,92
63781293016756,30688,39082,86
63781293016768,30862,39013,84
63781293016774,31000,38690,90
63781293016784,31136,38808,91
63781293016799,31236,38788,92
63781293016803,31312,38632,91
63781293016816,31360,38620,92
63781293016826,31356,38361,93
63781293016836,31330,38288,93
63781293016843,31284,37970,93
63781293016858,31222,37960,87
63781293016864,31140,37976,85
63781293016879,31026,37996,87
63781293016883,30873,37832,92
63781293016898,30696,37898,88
63781293016915,30526,37544,92
63781293016915,30401,37852,93
63781293015908,31384,37792,93
63781293015910,31720,37472,93
63781293015912,32040,37097,95
63781293015914,32296,36793,91
63781293015917,32448,36910,88
63781293015920,32488,36345,86
63781293015920,32419,36325,89
63781293015927,32257,36098,106
63781293015928,32027,35848,87
63781293015930,31736,35498,83
63781293015933,31422,35464,91
63781293015949,31119,35282,88
63781293015959,30836,34908,79
63781293015964,30610,35081,87
63781293015970,30424,35019,88
63781293016002,30278,34846,94
