OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
2844736,63733618857488,None,NoneNone
2844736,63733618857501,None,NoneNone
2844744,63733618857513,Boden B2,Boden B2Boden B2
2844761,63733618857532,Boden B2,Boden B2Boden B2
2844777,63733618857542,Boden B2,Boden B2Boden B2
2844794,63733618857554,Boden B2,Boden B2Boden B2
2844794,63733618857564,Boden B2,Boden B2Boden B2
2844810,63733618857577,None,NoneNone
2844835,63733618857601,None,NoneNone
2844844,63733618857616,None,NoneNone
2844844,63733618857628,None,NoneNone
2844869,63733618857643,None,NoneNone
2844885,63733618857655,Boden B2,Boden B2Boden B2
2844885,63733618857674,Boden B2,Boden B2Boden B2
2844902,63733618857685,None,NoneNone
2844919,63733618857697,None,NoneNone
2844919,63733618857709,None,NoneNone
2844919,63733618857720,None,NoneNone
2844944,63733618857731,None,NoneNone
2844985,63733618857751,None,NoneNone
2844985,63733618857763,None,NoneNone
2845002,63733618857775,None,NoneNone
2845002,63733618857786,None,NoneNone
2845002,63733618857797,None,NoneNone
2845035,63733618857808,None,NoneNone
2845060,63733618857820,Boden B2,Boden B2Boden B2
2845060,63733618857832,Boden B2,Boden B2Boden B2
2845077,63733618857843,Boden B2,Boden B2Boden B2
2845085,63733618857854,Boden B2,Boden B2Boden B2
2845085,63733618857864,Boden B2,Boden B2Boden B2
2845102,63733618857875,Boden B2,Boden B2Boden B2
2845110,63733618857887,Boden B2,Boden B2Boden B2
2845135,63733618857912,Boden B2,Boden B2Boden B2
2845144,63733618857926,Boden B2,Boden B2Boden B2
2845169,63733618857936,Boden B2,Boden B2Boden B2
2845185,63733618857947,Boden B2,Boden B2Boden B2
2845185,63733618857958,Boden B2,Boden B2Boden B2
2845202,63733618857968,Boden B2,Boden B2Boden B2
2845210,63733618857979,None,NoneNone
2845210,63733618857990,None,NoneNone
2845235,63733618858000,None,NoneNone
2845244,63733618858010,None,NoneNone
2845244,63733618858021,None,NoneNone
2845260,63733618858032,None,NoneNone
2845277,63733618858042,None,NoneNone
2845302,63733618858065,None,NoneNone
2845310,63733618858079,None,NoneNone
2845327,63733618858089,None,NoneNone
2845327,63733618858100,None,NoneNone
2845344,63733618858111,None,NoneNone
2845352,63733618858122,None,NoneNone
2845352,63733618858133,None,NoneNone
2845369,63733618858144,Boden B2,Boden B2Boden B2
2845385,63733618858156,None,NoneNone
2845385,63733618858166,None,NoneNone
2845402,63733618858176,None,NoneNone
2845419,63733618858186,None,NoneNone
2845419,63733618858196,None,NoneNone
2845452,63733618858221,None,NoneNone
2845469,63733618858234,None,NoneNone
2845469,63733618858244,None,NoneNone
2845485,63733618858256,None,NoneNone
2845502,63733618858266,None,NoneNone
2845502,63733618858277,None,NoneNone
2845519,63733618858288,None,NoneNone
2845535,63733618858299,None,NoneNone
2845535,63733618858309,None,NoneNone
2845544,63733618858319,None,NoneNone
2845569,63733618858330,None,NoneNone
2845569,63733618858341,None,NoneNone
2845585,63733618858353,None,NoneNone
2845602,63733618858378,None,NoneNone
2845610,63733618858394,None,NoneNone
2845610,63733618858406,None,NoneNone
2845644,63733618858418,None,NoneNone
2845660,63733618858429,None,NoneNone
2845677,63733618858440,None,NoneNone
2845677,63733618858451,None,NoneNone
2845685,63733618858462,None,NoneNone
2845710,63733618858473,None,NoneNone
2845710,63733618858485,None,NoneNone
2845719,63733618858495,None,NoneNone
2845735,63733618858507,None,NoneNone
