OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
2831397,63733618844158,None,NoneNone
2831397,63733618844167,None,NoneNone
2831413,63733618844177,None,NoneNone
2831422,63733618844188,None,NoneNone
2831438,63733618844200,None,NoneNone
2831438,63733618844211,None,NoneNone
2831455,63733618844222,None,NoneNone
2831480,63733618844234,None,NoneNone
2831480,63733618844245,None,NoneNone
2831497,63733618844256,None,NoneNone
2831505,63733618844268,None,NoneNone
2831505,63733618844279,None,NoneNone
2831538,63733618844302,None,NoneNone
2831555,63733618844315,None,NoneNone
2831555,63733618844324,None,NoneNone
2831572,63733618844335,None,NoneNone
2831588,63733618844346,None,NoneNone
2831588,63733618844357,None,NoneNone
2831597,63733618844368,None,NoneNone
2831613,63733618844379,None,NoneNone
2831613,63733618844390,None,NoneNone
2831638,63733618844401,None,NoneNone
2831655,63733618844412,None,NoneNone
2831655,63733618844423,None,NoneNone
2831672,63733618844435,None,NoneNone
2831705,63733618844458,None,NoneNone
2831705,63733618844470,None,NoneNone
2831713,63733618844480,None,NoneNone
2831730,63733618844490,None,NoneNone
2831730,63733618844501,None,NoneNone
2831747,63733618844513,None,NoneNone
2831763,63733618844523,None,NoneNone
2831763,63733618844534,None,NoneNone
2831780,63733618844545,None,NoneNone
2831788,63733618844557,None,NoneNone
2831788,63733618844567,None,NoneNone
2831813,63733618844579,None,NoneNone
2831822,63733618844591,None,NoneNone
2831847,63733618844614,None,NoneNone
2831855,63733618844628,None,NoneNone
2831872,63733618844637,None,NoneNone
2831872,63733618844645,None,NoneNone
2831897,63733618844656,None,NoneNone
2831905,63733618844667,None,NoneNone
2831905,63733618844678,None,NoneNone
2831913,63733618844689,None,NoneNone
2831930,63733618844700,None,NoneNone
2831930,63733618844712,None,NoneNone
2831938,63733618844723,None,NoneNone
2831963,63733618844734,None,NoneNone
2831972,63733618844746,None,NoneNone
2831972,63733618844768,None,NoneNone
2832005,63733618844780,None,NoneNone
2832005,63733618844790,None,NoneNone
2832038,63733618844800,None,NoneNone
2832047,63733618844812,None,NoneNone
2832047,63733618844823,None,NoneNone
2832063,63733618844834,None,NoneNone
2832080,63733618844846,None,NoneNone
2832080,63733618844856,None,NoneNone
2832097,63733618844868,None,NoneNone
2832105,63733618844880,None,NoneNone
2832130,63733618844890,None,NoneNone
2832130,63733618844901,None,NoneNone
2832147,63733618844924,None,NoneNone
2832147,63733618844936,None,NoneNone
2832172,63733618844945,None,NoneNone
2832188,63733618844956,None,NoneNone
2832188,63733618844967,None,NoneNone
2832205,63733618844979,None,NoneNone
2832213,63733618844990,None,NoneNone
2832213,63733618845000,None,NoneNone
2832230,63733618845012,None,NoneNone
2832230,63733618845023,None,NoneNone
2832263,63733618845034,None,NoneNone
2832263,63733618845045,None,NoneNone
2832288,63733618845057,None,NoneNone
2832305,63733618845079,None,NoneNone
2832313,63733618845092,None,NoneNone
2832338,63733618845101,None,NoneNone
2832338,63733618845111,None,NoneNone
2832363,63733618845122,None,NoneNone
2832363,63733618845133,None,NoneNone
2832372,63733618845145,None,NoneNone
2832372,63733618845156,None,NoneNone
2832372,63733618845167,None,NoneNone
2832405,63733618845178,None,NoneNone
2832405,63733618845189,None,NoneNone
2832438,63733618845199,None,NoneNone
2832447,63733618845211,None,NoneNone
2832463,63733618845233,None,NoneNone
2832480,63733618845247,None,NoneNone
2832497,63733618845256,None,NoneNone
2832497,63733618845266,None,NoneNone
2832505,63733618845278,None,NoneNone
2832530,63733618845289,None,NoneNone
2832530,63733618845299,None,NoneNone
2832538,63733618845311,None,NoneNone
2832546,63733618845322,None,NoneNone
2832546,63733618845333,None,NoneNone
2832580,63733618845344,None,NoneNone
2832596,63733618845355,None,NoneNone
2832596,63733618845367,None,NoneNone
2832621,63733618845390,None,NoneNone
2832638,63733618845401,None,NoneNone
2832638,63733618845411,None,NoneNone
2832646,63733618845422,None,NoneNone
2832663,63733618845433,None,NoneNone
2832663,63733618845444,None,NoneNone
2832696,63733618845455,None,NoneNone
2832705,63733618845467,None,NoneNone
2832705,63733618845477,None,NoneNone
2832713,63733618845488,None,NoneNone
2832738,63733618845500,None,NoneNone
2832738,63733618845511,None,NoneNone
2832746,63733618845522,None,NoneNone
2832771,63733618845543,None,NoneNone
2832780,63733618845556,None,NoneNone
2832796,63733618845567,None,NoneNone
2832805,63733618845577,None,NoneNone
2832805,63733618845589,None,NoneNone
2832838,63733618845599,None,NoneNone
2832846,63733618845611,None,NoneNone
2832846,63733618845623,None,NoneNone
2832863,63733618845633,None,NoneNone
2832871,63733618845645,None,NoneNone
2832871,63733618845655,None,NoneNone
2832896,63733618845666,None,NoneNone
2832905,63733618845678,None,NoneNone
2832921,63733618845702,None,NoneNone
2832938,63733618845714,None,NoneNone
2832955,63733618845722,None,NoneNone
2832955,63733618845734,None,NoneNone
2832971,63733618845745,None,NoneNone
2832980,63733618845756,None,NoneNone
2832980,63733618845767,None,NoneNone
2833005,63733618845778,None,NoneNone
2833013,63733618845789,None,NoneNone
2833030,63733618845804,None,NoneNone
2833030,63733618845814,None,NoneNone
2833063,63733618845832,None,NoneNone
2833071,63733618845861,None,NoneNone
2833105,63733618845880,None,NoneNone
2833105,63733618845889,None,NoneNone
2833130,63733618845901,None,NoneNone
2833146,63733618845913,None,NoneNone
2833163,63733618845930,None,NoneNone
2833163,63733618845940,None,NoneNone
2833171,63733618845951,None,NoneNone
2833196,63733618845960,None,NoneNone
2833205,63733618845978,None,NoneNone
2833230,63733618845992,None,NoneNone
2833238,63733618846020,None,NoneNone
2833271,63733618846042,None,NoneNone
2833271,63733618846051,None,NoneNone
2833305,63733618846069,None,NoneNone
2833305,63733618846087,None,NoneNone
2833305,63733618846099,None,NoneNone
2833330,63733618846111,None,NoneNone
2833346,63733618846122,None,NoneNone
2833346,63733618846133,None,NoneNone
2833371,63733618846145,None,NoneNone
2833405,63733618846178,None,NoneNone
2833405,63733618846190,None,NoneNone
2833430,63733618846200,None,NoneNone
2833430,63733618846210,None,NoneNone
2833438,63733618846222,None,NoneNone
2833463,63733618846233,None,NoneNone
2833471,63733618846256,None,NoneNone
2833505,63733618846279,None,NoneNone
2833505,63733618846301,None,NoneNone
2833571,63733618846326,None,NoneNone
2833580,63733618846345,None,NoneNone
2833596,63733618846367,None,NoneNone
2833630,63733618846390,None,NoneNone
2833638,63733618846412,None,NoneNone
2833655,63733618846434,None,NoneNone
2833688,63733618846457,None,NoneNone
2833705,63733618846479,None,NoneNone
2833730,63733618846501,None,NoneNone
2833746,63733618846524,None,NoneNone
2833763,63733618846545,None,NoneNone
2833796,63733618846568,None,NoneNone
2833821,63733618846590,None,NoneNone
2833846,63733618846612,None,NoneNone
2833863,63733618846635,None,NoneNone
2833871,63733618846656,None,NoneNone
2833905,63733618846678,None,NoneNone
2833938,63733618846700,None,NoneNone
2833946,63733618846722,None,NoneNone
2833971,63733618846745,None,NoneNone
2833971,63733618846756,None,NoneNone
2833988,63733618846768,None,NoneNone
2834021,63733618846792,None,NoneNone
2834021,63733618846806,None,NoneNone
2834021,63733618846816,None,NoneNone
2834046,63733618846826,None,NoneNone
2834046,63733618846835,None,NoneNone
2834046,63733618846845,None,NoneNone
2834079,63733618846856,None,NoneNone
2834079,63733618846867,None,NoneNone
2834104,63733618846877,None,NoneNone
2834113,63733618846889,None,NoneNone
2834113,63733618846900,None,NoneNone
2834138,63733618846912,None,NoneNone
2834146,63733618846923,None,NoneNone
2834171,63733618846946,None,NoneNone
2834179,63733618846958,None,NoneNone
2834196,63733618846967,None,NoneNone
2834196,63733618846977,None,NoneNone
2834196,63733618846988,None,NoneNone
2834229,63733618846999,None,NoneNone
2834229,63733618847010,None,NoneNone
2834229,63733618847021,None,NoneNone
2834254,63733618847032,None,NoneNone
2834254,63733618847043,None,NoneNone
2834279,63733618847054,None,NoneNone
2834296,63733618847065,None,NoneNone
2834313,63733618847077,None,NoneNone
2834321,63733618847100,None,NoneNone
2834338,63733618847113,None,NoneNone
2834338,63733618847122,None,NoneNone
2834371,63733618847132,None,NoneNone
2834379,63733618847143,None,NoneNone
2834379,63733618847154,None,NoneNone
2834388,63733618847166,None,NoneNone
2834404,63733618847177,None,NoneNone
2834421,63733618847188,None,NoneNone
2834421,63733618847199,None,NoneNone
2834438,63733618847211,None,NoneNone
2834446,63733618847221,None,NoneNone
2834446,63733618847232,None,NoneNone
2834496,63733618847254,None,NoneNone
2834513,63733618847267,None,NoneNone
2834513,63733618847276,None,NoneNone
2834521,63733618847287,None,NoneNone
2834521,63733618847298,None,NoneNone
2834546,63733618847310,None,NoneNone
2834554,63733618847321,None,NoneNone
2834571,63733618847331,None,NoneNone
2834571,63733618847342,None,NoneNone
2834588,63733618847354,None,NoneNone
2834613,63733618847365,None,NoneNone
2834613,63733618847376,None,NoneNone
2834629,63733618847388,None,NoneNone
2834663,63733618847413,None,NoneNone
2834671,63733618847428,None,NoneNone
2834671,63733618847440,None,NoneNone
2834688,63733618847452,None,NoneNone
2834696,63733618847469,None,NoneNone
2834713,63733618847482,None,NoneNone
2834738,63733618847495,None,NoneNone
2834754,63733618847509,None,NoneNone
2834771,63733618847525,None,NoneNone
2834779,63733618847539,None,NoneNone
2834796,63733618847566,None,NoneNone
2834804,63733618847585,None,NoneNone
2834813,63733618847599,None,NoneNone
2834813,63733618847614,None,NoneNone
2834846,63733618847627,None,NoneNone
2834871,63733618847642,None,NoneNone
2834879,63733618847659,None,NoneNone
2834879,63733618847672,None,NoneNone
2834913,63733618847686,None,NoneNone
2834938,63733618847704,None,NoneNone
2834971,63733618847731,None,NoneNone
2834979,63733618847749,None,NoneNone
2835004,63733618847763,None,NoneNone
2835004,63733618847776,None,NoneNone
2835013,63733618847792,None,NoneNone
2835029,63733618847806,None,NoneNone
2835046,63733618847819,None,NoneNone
2835046,63733618847836,None,NoneNone
2835071,63733618847850,None,NoneNone
2835088,63733618847864,None,NoneNone
2835104,63733618847890,None,NoneNone
2835146,63733618847907,None,NoneNone
2835146,63733618847921,None,NoneNone
2835146,63733618847935,None,NoneNone
2835171,63733618847949,None,NoneNone
2835171,63733618847963,None,NoneNone
2835204,63733618847980,None,NoneNone
2835213,63733618847994,None,NoneNone
2835238,63733618848007,None,NoneNone
2835246,63733618848025,None,NoneNone
2835279,63733618848052,None,NoneNone
2835304,63733618848069,None,NoneNone
2835304,63733618848082,None,NoneNone
2835313,63733618848095,None,NoneNone
2835338,63733618848112,None,NoneNone
2835346,63733618848126,None,NoneNone
2835371,63733618848140,None,NoneNone
2835379,63733618848154,None,NoneNone
2835404,63733618848169,None,NoneNone
2835413,63733618848184,None,NoneNone
2835454,63733618848211,None,NoneNone
2835454,63733618848228,None,NoneNone
2835454,63733618848241,None,NoneNone
2835471,63733618848257,None,NoneNone
2835479,63733618848270,None,NoneNone
2835504,63733618848285,None,NoneNone
2835504,63733618848302,None,NoneNone
2835538,63733618848315,None,NoneNone
2835571,63733618848329,None,NoneNone
2835571,63733618848342,None,NoneNone
2835604,63733618848369,None,NoneNone
2835612,63733618848386,None,NoneNone
2835612,63733618848402,None,NoneNone
2835612,63733618848415,None,NoneNone
2835646,63733618848429,None,NoneNone
2835671,63733618848442,None,NoneNone
2835687,63733618848458,None,NoneNone
2835704,63733618848471,None,NoneNone
2835712,63733618848483,None,NoneNone
2835712,63733618848495,None,NoneNone
2835746,63733618848522,None,NoneNone
2835771,63733618848535,None,NoneNone
2835779,63733618848545,None,NoneNone
2835779,63733618848554,None,NoneNone
2835796,63733618848566,None,NoneNone
2835812,63733618848578,None,NoneNone
2835812,63733618848588,None,NoneNone
2835829,63733618848598,None,NoneNone
2835837,63733618848610,None,NoneNone
2835837,63733618848621,None,NoneNone
2835837,63733618848632,None,NoneNone
2835871,63733618848643,None,NoneNone
2835871,63733618848654,None,NoneNone
2835904,63733618848675,None,NoneNone
2835912,63733618848688,None,NoneNone
2835912,63733618848698,None,NoneNone
2835912,63733618848709,None,NoneNone
2835946,63733618848721,None,NoneNone
2835946,63733618848732,None,NoneNone
2835979,63733618848743,None,NoneNone
2835987,63733618848754,None,NoneNone
2835987,63733618848765,None,NoneNone
2836004,63733618848777,None,NoneNone
2836012,63733618848788,None,NoneNone
2836029,63733618848799,None,NoneNone
2836029,63733618848810,None,NoneNone
2836071,63733618848834,None,NoneNone
2836079,63733618848847,None,NoneNone
2836079,63733618848855,None,NoneNone
2836096,63733618848864,None,NoneNone
2836096,63733618848876,None,NoneNone
2836112,63733618848887,None,NoneNone
2836129,63733618848898,None,NoneNone
2836137,63733618848909,None,NoneNone
2836137,63733618848920,None,NoneNone
2836137,63733618848932,None,NoneNone
2836171,63733618848944,None,NoneNone
2836171,63733618848954,None,NoneNone
2836196,63733618848965,None,NoneNone
2836229,63733618848988,None,NoneNone
2836229,63733618849000,None,NoneNone
2836237,63733618849010,None,NoneNone
2836254,63733618849021,None,NoneNone
2836254,63733618849031,None,NoneNone
2836279,63733618849042,None,NoneNone
2836296,63733618849055,None,NoneNone
2836296,63733618849065,None,NoneNone
2836304,63733618849076,None,NoneNone
2836321,63733618849087,None,NoneNone
2836321,63733618849098,None,NoneNone
2836337,63733618849110,None,NoneNone
2836346,63733618849122,None,NoneNone
2836362,63733618849144,None,NoneNone
2836362,63733618849156,None,NoneNone
2836396,63733618849165,None,NoneNone
2836396,63733618849176,None,NoneNone
2836421,63733618849187,None,NoneNone
2836437,63733618849198,None,NoneNone
2836437,63733618849208,None,NoneNone
2836446,63733618849220,None,NoneNone
2836462,63733618849232,None,NoneNone
2836471,63733618849242,None,NoneNone
2836471,63733618849253,None,NoneNone
2836471,63733618849264,None,NoneNone
2836504,63733618849275,None,NoneNone
2836521,63733618849298,None,NoneNone
2836521,63733618849310,None,NoneNone
2836546,63733618849320,None,NoneNone
2836546,63733618849331,None,NoneNone
2836579,63733618849342,None,NoneNone
2836587,63733618849353,None,NoneNone
2836587,63733618849364,None,NoneNone
2836604,63733618849375,None,NoneNone
2836612,63733618849387,None,NoneNone
2836612,63733618849398,None,NoneNone
2836637,63733618849408,None,NoneNone
2836646,63733618849420,None,NoneNone
2836662,63733618849431,None,NoneNone
2836687,63733618849453,None,NoneNone
2836704,63733618849465,None,NoneNone
2836704,63733618849475,None,NoneNone
2836712,63733618849486,None,NoneNone
2836737,63733618849498,None,NoneNone
2836737,63733618849509,None,NoneNone
2836737,63733618849520,None,NoneNone
2836762,63733618849531,None,NoneNone
2836762,63733618849542,None,NoneNone
2836787,63733618849553,None,NoneNone
2836804,63733618849565,None,NoneNone
2836812,63733618849585,None,NoneNone
2836846,63733618849606,None,NoneNone
2836846,63733618849620,None,NoneNone
2836854,63733618849630,None,NoneNone
2836871,63733618849642,None,NoneNone
2836871,63733618849653,None,NoneNone
2836896,63733618849664,None,NoneNone
2836904,63733618849676,None,NoneNone
2836929,63733618849687,None,NoneNone
2836929,63733618849699,None,NoneNone
2836937,63733618849709,None,NoneNone
2836954,63733618849720,None,NoneNone
2836954,63733618849732,None,NoneNone
2836971,63733618849743,None,NoneNone
2836979,63733618849767,None,NoneNone
2836979,63733618849780,None,NoneNone
2837012,63733618849791,None,NoneNone
2837021,63733618849800,None,NoneNone
2837021,63733618849809,None,NoneNone
2837046,63733618849822,None,NoneNone
2837054,63733618849833,None,NoneNone
2837087,63733618849845,None,NoneNone
2837087,63733618849855,None,NoneNone
2837104,63733618849866,111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1),111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)
2837112,63733618849878,111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1),111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)
2837112,63733618849889,111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1),111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)
2837112,63733618849901,111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1),111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)111|Mesh|C|BahnsteigdünneMetallschwellen.004 (1)
2837137,63733618849926,None,NoneNone
2837170,63733618849941,None,NoneNone
2837195,63733618849956,None,NoneNone
2837195,63733618849969,None,NoneNone
2837212,63733618849982,None,NoneNone
2837212,63733618849995,None,NoneNone
2837229,63733618850012,None,NoneNone
2837262,63733618850025,None,NoneNone
2837279,63733618850038,None,NoneNone
2837287,63733618850052,None,NoneNone
2837312,63733618850078,None,NoneNone
2837320,63733618850096,None,NoneNone
2837337,63733618850108,None,NoneNone
2837354,63733618850124,None,NoneNone
2837370,63733618850137,None,NoneNone
2837379,63733618850150,None,NoneNone
2837379,63733618850163,None,NoneNone
2837412,63733618850180,None,NoneNone
2837412,63733618850194,None,NoneNone
2837429,63733618850208,None,NoneNone
2837470,63733618850235,None,NoneNone
2837479,63733618850253,None,NoneNone
2837504,63733618850269,None,NoneNone
2837512,63733618850283,None,NoneNone
2837520,63733618850296,None,NoneNone
2837545,63733618850313,None,NoneNone
2837562,63733618850328,None,NoneNone
2837579,63733618850341,None,NoneNone
2837595,63733618850357,None,NoneNone
2837620,63733618850386,None,NoneNone
2837637,63733618850403,None,NoneNone
2837637,63733618850417,None,NoneNone
2837662,63733618850431,None,NoneNone
2837670,63733618850447,None,NoneNone
2837687,63733618850460,None,NoneNone
2837704,63733618850474,None,NoneNone
2837704,63733618850490,None,NoneNone
2837720,63733618850504,None,NoneNone
2837720,63733618850518,None,NoneNone
2837754,63733618850543,None,NoneNone
2837804,63733618850563,None,NoneNone
2837812,63733618850580,None,NoneNone
2837829,63733618850594,None,NoneNone
2837829,63733618850608,None,NoneNone
2837862,63733618850624,None,NoneNone
2837862,63733618850638,None,NoneNone
2837879,63733618850651,None,NoneNone
2837887,63733618850669,None,NoneNone
2837904,63733618850696,None,NoneNone
2837937,63733618850714,None,NoneNone
2837962,63733618850728,None,NoneNone
2837962,63733618850742,None,NoneNone
2837979,63733618850757,None,NoneNone
2838004,63733618850770,None,NoneNone
2838020,63733618850784,None,NoneNone
2838037,63733618850803,None,NoneNone
2838037,63733618850815,None,NoneNone
2838045,63733618850828,None,NoneNone
2838079,63733618850855,None,NoneNone
2838095,63733618850873,None,NoneNone
2838120,63733618850887,None,NoneNone
2838137,63733618850902,None,NoneNone
2838145,63733618850917,None,NoneNone
2838170,63733618850931,None,NoneNone
2838179,63733618850946,None,NoneNone
2838195,63733618850960,None,NoneNone
2838212,63733618850976,None,NoneNone
2838229,63733618850991,None,NoneNone
2838237,63733618851018,None,NoneNone
2838245,63733618851035,None,NoneNone
2838270,63733618851049,None,NoneNone
2838295,63733618851067,None,NoneNone
2838312,63733618851080,None,NoneNone
2838320,63733618851094,None,NoneNone
2838337,63733618851108,None,NoneNone
2838354,63733618851123,None,NoneNone
2838370,63733618851137,None,NoneNone
2838387,63733618851150,None,NoneNone
2838404,63733618851177,None,NoneNone
2838412,63733618851195,None,NoneNone
2838437,63733618851210,None,NoneNone
2838437,63733618851224,None,NoneNone
2838454,63733618851238,None,NoneNone
2838454,63733618851251,None,NoneNone
2838487,63733618851267,None,NoneNone
2838520,63733618851280,None,NoneNone
2838537,63733618851295,None,NoneNone
2838537,63733618851309,None,NoneNone
2838562,63733618851336,None,NoneNone
2838579,63733618851353,None,NoneNone
2838587,63733618851367,None,NoneNone
2838604,63733618851381,None,NoneNone
2838620,63733618851395,None,NoneNone
2838637,63733618851412,None,NoneNone
2838653,63733618851426,None,NoneNone
2838678,63733618851439,None,NoneNone
2838687,63733618851457,None,NoneNone
2838703,63733618851471,None,NoneNone
2838720,63733618851499,None,NoneNone
2838745,63733618851516,None,NoneNone
2838753,63733618851530,None,NoneNone
2838753,63733618851545,None,NoneNone
2838787,63733618851559,None,NoneNone
2838787,63733618851573,None,NoneNone
2838812,63733618851590,None,NoneNone
2838812,63733618851603,None,NoneNone
2838837,63733618851617,None,NoneNone
2838837,63733618851634,None,NoneNone
2838887,63733618851662,None,NoneNone
2838903,63733618851679,None,NoneNone
2838912,63733618851693,None,NoneNone
2838937,63733618851707,None,NoneNone
2838953,63733618851724,None,NoneNone
2838970,63733618851737,None,NoneNone
2838970,63733618851751,None,NoneNone
2838987,63733618851769,None,NoneNone
2839012,63733618851782,None,NoneNone
2839037,63733618851797,None,NoneNone
2839045,63733618851823,None,NoneNone
2839062,63733618851840,None,NoneNone
2839070,63733618851855,None,NoneNone
2839087,63733618851868,None,NoneNone
2839103,63733618851882,None,NoneNone
2839120,63733618851895,None,NoneNone
2839137,63733618851913,None,NoneNone
2839153,63733618851927,None,NoneNone
2839170,63733618851940,None,NoneNone
2839178,63733618851958,None,NoneNone
2839178,63733618851982,None,NoneNone
2839212,63733618851995,None,NoneNone
2839245,63733618852009,None,NoneNone
2839253,63733618852024,None,NoneNone
2839270,63733618852038,None,NoneNone
2839287,63733618852051,None,NoneNone
2839303,63733618852068,None,NoneNone
2839312,63733618852082,None,NoneNone
2839312,63733618852094,None,NoneNone
2839337,63733618852109,None,NoneNone
2839362,63733618852136,None,NoneNone
2839378,63733618852153,None,NoneNone
2839395,63733618852168,None,NoneNone
2839412,63733618852181,None,NoneNone
2839420,63733618852195,None,NoneNone
2839437,63733618852213,None,NoneNone
2839437,63733618852226,None,NoneNone
2839470,63733618852239,None,NoneNone
2839478,63733618852257,None,NoneNone
2839503,63733618852271,None,NoneNone
2839512,63733618852299,None,NoneNone
2839537,63733618852318,None,NoneNone
2839545,63733618852331,None,NoneNone
2839570,63733618852345,None,NoneNone
2839578,63733618852359,None,NoneNone
2839578,63733618852373,None,NoneNone
2839612,63733618852387,None,NoneNone
2839628,63733618852402,None,NoneNone
2839645,63733618852416,None,NoneNone
2839662,63733618852430,None,NoneNone
2839678,63733618852456,None,NoneNone
2839703,63733618852473,None,NoneNone
2839712,63733618852487,None,NoneNone
2839737,63733618852501,None,NoneNone
2839745,63733618852515,None,NoneNone
2839770,63733618852528,None,NoneNone
2839778,63733618852546,None,NoneNone
2839803,63733618852559,None,NoneNone
2839812,63733618852575,None,NoneNone
2839820,63733618852591,None,NoneNone
2839837,63733618852618,None,NoneNone
2839862,63733618852635,None,NoneNone
2839862,63733618852650,None,NoneNone
2839878,63733618852667,None,NoneNone
2839878,63733618852681,None,NoneNone
2839912,63733618852694,None,NoneNone
2839937,63733618852709,None,NoneNone
2839945,63733618852723,None,NoneNone
2839962,63733618852736,None,NoneNone
2839978,63733618852750,None,NoneNone
2839987,63733618852777,None,NoneNone
2840028,63733618852794,None,NoneNone
2840028,63733618852808,None,NoneNone
2840045,63733618852823,None,NoneNone
2840062,63733618852836,None,NoneNone
2840078,63733618852850,None,NoneNone
2840087,63733618852863,None,NoneNone
2840112,63733618852879,None,NoneNone
2840128,63733618852892,None,NoneNone
2840145,63733618852907,None,NoneNone
2840162,63733618852933,None,NoneNone
2840178,63733618852951,None,NoneNone
2840211,63733618852967,None,NoneNone
2840211,63733618852981,None,NoneNone
2840220,63733618852996,None,NoneNone
2840236,63733618853012,None,NoneNone
