OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
2721262,63733618734029,None,NoneNone
2721271,63733618734042,None,NoneNone
2721287,63733618734052,None,NoneNone
2721304,63733618734063,None,NoneNone
2721304,63733618734074,None,NoneNone
2721321,63733618734085,None,NoneNone
2721329,63733618734096,None,NoneNone
2721337,63733618734108,None,NoneNone
2721337,63733618734119,None,NoneNone
2721337,63733618734130,None,NoneNone
2721371,63733618734150,None,NoneNone
2721396,63733618734163,None,NoneNone
2721412,63733618734175,None,NoneNone
2721412,63733618734185,None,NoneNone
2721429,63733618734198,None,NoneNone
2721446,63733618734208,None,NoneNone
2721454,63733618734219,None,NoneNone
2721454,63733618734229,None,NoneNone
2721496,63733618734253,None,NoneNone
2721496,63733618734262,None,NoneNone
2721504,63733618734273,None,NoneNone
2721512,63733618734285,None,NoneNone
2721529,63733618734305,None,NoneNone
2721554,63733618734318,None,NoneNone
2721571,63733618734329,None,NoneNone
2721571,63733618734340,None,NoneNone
2721579,63733618734351,None,NoneNone
2721604,63733618734362,None,NoneNone
2721604,63733618734374,None,NoneNone
2721612,63733618734384,None,NoneNone
2721621,63733618734396,None,NoneNone
2721637,63733618734407,None,NoneNone
2721637,63733618734418,None,NoneNone
2721671,63733618734430,None,NoneNone
2721679,63733618734441,None,NoneNone
2721704,63733618734463,None,NoneNone
2721712,63733618734474,None,NoneNone
2721712,63733618734484,None,NoneNone
2721729,63733618734496,None,NoneNone
2721746,63733618734507,None,NoneNone
2721746,63733618734518,None,NoneNone
2721754,63733618734529,None,NoneNone
2721771,63733618734540,None,NoneNone
2721787,63733618734551,None,NoneNone
2721787,63733618734563,None,NoneNone
2721804,63733618734574,None,NoneNone
2721812,63733618734584,None,NoneNone
2721812,63733618734596,None,NoneNone
2721854,63733618734616,None,NoneNone
2721854,63733618734629,None,NoneNone
2721862,63733618734641,None,NoneNone
2721887,63733618734652,None,NoneNone
2721904,63733618734663,None,NoneNone
2721904,63733618734675,None,NoneNone
2721904,63733618734685,None,NoneNone
2721929,63733618734696,None,NoneNone
2721929,63733618734707,None,NoneNone
2721954,63733618734718,None,NoneNone
2721970,63733618734729,None,NoneNone
2721970,63733618734740,None,NoneNone
2721979,63733618734752,None,NoneNone
2721995,63733618734772,None,NoneNone
2722012,63733618734784,None,NoneNone
2722020,63733618734795,None,NoneNone
2722020,63733618734805,None,NoneNone
2722037,63733618734817,None,NoneNone
2722037,63733618734828,None,NoneNone
2722070,63733618734839,None,NoneNone
2722070,63733618734850,None,NoneNone
2722104,63733618734861,None,NoneNone
2722112,63733618734872,None,NoneNone
2722112,63733618734884,None,NoneNone
2722120,63733618734895,None,NoneNone
2722137,63733618734906,None,NoneNone
2722162,63733618734927,None,NoneNone
2722170,63733618734939,None,NoneNone
2722179,63733618734950,None,NoneNone
2722179,63733618734961,None,NoneNone
2722212,63733618734972,None,NoneNone
2722220,63733618734984,None,NoneNone
2722220,63733618734995,None,NoneNone
2722237,63733618735006,None,NoneNone
2722254,63733618735018,None,NoneNone
2722254,63733618735028,None,NoneNone
2722270,63733618735039,None,NoneNone
2722270,63733618735050,None,NoneNone
2722287,63733618735062,None,NoneNone
2722312,63733618735084,None,NoneNone
2722337,63733618735095,DunkleFliesen,DunkleFliesenDunkleFliesen
2722337,63733618735107,DunkleFliesen,DunkleFliesenDunkleFliesen
2722345,63733618735117,None,NoneNone
2722362,63733618735128,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722362,63733618735140,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722379,63733618735151,None,NoneNone
2722395,63733618735162,None,NoneNone
2722404,63733618735173,None,NoneNone
2722404,63733618735185,None,NoneNone
2722404,63733618735195,None,NoneNone
2722437,63733618735206,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722437,63733618735218,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722479,63733618735238,None,NoneNone
2722479,63733618735250,None,NoneNone
2722487,63733618735262,None,NoneNone
2722504,63733618735273,HelleFliesen,HelleFliesenHelleFliesen
2722504,63733618735284,HelleFliesen,HelleFliesenHelleFliesen
2722520,63733618735295,DunkleFliesen,DunkleFliesenDunkleFliesen
2722537,63733618735307,None,NoneNone
2722545,63733618735318,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722545,63733618735329,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722545,63733618735340,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722579,63733618735351,None,NoneNone
2722579,63733618735362,None,NoneNone
2722612,63733618735373,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722620,63733618735395,None,NoneNone
2722620,63733618735406,None,NoneNone
2722637,63733618735417,None,NoneNone
2722637,63733618735428,None,NoneNone
2722654,63733618735439,None,NoneNone
2722679,63733618735450,None,NoneNone
2722687,63733618735461,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722687,63733618735472,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722687,63733618735484,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722720,63733618735495,None,NoneNone
2722720,63733618735506,None,NoneNone
2722737,63733618735517,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722754,63733618735529,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722770,63733618735551,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722787,63733618735562,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722787,63733618735572,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722804,63733618735583,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2722820,63733618735595,HelleFliesen,HelleFliesenHelleFliesen
2722837,63733618735605,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2722837,63733618735617,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2722837,63733618735627,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2722862,63733618735639,None,NoneNone
2722862,63733618735650,None,NoneNone
2722879,63733618735661,DunkleFliesen,DunkleFliesenDunkleFliesen
2722904,63733618735673,HelleFliesen,HelleFliesenHelleFliesen
2722904,63733618735684,HelleFliesen,HelleFliesenHelleFliesen
2722912,63733618735705,HelleFliesen,HelleFliesenHelleFliesen
2722945,63733618735717,None,NoneNone
2722945,63733618735728,None,NoneNone
2722979,63733618735738,None,NoneNone
2722987,63733618735750,None,NoneNone
2722987,63733618735761,None,NoneNone
2723004,63733618735772,None,NoneNone
2723020,63733618735783,None,NoneNone
2723020,63733618735794,None,NoneNone
2723037,63733618735805,None,NoneNone
2723037,63733618735817,None,NoneNone
2723054,63733618735828,None,NoneNone
2723054,63733618735840,None,NoneNone
2723104,63733618735860,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2723104,63733618735872,89|Mesh|B|Boden,89|Mesh|B|Boden89|Mesh|B|Boden
2723120,63733618735883,None,NoneNone
2723120,63733618735894,None,NoneNone
2723120,63733618735905,None,NoneNone
2723137,63733618735917,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723154,63733618735928,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723170,63733618735939,DunkleFliesen,DunkleFliesenDunkleFliesen
2723170,63733618735950,DunkleFliesen,DunkleFliesenDunkleFliesen
2723170,63733618735961,DunkleFliesen,DunkleFliesenDunkleFliesen
2723204,63733618735972,HelleFliesen,HelleFliesenHelleFliesen
2723204,63733618735983,HelleFliesen,HelleFliesenHelleFliesen
2723220,63733618735995,HelleFliesen,HelleFliesenHelleFliesen
2723237,63733618736015,HelleFliesen,HelleFliesenHelleFliesen
2723245,63733618736028,HelleFliesen,HelleFliesenHelleFliesen
2723270,63733618736040,DunkleFliesen,DunkleFliesenDunkleFliesen
2723287,63733618736050,HelleFliesen,HelleFliesenHelleFliesen
2723287,63733618736061,HelleFliesen,HelleFliesenHelleFliesen
2723304,63733618736072,HelleFliesen,HelleFliesenHelleFliesen
2723312,63733618736083,HelleFliesen,HelleFliesenHelleFliesen
2723337,63733618736094,DunkleFliesen,DunkleFliesenDunkleFliesen
2723337,63733618736106,DunkleFliesen,DunkleFliesenDunkleFliesen
2723337,63733618736117,DunkleFliesen,DunkleFliesenDunkleFliesen
2723345,63733618736133,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723345,63733618736141,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723379,63733618736150,HelleFliesen,HelleFliesenHelleFliesen
2723395,63733618736172,HelleFliesen,HelleFliesenHelleFliesen
2723412,63733618736184,HelleFliesen,HelleFliesenHelleFliesen
2723429,63733618736195,HelleFliesen,HelleFliesenHelleFliesen
2723445,63733618736206,HelleFliesen,HelleFliesenHelleFliesen
2723445,63733618736217,HelleFliesen,HelleFliesenHelleFliesen
2723454,63733618736229,HelleFliesen,HelleFliesenHelleFliesen
2723478,63733618736239,Blindenwege,BlindenwegeBlindenwege
2723478,63733618736250,Blindenwege,BlindenwegeBlindenwege
2723495,63733618736261,DunkleFliesen,DunkleFliesenDunkleFliesen
2723495,63733618736272,DunkleFliesen,DunkleFliesenDunkleFliesen
2723495,63733618736283,DunkleFliesen,DunkleFliesenDunkleFliesen
2723503,63733618736295,None,NoneNone
2723528,63733618736306,None,NoneNone
2723562,63733618736328,None,NoneNone
2723578,63733618736339,None,NoneNone
2723587,63733618736350,None,NoneNone
2723587,63733618736361,None,NoneNone
2723603,63733618736373,None,NoneNone
2723612,63733618736384,None,NoneNone
2723637,63733618736395,None,NoneNone
2723637,63733618736406,None,NoneNone
2723645,63733618736418,None,NoneNone
2723662,63733618736428,None,NoneNone
2723662,63733618736438,None,NoneNone
2723678,63733618736450,None,NoneNone
2723703,63733618736461,None,NoneNone
2723712,63733618736481,None,NoneNone
2723728,63733618736495,None,NoneNone
2723745,63733618736505,None,NoneNone
2723745,63733618736516,None,NoneNone
2723753,63733618736527,None,NoneNone
2723770,63733618736538,None,NoneNone
2723770,63733618736549,None,NoneNone
2723787,63733618736560,None,NoneNone
2723812,63733618736571,None,NoneNone
2723812,63733618736582,None,NoneNone
2723820,63733618736594,None,NoneNone
2723837,63733618736605,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723853,63733618736616,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723870,63733618736636,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723887,63733618736648,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723887,63733618736660,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723903,63733618736671,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723912,63733618736682,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723912,63733618736693,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2723928,63733618736704,Blindenwege,BlindenwegeBlindenwege
2723945,63733618736716,None,NoneNone
2723953,63733618736727,None,NoneNone
2723953,63733618736737,None,NoneNone
2723978,63733618736749,HelleFliesen,HelleFliesenHelleFliesen
2724003,63733618736760,None,NoneNone
2724003,63733618736771,None,NoneNone
2724028,63733618736792,None,NoneNone
2724028,63733618736804,None,NoneNone
2724045,63733618736816,None,NoneNone
2724053,63733618736827,None,NoneNone
2724078,63733618736838,None,NoneNone
2724078,63733618736849,None,NoneNone
2724095,63733618736861,None,NoneNone
2724112,63733618736872,None,NoneNone
2724112,63733618736883,None,NoneNone
2724120,63733618736893,HelleFliesen,HelleFliesenHelleFliesen
2724120,63733618736905,HelleFliesen,HelleFliesenHelleFliesen
2724120,63733618736916,HelleFliesen,HelleFliesenHelleFliesen
2724145,63733618736927,None,NoneNone
2724145,63733618736947,None,NoneNone
2724178,63733618736960,HelleFliesen,HelleFliesenHelleFliesen
2724178,63733618736971,HelleFliesen,HelleFliesenHelleFliesen
2724178,63733618736982,HelleFliesen,HelleFliesenHelleFliesen
2724212,63733618736993,None,NoneNone
2724237,63733618737004,None,NoneNone
2724245,63733618737015,None,NoneNone
2724245,63733618737026,None,NoneNone
2724262,63733618737037,None,NoneNone
2724278,63733618737049,None,NoneNone
2724278,63733618737060,None,NoneNone
2724303,63733618737071,None,NoneNone
2724312,63733618737082,Bahnsteigkante,BahnsteigkanteBahnsteigkante
2724328,63733618737103,DunkleFliesen,DunkleFliesenDunkleFliesen
2724345,63733618737115,DunkleFliesen,DunkleFliesenDunkleFliesen
2724370,63733618737126,DunkleFliesen,DunkleFliesenDunkleFliesen
2724370,63733618737137,DunkleFliesen,DunkleFliesenDunkleFliesen
2724378,63733618737148,None,NoneNone
2724403,63733618737159,Blindenwege,BlindenwegeBlindenwege
2724403,63733618737170,Blindenwege,BlindenwegeBlindenwege
2724412,63733618737182,HelleFliesen,HelleFliesenHelleFliesen
2724437,63733618737194,HelleFliesen,HelleFliesenHelleFliesen
2724437,63733618737205,HelleFliesen,HelleFliesenHelleFliesen
2724445,63733618737216,Blindenwege,BlindenwegeBlindenwege
2724462,63733618737228,DunkleFliesen,DunkleFliesenDunkleFliesen
2724478,63733618737239,None,NoneNone
2724495,63733618737259,None,NoneNone
2724512,63733618737272,None,NoneNone
2724512,63733618737283,None,NoneNone
2724520,63733618737293,None,NoneNone
2724537,63733618737305,None,NoneNone
2724537,63733618737316,None,NoneNone
2724553,63733618737327,None,NoneNone
2724553,63733618737338,None,NoneNone
2724553,63733618737349,None,NoneNone
2724578,63733618737361,None,NoneNone
2724612,63733618737372,None,NoneNone
2724620,63733618737383,None,NoneNone
2724620,63733618737394,None,NoneNone
2724637,63733618737409,None,NoneNone
2724653,63733618737417,None,NoneNone
2724653,63733618737428,None,NoneNone
2724670,63733618737438,None,NoneNone
2724678,63733618737449,None,NoneNone
2724678,63733618737460,None,NoneNone
2724695,63733618737471,None,NoneNone
2724712,63733618737483,None,NoneNone
2724728,63733618737494,None,NoneNone
2724728,63733618737505,None,NoneNone
2724728,63733618737516,None,NoneNone
2724753,63733618737528,None,NoneNone
2724753,63733618737539,None,NoneNone
2724778,63733618737551,None,NoneNone
2724803,63733618737571,None,NoneNone
2724812,63733618737583,None,NoneNone
2724837,63733618737595,None,NoneNone
2724845,63733618737605,None,NoneNone
2724845,63733618737616,None,NoneNone
2724862,63733618737628,None,NoneNone
2724870,63733618737639,None,NoneNone
2724870,63733618737650,None,NoneNone
2724887,63733618737661,None,NoneNone
2724903,63733618737672,None,NoneNone
2724903,63733618737683,None,NoneNone
2724937,63733618737694,None,NoneNone
2724937,63733618737705,None,NoneNone
2724945,63733618737726,None,NoneNone
2724978,63733618737738,None,NoneNone
2724987,63733618737750,None,NoneNone
2724987,63733618737761,None,NoneNone
2724987,63733618737772,None,NoneNone
2725011,63733618737783,None,NoneNone
2725011,63733618737794,None,NoneNone
2725036,63733618737805,None,NoneNone
2725053,63733618737817,None,NoneNone
2725070,63733618737828,None,NoneNone
2725070,63733618737839,None,NoneNone
2725078,63733618737850,None,NoneNone
2725103,63733618737861,None,NoneNone
2725120,63733618737882,None,NoneNone
2725136,63733618737894,None,NoneNone
2725136,63733618737905,None,NoneNone
2725145,63733618737916,None,NoneNone
2725170,63733618737928,None,NoneNone
2725170,63733618737939,None,NoneNone
2725178,63733618737950,None,NoneNone
2725178,63733618737961,None,NoneNone
2725203,63733618737972,None,NoneNone
2725203,63733618737983,None,NoneNone
2725236,63733618737994,None,NoneNone
2725245,63733618738005,None,NoneNone
2725245,63733618738017,None,NoneNone
2725270,63733618738037,None,NoneNone
2725270,63733618738049,None,NoneNone
2725286,63733618738062,None,NoneNone
2725303,63733618738072,None,NoneNone
