OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
2868114,63733618880875,-26,99271,8,204744,-53,57701,0,04103049,-0,4511766,-0,02123908,0,891238,-0,5299377,7,222,-34,78835,0,006378174,-0,09646606,0,9953003,31,65323,7,147583,-34,37608,31,65323,7,147583,-34,37608,0,006378174,-0,09646606,0,9953003,0,006378174,-0,09646606,0,9953003,True,True,True
2868147,63733618880904,34,77031,5,124177,-23,76441,0,04145418,-0,4499336,-0,02165624,0,8918365,1,065292,7,195877,-34,66599,0,01036072,-0,1013947,0,9947815,31,6783,7,128113,-34,282,31,6783,7,128113,-34,282,0,01036072,-0,1013947,0,9947815,0,01036072,-0,1013947,0,9947815,True,True,True
2868155,63733618880922,82,94244,2,721442,-0,5123557,0,04172064,-0,4493617,-0,02158001,0,8921142,0,9494019,7,196991,-34,67317,0,01048279,-0,09565735,0,9953461,31,68526,7,123016,-34,27016,31,68526,7,123016,-34,27016,0,01048279,-0,09565735,0,9953461,0,01048279,-0,09565735,0,9953461,True,True,True
2868189,63733618880955,82,9437,2,721358,-0,5118468,0,04213504,-0,4486801,-0,0215331,0,8924389,-3,067612,7,276077,-35,0204,0,01705933,-0,09869385,0,9949646,31,70465,7,292831,-34,97704,31,70465,7,292831,-34,97704,0,01705933,-0,09869385,0,9949646,0,01705933,-0,09869385,0,9949646,True,True,True
2868222,63733618880969,82,94399,2,721318,-0,5116135,0,04218531,-0,4485271,-0,02160654,0,8925117,-6,815231,7,330856,-35,22328,0,02513123,-0,1011353,0,9945526,31,70465,7,339279,-35,10881,31,70465,7,339279,-35,10881,0,02513123,-0,1011353,0,9945526,0,02513123,-0,1011353,0,9945526,True,True,True
2868230,63733618880983,82,94437,2,721262,-0,5115206,0,04227204,-0,4483488,-0,02165201,0,8925961,-7,681168,7,340347,-35,26123,0,02626038,-0,1012878,0,9945068,31,7101,7,348251,-35,14703,31,7101,7,348251,-35,14703,0,02626038,-0,1012878,0,9945068,0,02626038,-0,1012878,0,9945068,True,True,True
2868247,63733618880999,82,94504,2,721228,-0,5114495,0,04248501,-0,4479428,-0,02126776,0,892799,-6,306549,7,3582,-35,3266,0,02600098,-0,1011353,0,9945221,31,73997,7,39801,-35,34709,31,73997,7,39801,-35,34709,0,02600098,-0,1011353,0,9945221,0,02600098,-0,1011353,0,9945221,True,True,True
2868255,63733618880999,82,94504,2,721228,-0,5114495,0,04248501,-0,4479428,-0,02126776,0,892799,-5,499374,7,364227,-35,34445,0,02742004,-0,104187,0,9941711,31,74661,7,41449,-35,40811,31,74661,7,41449,-35,40811,0,02742004,-0,104187,0,9941711,0,02742004,-0,104187,0,9941711,True,True,True
2868280,63733618881025,82,94527,2,72121,-0,5113273,0,04258629,-0,4478821,-0,0213953,0,8928216,-4,391541,7,378494,-35,38762,0,02468872,-0,1012268,0,9945526,31,76775,7,451096,-35,54015,31,76775,7,451096,-35,54015,0,02468872,-0,1012268,0,9945526,0,02468872,-0,1012268,0,9945526,True,True,True
2868289,63733618881055,82,94616,2,721175,-0,5112468,0,04292177,-0,4476962,-0,02113125,0,892905,-4,017319,7,384247,-35,40686,0,03007507,-0,1022949,0,9942932,31,7713,7,46846,-35,6133,31,7713,7,46846,-35,6133,0,03007507,-0,1022949,0,9942932,0,03007507,-0,1022949,0,9942932,True,True,True
2868314,63733618881055,82,94616,2,721175,-0,5112468,0,04292177,-0,4476962,-0,02113125,0,892905,-1,287445,7,390839,-35,42799,0,02268982,-0,1030121,0,9944153,31,7789,7,483475,-35,68282,31,7789,7,483475,-35,68282,0,02268982,-0,1030121,0,9944153,0,02268982,-0,1030121,0,9944153,True,True,True
2868322,63733618881084,82,94666,2,721101,-0,5114739,0,04277325,-0,4476278,-0,02099432,0,8929497,-3,277451,7,379105,-35,37982,0,02787781,-0,09951782,0,9946289,31,78116,7,479004,-35,66881,31,78116,7,479004,-35,66881,0,02787781,-0,09951782,0,9946289,0,02787781,-0,09951782,0,9946289,True,True,True
2868339,63733618881098,82,94703,2,721106,-0,5116516,0,04253806,-0,4477701,-0,02089949,0,8928918,-5,047729,7,378281,-35,37833,0,02815247,-0,09922791,0,9946594,31,78474,7,481461,-35,67517,31,78474,7,481461,-35,67517,0,02815247,-0,09922791,0,9946594,0,02815247,-0,09922791,0,9946594,True,True,True
2868355,63733618881111,82,94711,2,721153,-0,5116811,0,0422889,-0,4479286,-0,02074518,0,8928277,-4,456512,7,382431,-35,39088,0,02630615,-0,09992981,0,9946442,31,78833,7,479767,-35,66881,31,78833,7,479767,-35,66881,0,02630615,-0,09992981,0,9946442,0,02630615,-0,09992981,0,9946442,True,True,True
