OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
2844711,63733618857455,-80,85423,2,687768,-5,813491,0,02218747,-0,6162792,-0,01949241,0,7869738,-1,-1,-1,-1,-1,-1,31,53256,23,13452,-99,35529,31,53256,23,13452,-99,35529,-1,-1,-1,-1,-1,-1,True,True,True
2844736,63733618857455,-80,85423,2,687768,-5,813491,0,02218747,-0,6162792,-0,01949241,0,7869738,-1,-1,-1,-1,-1,-1,32,07497,8,363312,-36,29329,32,07497,8,363312,-36,29329,-1,-1,-1,-1,-1,-1,True,True,True
2844744,63733618857501,-46,6069,5,907351,-30,39634,0,02390684,-0,6127616,-0,01963303,0,7896621,-1,-1,-1,-1,-1,-1,32,08983,8,259567,-35,94557,32,08983,8,259567,-35,94557,-1,-1,-1,-1,-1,-1,True,True,True
2844761,63733618857513,-22,17069,8,204582,-47,93692,0,02440257,-0,61139,-0,01943761,0,7907143,32,09651,8,168686,-35,83777,0,03340149,-0,05574036,0,997879,32,09651,8,168686,-35,83777,32,09651,8,168686,-35,83777,0,03340149,-0,05574036,0,997879,0,03340149,-0,05574036,0,997879,True,True,True
2844777,63733618857532,-22,1708,8,204479,-47,93673,0,02478116,-0,6107662,-0,01951468,0,7911826,32,12099,7,831299,-34,34444,0,03340149,-0,09915161,0,9945068,32,12099,7,831299,-34,34444,32,12099,7,831299,-34,34444,0,03340149,-0,09915161,0,9945068,0,03340149,-0,09915161,0,9945068,True,True,True
2844794,63733618857542,-22,17091,8,204393,-47,93655,0,02518418,-0,6101144,-0,01947425,0,7916736,19,48923,8,343979,-36,4929,0,0453949,-0,1266327,0,9909058,32,11169,8,362335,-36,42412,32,11169,8,362335,-36,42412,0,0453949,-0,1266327,0,9909058,0,0453949,-0,1266327,0,9909058,True,True,True
2844810,63733618857564,-22,17088,8,20406,-47,93624,0,02644106,-0,607971,-0,01929487,0,7932843,-1,-1,-1,-1,-1,-1,32,32686,10,55838,-51,70087,32,32686,10,55838,-51,70087,-1,-1,-1,-1,-1,-1,True,True,True
2844819,63733618857577,-22,17085,8,204004,-47,93607,0,0268875,-0,6074992,-0,01912869,0,7936346,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2844835,63733618857577,-22,17085,8,204004,-47,93607,0,0268875,-0,6074992,-0,01912869,0,7936346,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2844844,63733618857601,-22,17079,8,203946,-47,93599,0,02698228,-0,6070306,-0,01909349,0,7939906,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2844869,63733618857628,-22,17064,8,203949,-47,93583,0,02685302,-0,60534,-0,01957084,0,7952732,31,96451,12,12576,-55,22121,0,07171631,-0,3050537,0,9496155,31,96451,12,12576,-55,22121,31,96451,12,12576,-55,22121,0,07171631,-0,3050537,0,9496155,0,07171631,-0,3050537,0,9496155,True,True,True
2844885,63733618857643,-22,17047,8,204056,-47,93579,0,0266742,-0,6042796,-0,01999295,0,7960748,32,23708,8,21553,-35,7314,0,07196045,-0,0423584,0,9965057,32,23708,8,21553,-35,7314,32,23708,8,21553,-35,7314,0,07196045,-0,0423584,0,9965057,0,07196045,-0,0423584,0,9965057,True,True,True
2844902,63733618857674,-22,17023,8,204224,-47,9356,0,02606083,-0,6028749,-0,02037871,0,7971496,32,25407,7,97493,-34,93811,0,07319641,-0,03993225,0,9965057,32,25407,7,97493,-34,93811,32,25407,7,97493,-34,93811,0,07319641,-0,03993225,0,9965057,0,07319641,-0,03993225,0,9965057,True,True,True
2844919,63733618857685,-22,17017,8,204241,-47,93557,0,02579494,-0,602403,-0,02052323,0,7975112,32,2921,7,854248,-34,59761,0,09655762,0,01028442,0,9952698,32,2921,7,854248,-34,59761,32,2921,7,854248,-34,59761,0,09655762,0,01028442,0,9952698,0,09655762,0,01028442,0,9952698,True,True,True
2844944,63733618857720,-22,16982,8,204365,-47,93568,0,02538106,-0,6009854,-0,02088234,0,798584,-29,25508,7,856583,-35,40598,0,1074677,0,01574707,0,9940796,32,2939,7,785843,-34,60666,32,2939,7,785843,-34,60666,0,1074677,0,01574707,0,9940796,0,1074677,0,01574707,0,9940796,True,True,True
2844985,63733618857731,-22,16969,8,204368,-47,93567,0,02527399,-0,6006857,-0,0208218,0,7988144,-29,22969,7,719666,-35,17641,0,1191254,0,01821899,0,9927063,32,30696,7,656677,-34,39371,32,30696,7,656677,-34,39371,0,1191254,0,01821899,0,9927063,0,1191254,0,01821899,0,9927063,True,True,True
2845002,63733618857763,-22,16939,8,204395,-47,93589,0,02520741,-0,5997002,-0,02086347,0,7995555,-29,21809,7,641464,-35,02927,0,1160583,0,02688599,0,9928741,32,32744,7,697479,-34,61371,32,32744,7,697479,-34,61371,0,1160583,0,02688599,0,9928741,0,1160583,0,02688599,0,9928741,True,True,True
