OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
4291061,63781207288494,None,None,None
4291061,63781207288498,None,None,None
4291070,63781207288504,None,None,None
4291078,63781207288510,None,None,None
4291086,63781207288522,None,None,None
4291095,63781207288533,None,None,None
4291111,63781207288544,None,None,None
4291120,63781207288555,None,None,None
4291128,63781207288566,None,None,None
4291136,63781207288577,None,None,None
4291153,63781207288588,None,None,None
4291161,63781207288599,None,None,None
4291170,63781207288610,None,None,None
4291186,63781207288621,None,None,None
4291195,63781207288633,None,None,None
4291203,63781207288643,None,None,None
4291220,63781207288655,None,None,None
4291228,63781207288666,None,None,None
4291236,63781207288677,None,None,None
4291253,63781207288688,None,None,None
4291261,63781207288699,None,None,None
4291270,63781207288710,None,None,None
4291286,63781207288721,None,None,None
4291295,63781207288732,None,None,None
4291303,63781207288744,None,None,None
4291320,63781207288755,None,None,None
4291328,63781207288766,None,None,None
4291336,63781207288777,None,None,None
4291353,63781207288788,None,None,None
4291361,63781207288799,None,None,None
4291370,63781207288810,None,None,None
4291386,63781207288821,None,None,None
4291395,63781207288833,None,None,None
4291403,63781207288844,None,None,None
4291420,63781207288855,None,None,None
4291428,63781207288866,None,None,None
4291436,63781207288877,None,None,None
4291453,63781207288888,None,None,None
4291461,63781207288899,None,None,None
4291470,63781207288910,None,None,None
4291486,63781207288921,None,None,None
4291495,63781207288932,None,None,None
4291503,63781207288944,None,None,None
4291520,63781207288955,None,None,None
4291528,63781207288966,None,None,None
4291536,63781207288977,None,None,None
4291553,63781207288988,None,None,None
4291561,63781207288999,None,None,None
4291570,63781207289010,None,None,None
4291586,63781207289021,None,None,None
4291595,63781207289032,None,None,None
4291603,63781207289044,None,None,None
4291620,63781207289054,None,None,None
4291628,63781207289066,None,None,None
4291636,63781207289077,None,None,None
4291653,63781207289089,None,None,None
4291661,63781207289101,None,None,None
4291678,63781207289112,None,None,None
4291686,63781207289124,None,None,None
4291703,63781207289136,None,None,None
4291711,63781207289148,None,None,None
4291719,63781207289159,None,None,None
4291736,63781207289171,None,None,None
4291744,63781207289182,None,None,None
4291753,63781207289193,None,None,None
4291769,63781207289204,None,None,None
4291778,63781207289215,None,None,None
4291786,63781207289226,None,None,None
4291803,63781207289237,None,None,None
4291811,63781207289249,None,None,None
4291819,63781207289260,None,None,None
4291836,63781207289271,None,None,None
4291844,63781207289282,None,None,None
4291853,63781207289293,None,None,None
4291869,63781207289304,None,None,None
4291878,63781207289315,None,None,None
4291886,63781207289326,None,None,None
4291903,63781207289337,None,None,None
4291911,63781207289348,None,None,None
4291919,63781207289359,None,None,None
4291936,63781207289371,None,None,None
4291944,63781207289381,None,None,None
4291953,63781207289393,None,None,None
4291969,63781207289404,None,None,None
4291978,63781207289415,None,None,None
4291986,63781207289426,None,None,None
4292003,63781207289437,None,None,None
4292011,63781207289448,None,None,None
4292019,63781207289460,None,None,None
4292036,63781207289471,None,None,None
4292044,63781207289481,None,None,None
4292053,63781207289493,None,None,None
4292069,63781207289504,None,None,None
4292078,63781207289515,None,None,None
4292086,63781207289526,None,None,None
4292103,63781207289537,None,None,None
4292111,63781207289549,None,None,None
4292119,63781207289559,None,None,None
4292136,63781207289570,None,None,None
4292144,63781207289581,None,None,None
4292153,63781207289593,None,None,None
4292169,63781207289603,None,None,None
4292178,63781207289615,None,None,None
4292186,63781207289626,None,None,None
4292203,63781207289637,None,None,None
4292211,63781207289648,None,None,None
4292219,63781207289659,None,None,None
4292236,63781207289671,None,None,None
4292244,63781207289682,None,None,None
4292253,63781207289692,None,None,None
4292269,63781207289704,None,None,None
4292278,63781207289715,None,None,None
4292286,63781207289726,None,None,None
4292303,63781207289737,None,None,None
4292311,63781207289748,None,None,None
4292319,63781207289759,None,None,None
4292336,63781207289771,None,None,None
4292344,63781207289781,None,None,None
4292353,63781207289793,None,None,None
4292369,63781207289804,None,None,None
4292378,63781207289815,None,None,None
4292386,63781207289826,None,None,None
