OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
605294,63772765761100,-19.48106,2.310849,-0.07801348,-0.3437821,-0.2959405,0.03573781,-0.8904808,0.02684558,0.0004243775,-0.03526332,0.3047028,0.02284241,0.9521637,0.03191179,0.0006612091,-0.03513022,0.03191179,0.0006612091,-0.03513022,0.3072968,0.02452087,0.9512787,0.3072968,0.02452087,0.9512787,True,True,True
605311,63772765761125,-19.48016,2.31143,-0.08836621,-0.3478615,-0.3097865,0.03941186,-0.8840088,0.03006638,0.0006401978,-0.03514753,0.2971649,0.04084778,0.9539337,0.03214755,0.0007295533,-0.0350932,0.03214755,0.0007295533,-0.0350932,0.299118,0.04032898,0.9533539,0.299118,0.04032898,0.9533539,True,True,True
605319,63772765761140,-19.4826,2.311551,-0.09711418,-0.3500487,-0.323966,0.04190204,-0.8779272,0.03025989,0.0006649781,-0.03512888,0.2989655,0.04104614,0.9533691,0.0322706,0.0007474671,-0.03507793,0.0322706,0.0007474671,-0.03507793,0.3013916,0.04081726,0.9526215,0.3013916,0.04081726,0.9526215,True,True,True
605336,63772765761151,-19.48359,2.311695,-0.1016774,-0.349477,-0.3318984,0.04364013,-0.8751029,0.02866506,0.0006401673,-0.0351405,0.2548828,0.06745911,0.9645996,0.03250443,0.0007922211,-0.03504451,0.03250443,0.0007922211,-0.03504451,0.2575531,0.06768799,0.9638824,0.2575531,0.06768799,0.9638824,True,True,True
605352,63772765761174,-19.48492,2.312204,-0.1109825,-0.3459743,-0.3482997,0.04894965,-0.8698237,0.02310584,0.0005101776,-0.03528756,0.2355957,0.07402039,0.9690247,0.03276496,0.000883133,-0.03505435,0.03276496,0.000883133,-0.03505435,0.2450867,0.07333374,0.9667206,0.2450867,0.07333374,0.9667206,True,True,True
605369,63772765761185,-19.48611,2.312597,-0.1153722,-0.3436453,-0.3563726,0.05120937,-0.8673433,0.01279956,0.0002335816,-0.03558635,0.2031097,0.06462097,0.977005,0.03300999,0.0009950715,-0.03515494,0.03300999,0.0009950715,-0.03515494,0.2247162,0.06570435,0.9721985,0.2247162,0.06570435,0.9721985,True,True,True
605386,63772765761196,-19.48722,2.313172,-0.119711,-0.3408327,-0.363911,0.05214734,-0.8652646,-0.03230014,-0.001324814,-0.03652988,0.1450348,0.08441162,0.9858093,0.03317263,0.001322784,-0.03611432,0.03317263,0.001322784,-0.03611432,0.195694,0.05944824,0.9788513,0.195694,0.05944824,0.9788513,True,True,True
605402,63772765761219,-19.48941,2.314524,-0.1283464,-0.3360084,-0.3777555,0.05262514,-0.8611794,-0.03223776,-0.001310135,-0.03648674,0.1179504,0.08110046,0.9897003,0.03332111,0.001385483,-0.0364399,0.03332111,0.001385483,-0.0364399,0.1815643,0.05709839,0.9817047,0.1815643,0.05709839,0.9817047,True,True,True
605419,63772765761230,-19.49045,2.31522,-0.1326953,-0.3333229,-0.3843493,0.05275625,-0.8592954,-0.03213753,-0.001350967,-0.03646094,0.08782959,0.08248901,0.9927063,0.03343939,0.001253464,-0.03625293,0.03343939,0.001253464,-0.03625293,0.1656036,0.0700531,0.9836884,0.1656036,0.0700531,0.9836884,True,True,True
605436,63772765761252,-19.4934,2.316508,-0.1408655,-0.3270149,-0.3985696,0.05360677,-0.8551784,-0.03250868,-0.001548355,-0.03657694,0.165451,0.09007263,0.9820862,0.03303937,0.00127002,-0.03619152,0.03303937,0.00127002,-0.03619152,0.2023468,0.08503723,0.9756012,0.2023468,0.08503723,0.9756012,True,True,True
605452,63772765761263,-19.49457,2.317356,-0.145103,-0.323364,-0.4063289,0.05466108,-0.8528452,-0.03260552,-0.001702728,-0.03677066,0.256424,0.1207733,0.9589844,0.03228461,0.001113205,-0.03556897,0.03228461,0.001113205,-0.03556897,0.2925262,0.1251831,0.9480133,0.2925262,0.1251831,0.9480133,True,True,True
605469,63772765761285,-19.49637,2.319069,-0.1537033,-0.3168147,-0.4217636,0.05689777,-0.8476478,-0.03282987,-0.001804413,-0.03692705,0.3061066,0.1367798,0.9421082,0.03181345,0.001161575,-0.03570319,0.03181345,0.001161575,-0.03570319,0.3489838,0.1390076,0.9267578,0.3489838,0.1390076,0.9267578,True,True,True
605486,63772765761296,-19.49766,2.319996,-0.1577346,-0.3138768,-0.4294547,0.05817688,-0.8447874,-0.02316651,-0.001531418,-0.036911,0.3675842,0.1355896,0.9200439,0.03142317,0.00108696,-0.03581594,0.03142317,0.00108696,-0.03581594,0.3770142,0.1346283,0.9163666,0.3770142,0.1346283,0.9163666,True,True,True
605502,63772765761318,-19.49899,2.321862,-0.1661513,-0.3080288,-0.4441531,0.06022284,-0.839178,0.01993631,0.0004139252,-0.03620906,0.4294434,0.1328735,0.8932495,0.03105211,0.0009767456,-0.03597115,0.03105211,0.0009767456,-0.03597115,0.4285736,0.1354675,0.89328,0.4285736,0.1354675,0.89328,True,True,True
605519,63772765761329,-19.49912,2.322775,-0.1706194,-0.3047757,-0.4514199,0.06141932,-0.8363969,0.02599777,0.0006716004,-0.03617771,0.4598389,0.1272278,0.87883,0.03083592,0.0009305573,-0.0360686,0.03083592,0.0009305573,-0.0360686,0.4593201,0.129364,0.8787842,0.4593201,0.129364,0.8787842,True,True,True
605527,63772765761341,-19.50032,2.323366,-0.1746902,-0.301138,-0.4589393,0.06269006,-0.8335231,0.02706966,0.0006776734,-0.03613988,0.4549103,0.1260071,0.8815613,0.03087468,0.0008812867,-0.03605291,0.03087468,0.0008812867,-0.03605291,0.454071,0.1278687,0.8817291,0.454071,0.1278687,0.8817291,True,True,True
605544,63772765761362,-19.50126,2.324743,-0.1834432,-0.2934659,-0.4741386,0.06551497,-0.8275133,0.02507086,0.000479126,-0.03611008,0.4329834,0.1272278,0.8923645,0.03108162,0.0007927399,-0.03597534,0.03108162,0.0007927399,-0.03597534,0.4334717,0.1280823,0.8920135,0.4334717,0.1280823,0.8920135,True,True,True
605561,63772765761374,-19.50227,2.32547,-0.187573,-0.290066,-0.481951,0.06706127,-0.824068,0.01039026,-0.000329361,-0.03636075,0.4041443,0.1331787,0.9049377,0.03132356,0.0007017517,-0.03589109,0.03132356,0.0007017517,-0.03589109,0.401535,0.1302185,0.9065247,0.401535,0.1302185,0.9065247,True,True,True
605577,63772765761396,-19.50263,2.327101,-0.1963988,-0.284462,-0.4965422,0.07019784,-0.8170678,0.0035943,-0.000760315,-0.03643541,0.3777313,0.1408691,0.9151306,0.03158643,0.0005654907,-0.03584396,0.03158643,0.0005654907,-0.03584396,0.3760376,0.1515961,0.9141083,0.3760376,0.1515961,0.9141083,True,True,True
605594,63772765761407,-19.50394,2.32756,-0.2002572,-0.2815646,-0.5037063,0.07167453,-0.8135504,0.0128811,-0.0004776001,-0.0361801,0.34758,0.1529236,0.9250793,0.03188698,0.0003791809,-0.03578195,0.03188698,0.0003791809,-0.03578195,0.3495941,0.1474152,0.9252167,0.3495941,0.1474152,0.9252167,True,True,True
605611,63772765761429,-19.50459,2.328909,-0.20914,0.2756793,0.5171605,-0.07452631,0.8068407,0.02106256,-0.0002708588,-0.03597574,0.3419342,0.1518555,0.9273682,0.03219098,0.000205658,-0.03575759,0.03219098,0.000205658,-0.03575759,0.3469543,0.1504822,0.9257202,0.3469543,0.1504822,0.9257202,True,True,True
605627,63772765761441,-19.50508,2.329372,-0.213318,0.2724542,0.5236298,-0.07569104,0.8036489,0.02285307,-0.0003648682,-0.03588271,0.3103943,0.1421356,0.9399109,0.03246155,7.751465E-06,-0.03569814,0.03246155,7.751465E-06,-0.03569814,0.3150635,0.1385498,0.9388885,0.3150635,0.1385498,0.9388885,True,True,True
605644,63772765761462,-19.50618,2.330439,-0.2218076,0.2672081,0.535509,-0.07794477,0.7973423,0.02266525,-0.000495224,-0.03583261,0.2920685,0.1457825,0.9452057,0.03269434,-0.0001280518,-0.03564376,0.03269434,-0.0001280518,-0.03564376,0.2979889,0.1428375,0.9438171,0.2979889,0.1428375,0.9438171,True,True,True
