OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
7159188566,63785981342443,Cube (1),99_Bahnsteig_PF
7159196898,63785981342455,Cube (1),99_Bahnsteig_PF
7159205229,63785981342466,Cube (1),99_Bahnsteig_PF
7159221893,63785981342477,Cube (1),99_Bahnsteig_PF
7159230224,63785981342488,Cube (1),99_Bahnsteig_PF
7159238556,63785981342499,Cube (1),Cube (1)
7159255219,63785981342510,Cube (1),99_Bahnsteig_PF
7159263550,63785981342521,Cube (1),99_Bahnsteig_PF
7159271882,63785981342532,Cube (1),99_Bahnsteig_PF
7159288545,63785981342544,Cube (1),99_Bahnsteig_PF
7159296876,63785981342555,Cube (1),99_Bahnsteig_PF
7159313539,63785981342566,Cube (1),99_Bahnsteig_PF
7159321871,63785981342580,Cube (1),99_Bahnsteig_PF
7159330202,63785981342590,Cube (1),99_Bahnsteig_PF
7159346865,63785981342602,Cube (1),99_Bahnsteig_PF
7159355197,63785981342613,Cube (1),99_Bahnsteig_PF
7159363528,63785981342622,Cube (1),99_Bahnsteig_PF
7159380191,63785981342633,Cube (1),99_Bahnsteig_PF
7159388523,63785981342644,Cube (1),99_Bahnsteig_PF
7159396855,63785981342656,Cube (1),99_Bahnsteig_PF
7159413518,63785981342667,Cube (1),99_Bahnsteig_PF
7159421849,63785981342678,Cube (1),99_Bahnsteig_PF
7159430181,63785981342689,Cube (1),99_Bahnsteig_PF
7159446844,63785981342701,Cube (1),99_Bahnsteig_PF
7159455175,63785981342712,Cube (1),99_Bahnsteig_PF
7159463507,63785981342723,Cube (1),99_Bahnsteig_PF
7159480170,63785981342734,Cube (1),99_Bahnsteig_PF
7159488501,63785981342746,Cube (1),99_Bahnsteig_PF
7159496833,63785981342757,Cube (1),99_Bahnsteig_PF
7159513496,63785981342768,Cube (1),99_Bahnsteig_PF
7159521827,63785981342779,Cube (1),99_Bahnsteig_PF
7159538490,63785981342792,Cube (1),99_Bahnsteig_PF
7159546822,63785981342802,Cube (1),99_Bahnsteig_PF
7159555154,63785981342812,Cube (1),99_Bahnsteig_PF
7159563485,63785981342824,Cube (1),99_Bahnsteig_PF
7159580148,63785981342835,Cube (1),99_Bahnsteig_PF
7159588480,63785981342845,Cube (1),99_Bahnsteig_PF
7159596811,63785981342857,Cube (1),99_Bahnsteig_PF
7159613474,63785981342868,Cube (1),99_Bahnsteig_PF
7159621806,63785981342879,Cube (1),99_Bahnsteig_PF
7159630137,63785981342891,Cube (1),99_Bahnsteig_PF
7159646800,63785981342902,Cube (1),99_Bahnsteig_PF
7159655132,63785981342913,Cube (1),99_Bahnsteig_PF
7159663463,63785981342924,Cube (1),99_Bahnsteig_PF
7159680126,63785981342935,Cube (1),99_Bahnsteig_PF
7159688458,63785981342946,Cube (1),99_Bahnsteig_PF
7159696789,63785981342957,Cube (1),99_Bahnsteig_PF
7159713452,63785981342969,Cube (1),99_Bahnsteig_PF
7159721784,63785981342980,Cube (1),99_Bahnsteig_PF
7159730116,63785981342991,Cube (1),99_Bahnsteig_PF
7159746779,63785981343002,Cube (1),99_Bahnsteig_PF
7159755110,63785981343013,Cube (1),99_Bahnsteig_PF
7159763442,63785981343024,Cube (1),99_Bahnsteig_PF
7159780105,63785981343036,Cube (1),99_Bahnsteig_PF
7159788436,63785981343046,Cube (1),99_Bahnsteig_PF
7159805099,63785981343059,Cube (1),99_Bahnsteig_PF
7159813431,63785981343071,Cube (1),99_Bahnsteig_PF
7159821762,63785981343081,Cube (1),99_Bahnsteig_PF
7159838425,63785981343092,Cube (1),99_Bahnsteig_PF
7159846757,63785981343102,Cube (1),99_Bahnsteig_PF
7159855088,63785981343113,Cube (1),99_Bahnsteig_PF
7159871751,63785981343125,Cube (1),99_Bahnsteig_PF
7159880083,63785981343136,Cube (1),99_Bahnsteig_PF
7159888415,63785981343147,Cube (1),99_Bahnsteig_PF
7159905078,63785981343158,Cube (1),99_Bahnsteig_PF
7159913409,63785981343170,Cube (1),99_Bahnsteig_PF
7159921741,63785981343181,Cube (1),99_Bahnsteig_PF
7159938404,63785981343193,Cube (1),99_Bahnsteig_PF
7159946735,63785981343204,Cube (1),99_Bahnsteig_PF
7159955067,63785981343215,Cube (1),99_Bahnsteig_PF
7159971730,63785981343226,Cube (1),99_Bahnsteig_PF
7159980061,63785981343238,Cube (1),99_Bahnsteig_PF
7159988393,63785981343248,Cube (1),99_Bahnsteig_PF
7160005056,63785981343260,Cube (1),99_Bahnsteig_PF
7160013387,63785981343270,Cube (1),99_Bahnsteig_PF
7160021719,63785981343282,Cube (1),99_Bahnsteig_PF
7160038382,63785981343293,Cube (1),99_Bahnsteig_PF
7160046713,63785981343305,Cube (1),99_Bahnsteig_PF
7160055045,63785981343315,Cube (1),99_Bahnsteig_PF
7160071708,63785981343326,Cube (1),99_Bahnsteig_PF
