UnityTS,heart,breath,GSR
63781310500296,32494,45601,78
63781310500303,31705,45744,77
63781310500312,30992,45824,74
63781310500327,30432,45715,72
63781310500333,30158,45953,74
63781310500339,30213,46016,73
63781310500354,30548,45904,81
63781310500361,31036,45980,78
63781310500376,31533,46060,75
63781310500379,32008,45916,80
63781310500394,32392,45952,75
63781310500401,32696,45816,74
63781310500416,32900,45786,78
63781310500421,33040,45842,76
63781310500436,33100,46008,76
63781310500439,33104,46188,82
63781310500454,33032,46184,75
63781310500464,32892,46108,77
63781310500468,32738,46388,79
63781310500484,32581,46384,74
63781310500491,32472,45992,72
63781310500296,32494,45601,78
63781310500303,31705,45744,77
63781310500312,30992,45824,74
63781310500327,30432,45715,72
63781310500333,30158,45953,74
63781310500339,30213,46016,73
63781310500354,30548,45904,81
63781310500361,31036,45980,78
63781310500376,31533,46060,75
63781310500379,32008,45916,80
63781310500394,32392,45952,75
63781310500401,32696,45816,74
63781310500416,32900,45786,78
63781310500421,33040,45842,76
63781310500436,33100,46008,76
63781310500439,33104,46188,82
63781310500454,33032,46184,75
63781310500464,32892,46108,77
63781310500468,32738,46388,79
63781310500484,32581,46384,74
63781310500491,32472,45992,72
63781310500506,32432,46288,78
63781310500509,32421,46424,78
63781310500537,32452,46192,75
63781310500564,32480,46304,73
63781310500564,32524,46312,77
63781310500567,32584,45998,74
63781310500569,32690,46308,74
63781310500572,32840,46464,77
63781310500587,33056,46224,76
63781310500589,33318,46372,76
63781310500606,33596,46152,72
63781310500609,33784,46232,73
63781310500624,33872,46132,78
63781310500634,33820,45813,80
63781310500646,33568,45732,81
63781310500656,33160,45600,70
63781310500659,32674,45545,72
63781310500674,32184,45512,79
63781310500681,31766,45308,73
63781310500696,31452,45218,75
63781310500701,31269,45136,76
63781310500726,31208,45052,73
63781310500728,31210,45016,78
63781310500731,31260,44980,74
63781310500746,31304,44768,78
63781310500753,31333,44496,78
63781310500769,31360,44412,83
63781310500773,31360,44330,74
63781310500783,31352,44000,74
63781310500789,31353,43920,77
63781310500806,31361,43884,77
63781310500809,31410,43816,75
63781310500824,31470,43764,79
63781310500835,31536,43522,74
63781310500847,31574,43458,75
63781310500853,31610,43170,74
63781310500885,31606,43114,73
63781310500910,31600,42800,79
63781310500935,31576,42999,77
63781310500938,31544,42924,80
63781310500940,31528,42586,76
63781310500943,31480,42272,79
63781310500945,31440,41816,75
63781310500953,31416,41726,78
63781310500955,31434,41380,74
63781310500965,31484,40998,74
63781310500968,31538,40616,77
63781310500972,31584,40356,79
63781310500982,31640,40232,72
63781310500997,31780,39728,76
63781310501000,32040,39514,77
63781310501015,32392,39112,75
63781310501022,32741,38868,79
63781310501037,33034,38344,78
63781310501040,33256,38416,74
63781310501055,33380,38016,59
63781310501063,33448,37752,79
63781310501074,33465,37508,86
63781310501085,33448,37196,79
63781310501095,33414,37048,76
63781310501105,33354,36852,87
63781310501112,33260,36619,74
63781310501128,33132,36269,78
63781310501132,32971,36116,75
63781310501147,32804,36132,76
63781310501150,32624,35968,81
63781310501167,32441,35916,81
63781310501184,32264,35658,89
63781310501184,32092,35610,76
63781310501198,31932,35584,78
63781310501202,31793,35424,65
63781310501217,31740,35122,85
63781310501223,31760,35172,81
63781310501233,31856,35112,81
63781310501283,31992,34935,78
63781310501297,32144,34844,77
63781310501299,32300,34868,79
63781310501301,32440,34737,89
63781310501304,32618,34596,79
63781310501306,32788,34528,78
63781310501310,32928,34224,78
63781310501310,33024,34208,79
63781310501327,33036,33860,81
63781310501330,32960,33804,78
63781310501345,32840,33834,82
63781310501355,32672,33542,80
63781310501359,32474,33480,77
63781310501374,32277,33380,79
