UnityTS,heart,breath,GSR
63780696005400,33261,0,58504
63780696005400,33261,0,58504
63780696005409,33464,0,58492
63780696005411,33668,0,58432
63780696005415,33856,0,58416
63780696005427,34030,0,58494
63780696005447,34160,0,58485
63780696005447,34228,0,58444
63780696005449,34232,0,58496
63780696005451,34166,0,58496
63780696005454,34042,0,58496
63780696005456,33890,0,58496
63780696005485,33696,0,58500
63780696005512,33492,0,58496
63780696005515,33273,0,58504
63780696005517,33064,0,58524
63780696005532,32856,0,58512
63780696005532,32668,0,58511
63780696005532,32500,0,58520
63780696005532,32380,0,58508
63780696005532,32284,0,58529
63780696005532,32228,0,58528
63780696005532,32181,0,58472
63780696005532,32180,0,58544
63780696005532,32185,0,58537
63780696005533,32216,0,58544
63780696005533,32258,0,58540
63780696005533,32306,0,58508
63780696005533,32364,0,58552
63780696005533,32428,0,58560
63780696005533,32490,0,58553
63780696005533,32552,0,58552
63780696005533,32610,0,58560
63780696005533,32674,0,58500
63780696005533,32732,0,58557
63780696005533,32812,0,58568
63780696005533,32920,0,58565
63780696005533,33030,0,58568
63780696005533,33132,0,58576
63780696005533,33188,0,58524
63780696005533,33260,0,58592
63780696005533,33436,0,58592
63780696005533,33750,0,58605
63780696005533,34180,0,58604
63780696005533,34624,0,58596
63780696005533,35024,0,58597
63780696005533,35309,0,58616
63780696005533,35484,0,58612
63780696005533,35547,0,58600
63780696005533,35488,0,58612
63780696005533,35353,0,58621
63780696005533,35144,0,58544
63780696005533,34852,0,58636
63780696005533,34520,0,58636
63780696005533,34168,0,58632
63780696005533,33784,0,58648
63780696005533,33396,0,58604
63780696005533,33024,0,58625
63780696005533,32668,0,58660
63780696005533,32348,0,58682
63780696005533,32088,0,58688
63780696005533,31928,0,58632
63780696005533,31818,0,58708
63780696005533,31769,0,58704
63780696005533,31784,0,58704
63780696005533,31834,0,58720
63780696005533,31920,0,58680
63780696005533,32073,0,58664
63780696005533,32276,0,58732
63780696005533,32529,0,58664
63780696005533,32844,0,58744
63780696005533,33184,0,58728
63780696005533,33504,0,58720
63780696005533,33762,0,58741
63780696005533,33980,0,58664
63780696005534,34136,0,58728
63780696005534,34248,0,58674
63780696005534,34312,0,58724
63780696005534,34325,0,58716
63780696005534,34253,0,58720
63780696005534,34141,0,58721
63780696005534,34026,0,58708
63780696005536,33920,0,58708
63780696005536,33794,0,58692
63780696005536,33636,0,58720
63780696005536,33432,0,58712
63780696005536,33180,0,58680
63780696005536,32916,0,58712
63780696005536,32660,0,58716
63780696005536,32456,0,58720
63780696005536,32306,0,58720
63780696005536,32232,0,58716
63780696005536,32202,0,58686
63780696005536,32201,0,58720
63780696005536,32232,0,58720
63780696005536,32290,0,58724
63780696005536,32344,0,58712
63780696005536,32396,0,58714
63780696005536,32441,0,58708
63780696005537,32481,0,58712
63780696005537,32504,0,58714
63780696005537,32520,0,58696
63780696005538,32520,0,58633
63780696005538,32529,0,58697
63780696005540,32544,0,58696
63780696005542,32562,0,58696
63780696005545,32604,0,58624
63780696005547,32696,0,58692
63780696005550,32856,0,58684
63780696005552,33100,0,58656
63780696005555,33424,0,58680
63780696005557,33824,0,58682
63780696005560,34232,0,58676
63780696005562,34568,0,58668
63780696005569,34804,0,58597
63780696005572,34920,0,58656
63780696005573,34946,0,58649
63780696005589,34898,0,58660
63780696005592,34800,0,58632
63780696005607,34688,0,58652
63780696005617,34584,0,58652
63780696005635,34492,0,58664
63780696005635,34412,0,58652
63780696005645,34312,0,58656
63780696005655,34192,0,58652
63780696005666,34048,0,58608
63780696005675,33890,0,58668
63780696005685,33699,0,58664
63780696005695,33486,0,58640
63780696005706,33268,0,58656
63780696005716,33040,0,58676
63780696005726,32836,0,58688
63780696005736,32678,0,58712
63780696005752,32564,0,58708
63780696005755,32480,0,58708
63780696005765,32436,0,58724
63780696005775,32412,0,58684
63780696005786,32412,0,58683
63780696005796,32434,0,58744
63780696005806,32456,0,58710
63780696005814,32512,0,58752
63780696005842,32570,0,58676
63780696005876,32628,0,58752
63780696005885,32688,0,58716
63780696005887,32732,0,58752
63780696005890,32759,0,58756
63780696005892,32768,0,58752
63780696005895,32764,0,58773
63780696005897,32756,0,58736
63780696005905,32770,0,58760
