OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
889209,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,0.0005147858,-0.0005962372,-0.02883138,0.05471802,-0.06533813,0.9963531,0.03397154,-0.0007995301,-0.02862517,0.03397154,-0.0007995301,-0.02862517,0.08351135,-0.06637573,0.994278,0.08351135,-0.06637573,0.994278,3.009171,3.009171,True,True,True
889218,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.004171662,-0.0006057739,-0.02881865,0.05029297,-0.06814575,0.9963989,0.03397931,-0.0008566437,-0.02853093,0.03397931,-0.0008566437,-0.02853093,0.082901,-0.0690918,0.9941559,0.082901,-0.0690918,0.9941559,3.098938,3.098938,True,True,True
889226,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01088187,-0.0005783997,-0.02886518,0.04618835,-0.07156372,0.9963531,0.03398361,-0.0008900299,-0.02847933,0.03398361,-0.0008900299,-0.02847933,0.08496094,-0.07243347,0.9937439,0.08496094,-0.07243347,0.9937439,3.127747,3.127747,True,True,True
889234,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01636887,-0.0005337067,-0.02894302,0.03923035,-0.06411743,0.9971619,0.03398398,-0.00089357,-0.0285027,0.03398398,-0.00089357,-0.0285027,0.08450317,-0.07087708,0.9938965,0.08450317,-0.07087708,0.9938965,3.073975,3.073975,True,True,True
889243,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01963666,-0.000505066,-0.0289771,0.03627014,-0.06581116,0.9971619,0.03398406,-0.0008891297,-0.02850961,0.03398406,-0.0008891297,-0.02850961,0.08398438,-0.07124329,0.9939117,0.08398438,-0.07124329,0.9939117,3.078964,3.078964,True,True,True
889251,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.021052,-0.0004785156,-0.02898241,0.03890991,-0.06837463,0.9968872,0.03398398,-0.0008846894,-0.0285091,0.03398398,-0.0008846894,-0.0285091,0.08340454,-0.072052,0.9938965,0.08340454,-0.072052,0.9938965,3.083847,3.083847,True,True,True
889259,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.0198291,-0.0004630432,-0.02898042,0.04165649,-0.06982422,0.9966736,0.03397914,-0.0008358002,-0.02856581,0.03397914,-0.0008358002,-0.02856581,0.08320618,-0.0776825,0.9934845,0.08320618,-0.0776825,0.9934845,3.079575,3.079575,True,True,True
889268,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01765129,-0.0004544983,-0.0289912,0.03913879,-0.06835938,0.9968872,0.03397321,-0.0008004761,-0.0286299,0.03397321,-0.0008004761,-0.0286299,0.07415771,-0.06991577,0.9947815,0.07415771,-0.06991577,0.9947815,3.064224,3.064224,True,True,True
889276,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01378706,-0.0004585419,-0.02897839,0.04216003,-0.07221985,0.9964905,0.03396983,-0.0007721863,-0.0286792,0.03396983,-0.0007721863,-0.0286792,0.07241821,-0.06669617,0.9951324,0.07241821,-0.06669617,0.9951324,3.289566,3.289566,True,True,True
889284,63780696568476,-13.68427,2.702107,-0.0873428,0.0180039,0.9997132,0.01398256,-0.007341113,-0.01178337,-0.0004583893,-0.02898077,0.04620361,-0.07019043,0.99646,0.0339697,-0.0007646485,-0.02869023,0.0339697,-0.0007646485,-0.02869023,0.07501221,-0.06886292,0.9947968,0.07501221,-0.06886292,0.9947968,3.260635,3.260635,True,True,True
