OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
18307776521,63785468500962,0.5646064,0.4788943,0.4492279,0.4789631,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.8694,-2.805189,0.7510375,-0.01041158,-0.4631686,-0.8862091,-0.03294314,-0.0008590546,-0.02774045,0.0277764,0.001891998,-0.02289676,0.09761047,-0.06428528,0.9931335,-0.06086731,-0.0663147,0.9959259,0.00305426,0.003616028,True,True
18307784705,63785468500962,0.5644714,0.4789057,0.4490594,0.4789207,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.8694,-2.805191,0.7510458,-0.01041257,-0.4631687,-0.886209,-0.03294314,-0.0008581238,-0.02774294,0.02777412,0.001887344,-0.02287772,0.09725952,-0.06425476,0.9931793,-0.06130981,-0.06643677,0.9958954,0.003059799,0.003623688,True,True
18307792976,63785468500962,0.5641602,0.479122,0.4490941,0.4788895,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.86939,-2.805191,0.7510453,-0.01041347,-0.4631681,-0.8862092,-0.03294314,-0.0008563538,-0.02775195,0.02777243,0.001885788,-0.02286981,0.09645081,-0.06362915,0.9932861,-0.06121826,-0.06652832,0.9958954,0.003075699,0.003624023,True,True
18307801421,63785468500962,0.5639731,0.4790917,0.4490359,0.4788683,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.86939,-2.805192,0.7510523,-0.01041427,-0.4631683,-0.8862092,-0.03294314,-0.0008547516,-0.02775243,0.02777237,0.00188208,-0.02285535,0.09596252,-0.0637207,0.9933319,-0.06137085,-0.06658936,0.9958801,0.003054398,0.003636276,True,True
18307809749,63785468500962,0.5641191,0.4791379,0.4486933,0.4788881,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.86939,-2.805193,0.7510572,-0.01041491,-0.4631681,-0.8862092,-0.03294314,-0.0008542786,-0.02775581,0.02777029,0.001878632,-0.02284215,0.09634399,-0.06358337,0.9933014,-0.06227112,-0.06652832,0.9958344,0.003054382,0.003656937,True,True
18307818093,63785468500962,0.5641249,0.479138,0.4487809,0.4789878,-14.87198,2.805706,-0.7763562,-0.02419462,0.9975581,-0.03542605,-0.05511397,0,0,0,0,0,0,0,14.86939,-2.805197,0.7510662,-0.01041461,-0.4631678,-0.8862094,-0.03294314,-0.0008536529,-0.02775763,0.02776831,0.001871399,-0.02282222,0.09635925,-0.06358337,0.9933014,-0.06204224,-0.0662384,0.9958649,0.003054382,0.0036577,True,True
18307826257,63785468501013,0.5641655,0.4791953,0.4487638,0.4790767,-14.87212,2.805753,-0.7762877,-0.02429562,0.9975592,-0.03537833,-0.05507896,0,0,0,0,0,0,0,14.86954,-2.805247,0.7510074,-0.01040263,-0.4631712,-0.8862078,-0.03294314,-0.0008536529,-0.02775763,0.0277673,0.001864639,-0.02280301,0.09646606,-0.06341553,0.9933014,-0.06208801,-0.065979,0.9958801,0.003075653,0.00365831,True,True
18307834801,63785468501023,0.5641829,0.4792058,0.4487646,0.4780035,-14.87264,2.805722,-0.7762191,-0.02451308,0.9975587,-0.03514297,-0.05514358,0,0,0,0,0,0,0,14.87005,-2.80522,0.7509485,-0.01033984,-0.4632148,-0.8861857,-0.03294314,-0.00085289,-0.02776048,0.02776685,0.001856873,-0.02278059,0.09651184,-0.06338501,0.9933014,-0.06207275,-0.06910706,0.9956665,0.003082123,0.003652161,True,True
18307843009,63785468501028,0.5642298,0.4792159,0.4488062,0.478187,-14.87284,2.805775,-0.7762436,-0.02447804,0.9975572,-0.03513868,-0.05519042,0,0,0,0,0,0,0,14.87025,-2.805278,0.7509882,-0.01033794,-0.4632208,-0.8861826,-0.03294306,-0.0008527374,-0.02776091,0.02776489,0.001845642,-0.02275001,0.09663391,-0.06335449,0.9932861,-0.06196594,-0.068573,0.9957123,0.003087219,0.003659393,True,True
18307851489,63785468501035,0.5642466,0.4792579,0.4487425,0.4782234,-14.87303,2.805821,-0.7762336,-0.02453193,0.997556,-0.03519936,-0.05514823,0,0,0,0,0,0,0,14.87044,-2.805329,0.7509874,-0.01035612,-0.4632165,-0.8861847,-0.03294303,-0.0008527069,-0.02776193,0.02776395,0.001837158,-0.02273045,0.09667969,-0.06323242,0.9933014,-0.06213379,-0.06846619,0.9957123,0.003094803,0.003653458,True,True
