OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
2374806,63733876083607,-81,79376,2,891246,-5,929254,-0,1256268,0,6552911,0,2068325,0,715564,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374814,63733876083621,-81,79488,2,891823,-5,929793,-0,1265789,0,6545426,0,210238,0,7150887,-1,-1,-1,-1,-1,-1,39,56047,-4,578949,-28,77351,39,56047,-4,578949,-28,77351,-1,-1,-1,-1,-1,-1,True,True,True
2374839,63733876083636,-81,79555,2,892142,-5,930154,-0,1262274,0,6545316,0,2119439,0,7146572,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374847,63733876083651,-81,79608,2,892312,-5,930456,-0,1261946,0,6548454,0,2125727,0,7141886,-1,-1,-1,-1,-1,-1,39,37297,-1,729797,-37,40457,39,37297,-1,729797,-37,40457,-1,-1,-1,-1,-1,-1,True,True,True
2374864,63733876083666,-81,79704,2,892031,-5,931314,-0,1242022,0,6553113,0,2127495,0,7140577,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374881,63733876083683,-81,79738,2,891664,-5,931749,-0,1241748,0,6556165,0,2123482,0,713902,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374897,63733876083701,-81,79818,2,891408,-5,932657,-0,12406,0,6557129,0,2114309,0,7141055,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374914,63733876083715,-81,79849,2,89136,-5,933039,-0,1240766,0,6559584,0,2110346,0,7139944,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374931,63733876083732,-81,79932,2,8913,-5,933914,-0,1244921,0,6570964,0,2109487,0,7129003,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374947,63733876083748,-81,79958,2,891299,-5,934363,-0,1246066,0,6576015,0,2110204,0,7123931,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374964,63733876083763,-81,79993,2,891254,-5,934862,-0,1247904,0,6581793,0,2108229,0,7118857,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2374981,63733876083778,-81,80019,2,891151,-5,93562,-0,1249189,0,658897,0,209809,0,7114986,-1,-1,-1,-1,-1,-1,39,36652,-3,373657,-32,4604,39,36652,-3,373657,-32,4604,-1,-1,-1,-1,-1,-1,True,True,True
2374989,63733876083792,-81,80058,2,891107,-5,936066,-0,1251911,0,6590646,0,2095142,0,7113824,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375006,63733876083807,-81,80078,2,891,-5,936399,-0,1253532,0,6593509,0,2091684,0,7111903,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375022,63733876083823,-81,80121,2,890873,-5,937243,-0,124351,0,6605111,0,2076261,0,7107414,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375039,63733876083839,-81,8014,2,890728,-5,937751,-0,1233557,0,6612555,0,2067847,0,7104679,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375056,63733876083857,-81,80159,2,890182,-5,938854,-0,1202491,0,6636767,0,2044445,0,7094194,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375072,63733876083872,-81,80168,2,88985,-5,939519,-0,1183873,0,6655278,0,2020098,0,7086955,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375089,63733876083888,-81,80186,2,88872,-5,940997,-0,1148964,0,6696243,0,1965487,0,7069447,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375106,63733876083904,-81,8018,2,88828,-5,941715,-0,1138388,0,6714483,0,1943807,0,7059845,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375122,63733876083919,-81,80169,2,887952,-5,942315,-0,1132925,0,6730633,0,1935109,0,7047724,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375131,63733876083935,-81,80158,2,887387,-5,943531,-0,1116912,0,6762946,0,1939467,0,7018087,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375147,63733876083950,-81,80146,2,887232,-5,944157,-0,1105787,0,6781454,0,1950499,0,6998905,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375164,63733876083966,-81,80132,2,88728,-5,945016,-0,1081765,0,6817309,0,1987293,0,6957353,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375181,63733876083982,-81,80126,2,887524,-5,945343,-0,1069885,0,683224,0,2012435,0,6937288,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375197,63733876084001,-81,80158,2,888158,-5,94582,-0,1037376,0,685904,0,205131,0,6904315,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375214,63733876084001,-81,80158,2,888158,-5,94582,-0,1037376,0,685904,0,205131,0,6904315,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
2375231,63733876084019,-81,80161,2,888404,-5,945947,-0,1076468,0,6863502,0,2084823,0,6883827,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,False,False,False
