OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
3648915,63733860177872,54,20495,15,24234,18,80338,-0,02114381,0,3377393,-0,02490339,0,9406726,26,59341,-0,9075165,-30,82762,0,07536316,-0,1101227,0,9910431,27,20705,-0,9117126,-30,76295,27,20705,-0,9117126,-30,76295,0,07536316,-0,1101227,0,9910431,0,07536316,-0,1101227,0,9910431,True,True,True
3648940,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,26,42584,-0,9062805,-30,84547,0,07562256,-0,1106567,0,9909668,27,20705,-0,9117126,-30,76295,27,20705,-0,9117126,-30,76295,0,07562256,-0,1106567,0,9909668,0,07562256,-0,1106567,0,9909668,True,True,True
3648973,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,16,43823,-0,8168488,-31,9444,0,105072,-0,1035767,0,9890442,27,20956,-0,9117126,-30,76295,27,20956,-0,9117126,-30,76295,0,105072,-0,1035767,0,9890442,0,105072,-0,1035767,0,9890442,True,True,True
3648982,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,-1,491669,-0,6655884,-33,8857,0,1496277,-0,1105347,0,9825287,27,20967,-0,9171753,-30,74052,27,20967,-0,9171753,-30,74052,0,1496277,-0,1105347,0,9825287,0,1496277,-0,1105347,0,9825287,True,True,True
3648998,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,-14,43565,-0,6068878,-35,1165,0,1845398,-0,08544922,0,9790955,27,22472,-0,8807373,-30,77785,27,22472,-0,8807373,-30,77785,0,1845398,-0,08544922,0,9790955,0,1845398,-0,08544922,0,9790955,True,True,True
3649007,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,-6,086578,-0,6453094,-34,26419,0,1661072,-0,08070374,0,9827881,27,2292,-0,8708954,-30,78586,27,2292,-0,8708954,-30,78586,0,1661072,-0,08070374,0,9827881,0,1661072,-0,08070374,0,9827881,True,True,True
3649032,63733860177895,32,28474,13,21469,-0,3538439,-0,01696494,0,3387924,-0,02682368,0,9403257,8,616257,-0,4485779,-33,45267,0,1303558,-0,06710815,0,9891815,27,27202,-0,7411652,-31,04817,27,27202,-0,7411652,-31,04817,0,1303558,-0,06710815,0,9891815,0,1303558,-0,06710815,0,9891815,True,True,True
3649048,63733860178019,10,36356,11,18747,-19,51108,-0,01486233,0,3394203,-0,02755873,0,9401136,24,93758,-0,5940399,-31,52545,0,1061401,-0,04292297,0,9934082,27,30588,-0,6280823,-31,22682,27,30588,-0,6280823,-31,22682,0,1061401,-0,04292297,0,9934082,0,1061401,-0,04292297,0,9934082,True,True,True
3649073,63733860178034,-9,116456,9,379356,-36,53799,0,01938515,0,34591,-0,0379228,0,9373006,26,33649,-0,5684357,-31,12366,0,1183929,-0,03910828,0,9921875,27,32416,-0,586441,-30,98763,27,32416,-0,586441,-30,98763,0,1183929,-0,03910828,0,9921875,0,1183929,-0,03910828,0,9921875,True,True,True
3649090,63733860178048,-22,15976,8,17104,-47,93774,0,02932565,0,349153,-0,03945659,0,9357753,26,74005,-0,5825348,-30,90741,0,116394,-0,02606201,0,9928589,27,31996,-0,5929871,-30,82741,27,31996,-0,5929871,-30,82741,0,116394,-0,02606201,0,9928589,0,116394,-0,02606201,0,9928589,True,True,True
3649115,63733860178059,-22,1591,8,17033,-47,93762,0,03239156,0,3502419,-0,03949219,0,9352657,23,50121,-0,3434601,-31,72194,0,1185608,0,01202393,0,9928589,27,36713,-0,4196167,-31,17448,27,36713,-0,4196167,-31,17448,0,1185608,0,01202393,0,9928589,0,1185608,0,01202393,0,9928589,True,True,True
3649132,63733860178074,-22,15845,8,169686,-47,93753,0,03525957,0,3513117,-0,03943268,0,9347631,22,44128,-0,07803345,-32,49242,0,1188965,0,02896118,0,9924774,27,42656,-0,1624756,-31,83546,27,42656,-0,1624756,-31,83546,0,1188965,0,02896118,0,9924774,0,1188965,0,02896118,0,9924774,True,True,True
3649148,63733860178074,-22,15845,8,169686,-47,93753,0,03525957,0,3513117,-0,03943268,0,9347631,26,24393,-0,1160736,-31,90541,0,1434174,0,03643799,0,9889832,27,39792,-0,132843,-31,7605,27,39792,-0,132843,-31,7605,0,1434174,0,03643799,0,9889832,0,1434174,0,03643799,0,9889832,True,True,True
