OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
234916,63733863775840,27,25653,2,845003,-6,573797,0,0844058,0,6488277,-0,08046301,0,7519468,-21,31296,3,169983,-32,64825,0,02790833,0,2781219,0,9601288,32,76129,0,342514,-34,40945,32,76129,0,342514,-34,40945,0,02790833,0,2781219,0,9601288,0,02790833,0,2781219,0,9601288,True,True,True
234933,63733863775854,27,25674,2,844891,-6,574839,0,08442476,0,6482817,-0,08059502,0,7524014,-15,78786,2,855408,-32,70215,0,01199341,0,2799377,0,9599304,32,75351,0,3348236,-34,35582,32,75351,0,3348236,-34,35582,0,01199341,0,2799377,0,9599304,0,01199341,0,2799377,0,9599304,True,True,True
234950,63733863775868,44,73591,2,856427,-4,674201,0,08448114,0,6478503,-0,0805551,0,7527708,-1,348465,2,130646,-33,27002,0,0003356934,0,2705231,0,9627075,32,745,0,319809,-34,31326,32,745,0,319809,-34,31326,0,0003356934,0,2705231,0,9627075,0,0003356934,0,2705231,0,9627075,True,True,True
234966,63733863775888,78,3438,2,904209,-1,018835,0,08456185,0,6474707,-0,08072691,0,7530699,3,226471,1,905624,-33,45769,-0,01644897,0,2744598,0,961441,32,73289,0,3627777,-34,4268,32,73289,0,3627777,-34,4268,-0,01644897,0,2744598,0,961441,-0,01644897,0,2744598,0,961441,True,True,True
234983,63733863775899,82,93983,2,881762,-0,5194587,0,08454822,0,6473181,-0,0807725,0,7531977,7,662766,1,653427,-33,53401,-0,01873779,0,2721558,0,9620667,32,73657,0,3539429,-34,40016,32,73657,0,3539429,-34,40016,-0,01873779,0,2721558,0,9620667,-0,01873779,0,2721558,0,9620667,True,True,True
235000,63733863775921,82,94003,2,881654,-0,5207834,0,08470515,0,6469939,-0,08061247,0,7534757,6,971848,1,671829,-33,46532,-0,01855469,0,2741699,0,9614868,32,73517,0,3509369,-34,399,32,73517,0,3509369,-34,399,-0,01855469,0,2741699,0,9614868,-0,01855469,0,2741699,0,9614868,True,True,True
235016,63733863775933,82,94014,2,881721,-0,5214584,0,08471795,0,6468455,-0,0804831,0,7536155,3,324875,1,86377,-33,35089,-0,01948547,0,278656,0,9601898,32,73506,0,3684387,-34,45862,32,73506,0,3684387,-34,45862,-0,01948547,0,278656,0,9601898,-0,01948547,0,278656,0,9601898,True,True,True
235033,63733863775943,82,94028,2,881701,-0,5221474,0,0848443,0,6467122,-0,08027205,0,7537382,0,4552917,2,015717,-33,25452,-0,01499939,0,2796783,0,9599609,32,73462,0,3771973,-34,48251,32,73462,0,3771973,-34,48251,-0,01499939,0,2796783,0,9599609,-0,01499939,0,2796783,0,9599609,True,True,True
235050,63733863775966,82,94053,2,881708,-0,5234863,0,08480126,0,6462665,-0,08005992,0,7541478,-0,3900452,2,056793,-33,21872,-0,01307678,0,2797546,0,9599762,32,73433,0,3771057,-34,48022,32,73433,0,3771057,-34,48022,-0,01307678,0,2797546,0,9599762,-0,01307678,0,2797546,0,9599762,True,True,True
235075,63733863775977,82,94067,2,881682,-0,5242225,0,08477601,0,6461213,-0,07985193,0,7542971,0,6459808,1,999146,-33,23061,-0,01356506,0,2771301,0,9607239,32,73366,0,3699036,-34,44281,32,73366,0,3699036,-34,44281,-0,01356506,0,2771301,0,9607239,-0,01356506,0,2771301,0,9607239,True,True,True
235091,63733863775988,82,94086,2,881621,-0,5248597,0,08480367,0,6459553,-0,07971331,0,7544508,1,029129,1,978134,-33,24719,-0,0151825,0,2784576,0,9603119,32,73352,0,3642426,-34,4426,32,73352,0,3642426,-34,4426,-0,0151825,0,2784576,0,9603119,-0,0151825,0,2784576,0,9603119,True,True,True
235108,63733863776009,82,94122,2,881549,-0,5263279,0,08446459,0,6454188,-0,07961299,0,7549585,0,144989,2,02356,-33,21846,-0,01393127,0,2782898,0,9603882,32,73366,0,3642426,-34,4426,32,73366,0,3642426,-34,4426,-0,01393127,0,2782898,0,9603882,-0,01393127,0,2782898,0,9603882,True,True,True
235125,63733863776022,82,94135,2,881572,-0,5270829,0,08434012,0,6451963,-0,07947025,0,7551774,0,2351685,2,019516,-33,22455,-0,0138855,0,2789307,0,9602051,32,73352,0,3647614,-34,44281,32,73352,0,3647614,-34,44281,-0,0138855,0,2789307,0,9602051,-0,0138855,0,2789307,0,9602051,True,True,True
235141,63733863776045,82,94166,2,88157,-0,528536,0,08398695,0,6444315,-0,07902654,0,7559161,-0,06182861,2,03624,-33,21049,-0,01498413,0,2765808,0,9608612,32,73314,0,3642426,-34,43375,32,73314,0,3642426,-34,43375,-0,01498413,0,2765808,0,9608612,-0,01498413,0,2765808,0,9608612,True,True,True
235150,63733863776045,82,94166,2,88157,-0,528536,0,08398695,0,6444315,-0,07902654,0,7559161,-0,6612091,2,061752,-33,1881,-0,01869202,0,2762451,0,9608917,32,73312,0,3620605,-34,42981,32,73312,0,3620605,-34,42981,-0,01869202,0,2762451,0,9608917,-0,01869202,0,2762451,0,9608917,True,True,True
235158,63733863776076,82,94205,2,881595,-0,5305938,0,08353104,0,6431515,-0,0783559,0,7571256,-0,3090363,2,039856,-33,19608,-0,01760864,0,2763062,0,960907,32,73267,0,3619537,-34,42981,32,73267,0,3619537,-34,42981,-0,01760864,0,2763062,0,960907,-0,01760864,0,2763062,0,960907,True,True,True
235166,63733863776088,82,94225,2,881561,-0,5312815,0,08351368,0,6426826,-0,07810771,0,7575511,0,4677429,1,99324,-33,20366,-0,01626587,0,2726898,0,9619598,32,73244,0,3618774,-34,42569,32,73244,0,3618774,-34,42569,-0,01626587,0,2726898,0,9619598,-0,01626587,0,2726898,0,9619598,True,True,True
235175,63733863776099,82,94244,2,881585,-0,5320427,0,08334431,0,6421905,-0,07787168,0,7580113,0,7196503,1,975143,-33,20358,-0,01899719,0,2744293,0,9614105,32,73219,0,3597412,-34,42047,32,73219,0,3597412,-34,42047,-0,01899719,0,2744293,0,9614105,-0,01899719,0,2744293,0,9614105,True,True,True
235191,63733863776121,82,94281,2,88153,-0,5335424,0,08319371,0,6413423,-0,07722623,0,7588115,1,18782,1,902496,-33,15498,-0,02226257,0,2720184,0,9620209,32,6992,0,2500763,-34,23116,32,6992,0,2500763,-34,23116,-0,02226257,0,2720184,0,9620209,-0,02226257,0,2720184,0,9620209,True,True,True
235208,63733863776133,82,94299,2,881531,-0,5343634,0,08320445,0,640874,-0,0767881,0,7592504,0,8435211,1,946182,-33,2364,-0,02334595,0,2662354,0,963623,32,68585,0,2324219,-34,19716,32,68585,0,2324219,-34,19716,-0,02334595,0,2662354,0,963623,-0,02334595,0,2662354,0,963623,True,True,True
235241,63733863776154,82,94347,2,881564,-0,5360219,0,08303224,0,6400234,-0,07593139,0,7600725,2,35495,1,834244,-33,22012,-0,01998901,0,2659607,0,9637604,32,65973,0,2460175,-34,25487,32,65973,0,2460175,-34,25487,-0,01998901,0,2659607,0,9637604,-0,01998901,0,2659607,0,9637604,True,True,True
235250,63733863776166,82,94371,2,881573,-0,5368361,0,08293615,0,6396027,-0,07551763,0,7604782,3,110611,1,785324,-33,22887,-0,02912903,0,2607574,0,9649506,32,65221,0,2393341,-34,24529,32,65221,0,2393341,-34,24529,-0,02912903,0,2607574,0,9649506,-0,02912903,0,2607574,0,9649506,True,True,True
235266,63733863776177,82,94394,2,881552,-0,5376604,0,08274129,0,6392045,-0,07508488,0,760877,1,802933,1,851181,-33,2011,-0,02668762,0,2535858,0,9669342,32,64049,0,2058563,-34,16521,32,64049,0,2058563,-34,16521,-0,02668762,0,2535858,0,9669342,-0,02668762,0,2535858,0,9669342,True,True,True
235275,63733863776199,82,94422,2,881457,-0,5392865,0,08269366,0,6385232,-0,07398203,0,7615619,1,316345,1,890198,-33,23331,-0,02523804,0,2612,0,9649506,32,6348,0,2162323,-34,1967,32,6348,0,2162323,-34,1967,-0,02523804,0,2612,0,9649506,-0,02523804,0,2612,0,9649506,True,True,True
