UnityTS,Heart,Breath,GSR
63786677373220,26676,23256,2592
63786677373229,26592,23010,2692
63786677373258,26472,22760,2636
63786677373260,26326,22470,2656
63786677373263,26133,22208,2716
63786677373279,25932,21988,2755
63786677373279,25716,21820,2686
63786677373291,25512,21686,2739
63786677373294,25304,21611,2828
63786677373305,25058,21620,2602
63786677373319,24816,21682,2816
63786677373322,24600,21888,2752
63786677373335,24440,22182,2812
63786677373344,24308,22513,2772
63786677373358,24220,22873,2821
63786677373363,24133,23213,2768
63786677373377,24080,23478,2710
63786677373386,24020,23840,2680
63786677373392,23961,24120,2754
63786677373424,23908,24210,2636
63786677373426,23840,24332,2590
63786677373429,23786,24605,2808
63786677373435,23760,24685,2785
63786677373446,23828,24852,2703
63786677373452,24110,25078,2617
63786677373466,24740,25080,2755
63786677373475,25876,25268,2625
63786677373486,27602,25428,2607
63786677373500,29844,25636,2811
63786677373506,32474,25728,2628
63786677373519,35304,25870,2774
63786677373528,38168,25945,2748
63786677373537,40888,26001,2757
63786677373551,43354,26020,2782
63786677373557,45456,26004,2711
63786677373573,47120,26028,2698
63786677373577,48340,26177,2713
63786677373585,49112,26096,2656
63786677373598,49493,26120,2749
63786677373603,49524,26214,2632
63786677373620,49226,26173,2715
63786677373622,48724,26296,2665
63786677373636,48016,26300,2739
63786677373642,47212,26240,2634
63786677373656,46320,26234,2722
63786677373665,45384,26286,2746
63786677373679,44424,26264,2627
63786677373690,43480,26230,2622
63786677373694,42524,26152,2801
63786677373706,41520,26213,2584
63786677373713,40482,26292,2772
63786677373726,39432,26342,2652
63786677373734,38424,26348,2748
63786677373748,37488,26484,2624
63786677373754,36672,26548,2775
63786677373767,35968,26648,2627
63786677373773,35450,26704,2721
63786677373786,35128,26813,2702
63786677373800,34968,26924,2609
63786677373803,34968,27016,2688
63786677373220,26676,23256,2592
63786677373229,26592,23010,2692
63786677373258,26472,22760,2636
63786677373260,26326,22470,2656
63786677373263,26133,22208,2716
63786677373279,25932,21988,2755
63786677373279,25716,21820,2686
63786677373291,25512,21686,2739
63786677373294,25304,21611,2828
63786677373305,25058,21620,2602
63786677373319,24816,21682,2816
63786677373322,24600,21888,2752
63786677373335,24440,22182,2812
63786677373344,24308,22513,2772
63786677373358,24220,22873,2821
63786677373363,24133,23213,2768
63786677373377,24080,23478,2710
63786677373386,24020,23840,2680
63786677373392,23961,24120,2754
63786677373424,23908,24210,2636
63786677373426,23840,24332,2590
63786677373429,23786,24605,2808
63786677373435,23760,24685,2785
63786677373446,23828,24852,2703
63786677373452,24110,25078,2617
63786677373466,24740,25080,2755
63786677373475,25876,25268,2625
63786677373486,27602,25428,2607
63786677373500,29844,25636,2811
63786677373506,32474,25728,2628
63786677373519,35304,25870,2774
63786677373528,38168,25945,2748
63786677373537,40888,26001,2757
63786677373551,43354,26020,2782
63786677373557,45456,26004,2711
63786677373573,47120,26028,2698
63786677373577,48340,26177,2713
63786677373585,49112,26096,2656
63786677373598,49493,26120,2749
63786677373603,49524,26214,2632
63786677373620,49226,26173,2715
63786677373622,48724,26296,2665
63786677373636,48016,26300,2739
63786677373642,47212,26240,2634
63786677373656,46320,26234,2722
63786677373665,45384,26286,2746
63786677373679,44424,26264,2627
63786677373690,43480,26230,2622
63786677373694,42524,26152,2801
63786677373706,41520,26213,2584
63786677373713,40482,26292,2772
63786677373726,39432,26342,2652
63786677373734,38424,26348,2748
63786677373748,37488,26484,2624
63786677373754,36672,26548,2775
63786677373767,35968,26648,2627
63786677373773,35450,26704,2721
63786677373786,35128,26813,2702
63786677373800,34968,26924,2609
63786677373803,34968,27016,2688
63786677373826,35108,27088,2754
63786677373831,35353,27097,2670
63786677373833,35651,27157,2734
63786677373850,35952,27219,2728
63786677373852,36232,27249,2613
63786677373866,36420,27328,2622
63786677373875,36496,27309,2767
63786677373891,36520,27404,2752
63786677373895,36422,27320,2784
63786677373918,36212,27345,2708
63786677373918,35909,27412,2763
63786677373924,35528,27444,2723
63786677373946,35068,27402,2726
63786677373949,34568,27436,2637
63786677373955,34032,27384,2721
63786677373966,33464,27336,2655
63786677373980,32884,27296,2779
63786677373984,32308,27246,2765
63786677373998,31748,27216,2632
63786677374009,31186,27178,2612
63786677374018,30626,27085,2754
63786677374033,30116,27140,2717
63786677374038,29630,26972,2681
63786677374044,29168,26917,2604
63786677374058,28749,27010,2777
63786677374064,28345,26848,2633
63786677374078,27972,26738,2608
63786677374084,27646,26696,2676
63786677374098,27348,26776,2604
63786677374102,27065,26600,2722
63786677374115,26812,26560,2602
63786677374126,26588,26580,2631
63786677374137,26400,26472,2795
63786677374151,26232,26449,2763
63786677374154,26096,26429,2673
63786677374170,25944,26576,2789
63786677374172,25828,26596,2709
63786677374186,25729,26565,2777
63786677374195,25656,26552,2736
63786677374207,25578,26616,2771
63786677374216,25506,26613,2637
63786677374241,25456,26536,2753
63786677374241,25412,26666,2756
63786677374243,25364,26528,2621
63786677374256,25336,26686,2625
63786677374265,25280,26606,2764
63786677374279,25224,26852,2705
63786677374283,25164,26824,2710
63786677374297,25100,26854,2576
63786677374305,25024,26817,2756
63786677374319,24913,26885,2737
63786677374325,24808,27124,2620
63786677374339,24688,27272,2768
63786677374348,24552,27130,2741
63786677374354,24424,27258,2792
63786677374370,24296,27362,2596
63786677374374,24208,27350,2625
63786677374388,24248,27464,2750
63786677374402,24545,27464,2757
63786677374405,25283,27492,2767
63786677374423,26556,27582,2601
63786677374423,28418,27670,2702
63786677374437,30784,27590,2659
63786677374447,33504,27636,2709
63786677374472,36364,27682,2769
63786677374474,39177,27569,2739
63786677374477,41788,27654,2780
63786677374488,44092,27716,2777
63786677374497,46004,27670,2713
63786677374511,47440,27836,2760
63786677374516,48424,27920,2776
63786677374527,48962,27912,2756
63786677374542,49120,28056,2773
63786677374557,48940,28020,2800
63786677374557,48512,28210,2605
63786677374563,47848,28180,2790
63786677374577,47040,28248,2707
63786677374584,46152,28384,2754
63786677374597,45188,28422,2718
63786677374604,44216,28529,2757
63786677374617,43184,28636,2649
63786677374626,42160,28600,2721
63786677374640,41096,28712,2591
63786677374653,40000,28792,2738
63786677374664,38904,28756,2641
63786677374666,37800,28960,2594
63786677374689,36780,28957,2613
63786677374689,35860,29008,2805
63786677374698,35080,29063,2761
63786677374706,34480,29156,2796
63786677374720,34052,29148,2762
63786677374726,33820,29274,2774
63786677374735,33768,29232,2760
63786677374754,33888,29324,2746
63786677374757,34138,29344,2759
63786677374770,34448,29340,2643
63786677374774,34782,29356,2652
63786677374788,35136,29340,2759
63786677374792,35424,29392,2711
63786677374808,35612,29424,2742
63786677374814,35698,29444,2792
63786677374828,35690,29480,2704
63786677373220,26676,23256,2592
63786677373229,26592,23010,2692
63786677373258,26472,22760,2636
63786677373260,26326,22470,2656
63786677373263,26133,22208,2716
63786677373279,25932,21988,2755
63786677373279,25716,21820,2686
63786677373291,25512,21686,2739
63786677373294,25304,21611,2828
63786677373305,25058,21620,2602
63786677373319,24816,21682,2816
63786677373322,24600,21888,2752
63786677373335,24440,22182,2812
63786677373344,24308,22513,2772
63786677373358,24220,22873,2821
63786677373363,24133,23213,2768
63786677373377,24080,23478,2710
63786677373386,24020,23840,2680
63786677373392,23961,24120,2754
63786677373424,23908,24210,2636
63786677373426,23840,24332,2590
63786677373429,23786,24605,2808
63786677373435,23760,24685,2785
63786677373446,23828,24852,2703
63786677373452,24110,25078,2617
63786677373466,24740,25080,2755
63786677373475,25876,25268,2625
63786677373486,27602,25428,2607
63786677373500,29844,25636,2811
63786677373506,32474,25728,2628
63786677373519,35304,25870,2774
63786677373528,38168,25945,2748
63786677373537,40888,26001,2757
63786677373551,43354,26020,2782
63786677373557,45456,26004,2711
63786677373573,47120,26028,2698
63786677373577,48340,26177,2713
63786677373585,49112,26096,2656
63786677373598,49493,26120,2749
63786677373603,49524,26214,2632
63786677373620,49226,26173,2715
63786677373622,48724,26296,2665
63786677373636,48016,26300,2739
63786677373642,47212,26240,2634
63786677373656,46320,26234,2722
63786677373665,45384,26286,2746
63786677373679,44424,26264,2627
63786677373690,43480,26230,2622
63786677373694,42524,26152,2801
63786677373706,41520,26213,2584
63786677373713,40482,26292,2772
63786677373726,39432,26342,2652
63786677373734,38424,26348,2748
63786677373748,37488,26484,2624
63786677373754,36672,26548,2775
63786677373767,35968,26648,2627
63786677373773,35450,26704,2721
63786677373786,35128,26813,2702
63786677373800,34968,26924,2609
63786677373803,34968,27016,2688
63786677373826,35108,27088,2754
63786677373831,35353,27097,2670
63786677373833,35651,27157,2734
63786677373850,35952,27219,2728
63786677373852,36232,27249,2613
63786677373866,36420,27328,2622
63786677373875,36496,27309,2767
63786677373891,36520,27404,2752
63786677373895,36422,27320,2784
63786677373918,36212,27345,2708
63786677373918,35909,27412,2763
63786677373924,35528,27444,2723
63786677373946,35068,27402,2726
63786677373949,34568,27436,2637
63786677373955,34032,27384,2721
63786677373966,33464,27336,2655
63786677373980,32884,27296,2779
63786677373984,32308,27246,2765
63786677373998,31748,27216,2632
63786677374009,31186,27178,2612
63786677374018,30626,27085,2754
63786677374033,30116,27140,2717
63786677374038,29630,26972,2681
63786677374044,29168,26917,2604
63786677374058,28749,27010,2777
63786677374064,28345,26848,2633
63786677374078,27972,26738,2608
63786677374084,27646,26696,2676
63786677374098,27348,26776,2604
63786677374102,27065,26600,2722
63786677374115,26812,26560,2602
63786677374126,26588,26580,2631
63786677374137,26400,26472,2795
63786677374151,26232,26449,2763
63786677374154,26096,26429,2673
63786677374170,25944,26576,2789
63786677374172,25828,26596,2709
63786677374186,25729,26565,2777
63786677374195,25656,26552,2736
63786677374207,25578,26616,2771
63786677374216,25506,26613,2637
63786677374241,25456,26536,2753
63786677374241,25412,26666,2756
63786677374243,25364,26528,2621
63786677374256,25336,26686,2625
63786677374265,25280,26606,2764
63786677374279,25224,26852,2705
63786677374283,25164,26824,2710
63786677374297,25100,26854,2576
63786677374305,25024,26817,2756
63786677374319,24913,26885,2737
63786677374325,24808,27124,2620
63786677374339,24688,27272,2768
63786677374348,24552,27130,2741
63786677374354,24424,27258,2792
63786677374370,24296,27362,2596
63786677374374,24208,27350,2625
63786677374388,24248,27464,2750
63786677374402,24545,27464,2757
63786677374405,25283,27492,2767
63786677374423,26556,27582,2601
63786677374423,28418,27670,2702
63786677374437,30784,27590,2659
63786677374447,33504,27636,2709
63786677374472,36364,27682,2769
63786677374474,39177,27569,2739
63786677374477,41788,27654,2780
63786677374488,44092,27716,2777
63786677374497,46004,27670,2713
63786677374511,47440,27836,2760
63786677374516,48424,27920,2776
63786677374527,48962,27912,2756
63786677374542,49120,28056,2773
63786677374557,48940,28020,2800
63786677374557,48512,28210,2605
63786677374563,47848,28180,2790
63786677374577,47040,28248,2707
63786677374584,46152,28384,2754
63786677374597,45188,28422,2718
63786677374604,44216,28529,2757
63786677374617,43184,28636,2649
63786677374626,42160,28600,2721
63786677374640,41096,28712,2591
63786677374653,40000,28792,2738
