UnityTS,Heart,Breath,GSR
63785459165810,32287,38412,2804
63785459165813,32464,38186,2734
63785459165815,32624,38104,2771
63785459165817,32722,37993,2826
63785459165830,32758,37664,2817
63785459165833,32748,37184,2818
63785459165844,32664,37192,2874
63785459165855,32544,37124,2743
63785459165869,32392,36784,2803
63785459165873,32202,36488,2842
63785459165887,31995,36252,2786
63785459165893,31778,35976,2798
63785459165907,31565,35760,2801
63785459165916,31346,35763,2738
63785459165929,31148,35430,2785
63785459165935,30949,35324,2801
63785459165946,30768,35028,2774
63785459165959,30592,34950,2797
63785459165963,30448,34840,2794
63785459165979,30322,34564,2878
63785459165983,30201,34352,2775
63785459165997,30092,34000,2784
63785459166011,30007,34148,2812
63785459166017,29924,33922,2748
63785459166033,29848,33778,2877
63785459166036,29776,33592,2804
63785459166049,29710,33468,2749
63785459166058,29641,33264,2793
63785459166071,29582,33156,2791
63785459166075,29502,33224,2800
63785459166084,29428,33028,2751
63785459166100,29324,33073,2792
63785459166104,29212,32918,2834
63785459166118,29100,32760,2835
63785459166124,28988,32744,2794
63785459166140,28896,32724,2786
63785459166144,28853,32792,2794
63785459166152,28928,32530,2809
63785459166165,29216,32800,2794
63785459166177,29749,32429,2793
63785459166186,30508,32484,2760
63785459165810,32287,38412,2804
63785459165813,32464,38186,2734
63785459165815,32624,38104,2771
63785459165817,32722,37993,2826
63785459165830,32758,37664,2817
63785459165833,32748,37184,2818
63785459165844,32664,37192,2874
63785459165855,32544,37124,2743
63785459165869,32392,36784,2803
63785459165873,32202,36488,2842
63785459165887,31995,36252,2786
63785459165893,31778,35976,2798
63785459165907,31565,35760,2801
63785459165916,31346,35763,2738
63785459165929,31148,35430,2785
63785459165935,30949,35324,2801
63785459165946,30768,35028,2774
63785459165959,30592,34950,2797
63785459165963,30448,34840,2794
63785459165979,30322,34564,2878
63785459165983,30201,34352,2775
63785459165997,30092,34000,2784
63785459166011,30007,34148,2812
63785459166017,29924,33922,2748
63785459166033,29848,33778,2877
63785459166036,29776,33592,2804
63785459166049,29710,33468,2749
63785459166058,29641,33264,2793
63785459166071,29582,33156,2791
63785459166075,29502,33224,2800
63785459166084,29428,33028,2751
63785459166100,29324,33073,2792
63785459166104,29212,32918,2834
63785459166118,29100,32760,2835
63785459166124,28988,32744,2794
63785459166140,28896,32724,2786
63785459166144,28853,32792,2794
63785459166152,28928,32530,2809
63785459166165,29216,32800,2794
63785459166177,29749,32429,2793
63785459166186,30508,32484,2760
63785459166199,31426,32490,2790
63785459166206,32404,32428,2779
63785459166217,33376,32278,2792
63785459166223,34214,32140,2796
63785459166237,34924,31936,2747
63785459166245,35426,31786,2852
63785459166259,35712,31785,2800
63785459166265,35795,31604,2794
63785459166279,35709,31580,2751
63785459166283,35464,31464,2859
63785459166299,35101,31408,2800
63785459166308,34661,31164,2759
63785459166314,34178,31082,2865
63785459166328,33661,31274,2823
63785459166334,33150,31114,2793
63785459166353,32644,31180,2879
63785459166355,32136,31140,2795
63785459166369,31650,31074,2826
63785459166373,31204,31092,2840
63785459166387,30828,31024,2808
63785459166400,30576,30920,2792
63785459166403,30440,30776,2888
63785459166419,30444,30760,2915
63785459166423,30540,30600,2768
63785459166451,30720,30620,2796
63785459166453,30959,30504,2854
63785459166455,31218,30216,2761
63785459166463,31482,30276,2796
63785459166477,31725,30208,2870
63785459166486,31916,30138,2848
63785459166502,32076,30108,2828
63785459166505,32145,30078,2787
63785459166518,32168,29968,2751
63785459166527,32134,29732,2864
63785459166532,32064,29774,2835
63785459166546,31980,29657,2874
63785459166555,31856,29431,2770
63785459166566,31722,29280,2863
63785459166577,31564,29296,2742
63785459166589,31388,29257,2738
63785459166598,31224,29120,2847
63785459166615,31076,29069,2764
63785459166615,30952,28948,2730
63785459166624,30836,28767,2773
63785459166638,30744,28796,2760
63785459166644,30664,28648,2861
63785459166670,30600,28732,2790
63785459166674,30542,28782,2826
63785459166674,30488,28805,2731
63785459166691,30430,28720,2733
63785459166693,30378,28772,2746
63785459166712,30327,28992,2746
63785459166726,30296,29025,2857
63785459166732,30264,29024,2811
63785459166743,30230,28928,2720
