OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
12139243938,63786071660462,None,Orientation Highlighting Plane
12139260602,63786071660474,None,Orientation Highlighting Plane
12139268933,63786071660484,None,Orientation Highlighting Plane
12139277265,63786071660496,Station Name,Orientation Highlighting Plane
12139293928,63786071660507,None,Orientation Highlighting Plane
12139302259,63786071660519,None,Orientation Highlighting Plane
12139310591,63786071660529,None,Orientation Highlighting Plane
12139327254,63786071660541,Orientation Highlighting Plane,Orientation Highlighting Plane
12139335585,63786071660552,Orientation Highlighting Plane,Orientation Highlighting Plane
12139343917,63786071660563,Orientation Highlighting Plane,Orientation Highlighting Plane
12139360580,63786071660575,None,Orientation Highlighting Plane
12139368911,63786071660588,None,Orientation Highlighting Plane
12139385574,63786071660601,Orientation Highlighting Plane,Orientation Highlighting Plane
12139393906,63786071660609,Orientation Highlighting Plane,Orientation Highlighting Plane
12139402237,63786071660619,Orientation Highlighting Plane,Orientation Highlighting Plane
12139410569,63786071660627,None,None
12139418900,63786071660639,None,None
12139427232,63786071660650,None,None
12139443895,63786071660661,None,None
12139452227,63786071660672,None,None
12139468890,63786071660683,None,None
12139477221,63786071660694,None,None
12139493884,63786071660709,None,None
12139502216,63786071660717,None,None
12139510547,63786071660729,None,None
12139518879,63786071660739,None,None
12139535542,63786071660750,None,None
12139543873,63786071660762,None,None
12139552205,63786071660773,None,None
12139568868,63786071660783,None,None
12139577199,63786071660794,None,None
12139585531,63786071660806,None,None
12139602194,63786071660817,None,None
12139610526,63786071660828,None,None
12139618857,63786071660839,4_GroßeTreppe_RailingCover,None
12139635520,63786071660850,99_Bahnsteig_PF,99_Bahnsteig_PF
12139643852,63786071660862,99_Bahnsteig_PF,99_Bahnsteig_PF
12139652183,63786071660873,99_Bahnsteig_PF,99_Bahnsteig_PF
12139668846,63786071660884,99_Bahnsteig_PF,99_Bahnsteig_PF
12139677178,63786071660895,99_Bahnsteig_PF,99_Bahnsteig_PF
12139685509,63786071660906,99_Bahnsteig_PF,99_Bahnsteig_PF
12139702172,63786071660917,99_Bahnsteig_PF,99_Bahnsteig_PF
12139710504,63786071660928,99_Bahnsteig_PF,99_Bahnsteig_PF
12139718835,63786071660939,99_Bahnsteig_PF,99_Bahnsteig_PF
12139735498,63786071660950,99_Bahnsteig_PF,MetallAbgrenzung
12139743830,63786071660962,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071660973,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071660984,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071660995,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071661007,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071661018,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071661029,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071661042,99_Bahnsteig_PF,99_Bahnsteig_PF
12139743830,63786071661052,99_Bahnsteig_PF,99_Bahnsteig_PF
12139843808,63786071661063,99_Bahnsteig_PF,99_Bahnsteig_PF
12139860471,63786071661074,Cube (1),99_Bahnsteig_PF
12139868803,63786071661086,99_Bahnsteig_PF,99_Bahnsteig_PF
12139877134,63786071661097,Cube (1),99_Bahnsteig_PF
12139893797,63786071661109,3_Rolltreppe_PF (2),Cube (1)
12139902129,63786071661120,Cube (1),99_Bahnsteig_PF
