OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
5759644281,63784839877818,0.6660843,0.3629431,0.5931401,0.3573021,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01869,-2.674972,0.8532583,-0.8742639,-0.485436,-0.003822968,-0.02855769,0.001492889,-0.02235124,0.02672044,0.002905731,-0.0209127,0.3220978,-0.3562775,0.8770905,0.2824707,-0.3747253,0.8830414,0.002583496,0.002722382,True,True
5759644388,63784839877818,0.6661525,0.3633288,0.5929746,0.3571443,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01869,-2.674972,0.8532615,-0.8742641,-0.4854355,-0.003822662,-0.02855879,0.001493439,-0.02235193,0.02671669,0.002905731,-0.02090559,0.3223572,-0.3553925,0.8773651,0.282074,-0.3751221,0.8830109,0.002584213,0.002722427,True,True
5759644456,63784839877818,0.6662644,0.3632198,0.592925,0.3572038,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01869,-2.67497,0.8532607,-0.8742641,-0.4854356,-0.003822759,-0.02855969,0.001495331,-0.02235349,0.02671361,0.002907577,-0.02090559,0.3225555,-0.3556061,0.8771973,0.2819824,-0.375,0.8830872,0.002587555,0.002722671,True,True
5759644521,63784839877818,0.6662782,0.3635356,0.5925088,0.3571942,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01869,-2.67497,0.8532612,-0.8742646,-0.4854347,-0.003822135,-0.02855997,0.001496109,-0.02235349,0.02671196,0.002907608,-0.02090459,0.3226776,-0.3548889,0.8774414,0.2810822,-0.3751221,0.883316,0.002591522,0.002720184,True,True
5759644591,63784839877818,0.6664433,0.3630373,0.5925295,0.357418,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01868,-2.674969,0.8532619,-0.8742642,-0.4854354,-0.003822554,-0.02856088,0.001496689,-0.02235193,0.02670952,0.002908188,-0.02090459,0.322876,-0.3559723,0.8769379,0.281189,-0.3746185,0.8834991,0.002591553,0.002722183,True,True
5759644657,63784839877818,0.6662743,0.3629417,0.5921675,0.3573632,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01868,-2.674968,0.853264,-0.8742643,-0.4854352,-0.003822296,-0.02856323,0.001498016,-0.02235193,0.02670819,0.002909027,-0.02090056,0.3224945,-0.3562317,0.8769684,0.2803955,-0.3748322,0.883667,0.002595795,0.0027202,True,True
5759644722,63784839877818,0.6663414,0.3628918,0.5924779,0.3570961,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01868,-2.674966,0.8532643,-0.8742638,-0.4854361,-0.003822914,-0.0285638,0.001498138,-0.02235124,0.02670444,0.002912521,-0.02090056,0.3226166,-0.3563232,0.8768768,0.2809906,-0.375351,0.883255,0.002596222,0.002720291,True,True
5759644791,63784839877818,0.6666434,0.3627634,0.5926286,0.3573108,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01868,-2.674965,0.8532586,-0.8742636,-0.4854364,-0.003823173,-0.02856653,0.001499954,-0.02235124,0.02670267,0.002912598,-0.02091209,0.3232117,-0.3565369,0.8765869,0.2813721,-0.3748322,0.8833466,0.002596313,0.002719956,True,True
5759644858,63784839877818,0.6668671,0.3627488,0.5926208,0.3574826,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01868,-2.674964,0.8532599,-0.8742637,-0.4854362,-0.003823176,-0.02856873,0.001501816,-0.02235124,0.02670178,0.002912598,-0.02090933,0.3236694,-0.3565063,0.8764191,0.2814026,-0.3744507,0.8834991,0.002596405,0.002720093,True,True
5759644934,63784839877818,0.6668457,0.3626967,0.5928142,0.3575716,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674963,0.8532603,-0.8742636,-0.4854363,-0.003823272,-0.02856882,0.001502304,-0.02235056,0.02669849,0.00291452,-0.02090933,0.3236084,-0.3566284,0.8763885,0.2818451,-0.3742065,0.8834686,0.002596542,0.002720169,True,True
5759645143,63784839877818,0.6664938,0.3628951,0.5928789,0.3575155,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674963,0.8532603,-0.874264,-0.4854358,-0.003822909,-0.02857114,0.001502457,-0.02234766,0.02669801,0.002916031,-0.02091209,0.322937,-0.3562775,0.8767853,0.2819672,-0.3743134,0.8833771,0.002596466,0.002719132,True,True
5759645257,63784839877818,0.6665497,0.362664,0.5928471,0.3576554,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674962,0.8532643,-0.8742639,-0.485436,-0.003823017,-0.02857162,0.001503418,-0.02234258,0.02669801,0.002916031,-0.02090933,0.3229828,-0.356781,0.8765564,0.2819366,-0.3740082,0.8835144,0.002599869,0.002719345,True,True
5759647403,63784839877818,0.6665757,0.3625265,0.5925633,0.3576593,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674962,0.8532662,-0.8742638,-0.485436,-0.003822951,-0.02857162,0.001503983,-0.0223387,0.02669801,0.002916031,-0.02090933,0.322998,-0.3570862,0.8764343,0.2813263,-0.3740692,0.8836823,0.002599854,0.002711838,True,True
5759655862,63784839877818,0.6666632,0.3624221,0.5925702,0.3573301,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674962,0.8532761,-0.8742633,-0.4854369,-0.003823468,-0.02857162,0.001503983,-0.02233469,0.02669801,0.002916031,-0.02089362,0.3231506,-0.3572998,0.876297,0.28125,-0.3748016,0.8833923,0.002600281,0.002712021,True,True
5759664192,63784839877818,0.6667168,0.3622109,0.5929248,0.3575994,-15.01961,2.677172,-0.8748902,0.02721107,0.9882373,0.03966021,-0.145168,0,0,0,0,0,0,0,15.01867,-2.674962,0.8532726,-0.8742632,-0.4854372,-0.003823723,-0.02857175,0.001503983,-0.02232906,0.02669801,0.002916138,-0.02090619,0.3231964,-0.3577576,0.8760834,0.2820892,-0.374115,0.8834229,0.002600311,0.002719467,True,True
