UnityTS,Heart,Breath,GSR
63780006770238,32818,46989,80
63780006770248,32834,47368,85
63780006770258,32850,47950,72
63780006770268,32864,48532,86
63780006770278,32856,48948,59
63780006770288,32872,49027,81
63780006770298,32880,49520,91
63780006770308,32860,49536,81
63780006770318,32848,49700,87
63780006770328,32844,49816,87
63780006770338,32824,49753,82
63780006770348,32820,49748,81
63780006770358,32808,49420,83
63780006770368,32797,49568,89
63780006770378,32785,49456,88
63780006770388,32782,49687,83
63780006770398,32769,49448,80
63780006770408,32776,49700,80
63780006770418,32756,49657,83
63780006770428,32757,49821,85
63780006770438,32768,49864,85
63780006770448,32752,49864,82
63780006770458,32760,49926,80
63780006770468,32752,49888,84
63780006770478,32758,49928,89
63780006770488,32764,50113,82
63780006770498,32760,50043,87
63780006770508,32744,50254,83
63780006770518,32749,50113,81
63780006770528,32741,49912,81
63780006770538,32736,49808,85
63780006770548,32736,49828,84
63780006770558,32738,49612,83
63780006770568,32736,49500,84
63780006770578,32752,49376,80
63780006770588,32752,49452,83
63780006770598,32760,49324,81
63780006770608,32752,49216,87
63780006770618,32756,48980,86
63780006770628,32744,49024,82
63780006770638,32756,48776,79
63780006770648,32756,48824,82
63780006770658,32764,48576,82
63780006770238,32818,46989,80
63780006770248,32834,47368,85
63780006770258,32850,47950,72
63780006770268,32864,48532,86
63780006770278,32856,48948,59
63780006770288,32872,49027,81
63780006770298,32880,49520,91
63780006770308,32860,49536,81
63780006770318,32848,49700,87
63780006770328,32844,49816,87
63780006770338,32824,49753,82
63780006770348,32820,49748,81
63780006770358,32808,49420,83
63780006770368,32797,49568,89
63780006770378,32785,49456,88
63780006770388,32782,49687,83
63780006770398,32769,49448,80
63780006770408,32776,49700,80
63780006770418,32756,49657,83
63780006770428,32757,49821,85
63780006770438,32768,49864,85
63780006770448,32752,49864,82
63780006770458,32760,49926,80
63780006770468,32752,49888,84
63780006770478,32758,49928,89
63780006770488,32764,50113,82
63780006770498,32760,50043,87
63780006770508,32744,50254,83
63780006770518,32749,50113,81
63780006770528,32741,49912,81
63780006770538,32736,49808,85
63780006770548,32736,49828,84
63780006770558,32738,49612,83
63780006770568,32736,49500,84
63780006770578,32752,49376,80
63780006770588,32752,49452,83
63780006770598,32760,49324,81
63780006770608,32752,49216,87
63780006770618,32756,48980,86
63780006770628,32744,49024,82
63780006770638,32756,48776,79
63780006770648,32756,48824,82
63780006770658,32764,48576,82
63780006770668,32768,48576,85
63780006770678,32764,48552,96
63780006770688,32764,48282,87
63780006770698,32772,48008,93
63780006770708,32768,47738,83
63780006770718,32772,47352,88
63780006770728,32768,46576,88
63780006770738,32772,45932,86
63780006770748,32782,44856,83
63780006770758,32792,44132,87
63780006770768,32784,42828,89
63780006770778,32780,42056,85
63780006770788,32776,41216,98
63780006770798,32780,40324,85
63780006770808,32772,39802,84
63780006770818,32780,39268,84
63780006770828,32764,38696,85
63780006770838,32772,38420,82
63780006770848,32768,38056,83
63780006770858,32764,37866,86
63780006770868,32764,37660,90
63780006770878,32768,37580,88
63780006770888,32780,37600,84
63780006770898,32768,37700,88
63780006770908,32768,37696,94
63780006770918,32780,38200,86
63780006770928,32776,38384,87
63780006770938,32774,38760,88
63780006770948,32751,39068,85
63780006770958,32752,39304,85
63780006770968,32764,39318,88
63780006770978,32760,39280,89
63780006770988,32752,39268,83
63780006770998,32764,39026,85
63780006771008,32770,38724,83
63780006771018,32782,38360,85
63780006771028,32794,38128,83
63780006771038,32801,37764,85
63780006771048,32813,37178,92
63780006771058,32801,37257,95
63780006771068,32806,36713,92
63780006771078,32796,36746,88
63780006771088,32802,36548,87
63780006771098,32788,36648,92
63780006771108,32788,36560,85
63780006771118,32777,36588,86
63780006771128,32772,36616,90
63780006771138,32748,36328,91
63780006771148,32756,36500,87
63780006771158,32748,36160,91
63780006771168,32739,36100,87
63780006771178,32737,35992,86
63780006771188,32731,35765,85
63780006771198,32744,35708,86
63780006771208,32745,35362,88
63780006771218,32740,35496,83
63780006771228,32742,35321,83
63780006771238,32746,35153,84
63780006771248,32748,34978,86
63780006771258,32757,34636,89
63780006771268,32757,34308,90
63780006771278,32764,33800,89
63780006771288,32769,33640,84
63780006771298,32792,33272,86
63780006771308,32792,32704,85
63780006771318,32792,32530,81
63780006771328,32788,32056,84
63780006771338,32780,31458,86
63780006771348,32786,31266,86
63780006771358,32780,30892,91
63780006771368,32783,30564,87
63780006771378,32768,29986,90
63780006771388,32752,29613,87
63780006771398,32768,29008,91
63780006771408,32749,28449,87
63780006771418,32750,27936,95
63780006771428,32754,27341,86
63780006771438,32750,26773,86
63780006771448,32744,26264,91
63780006771458,32744,25732,93
63780006771468,32756,25381,92
63780006771478,32756,24996,90
63780006771488,32760,24602,94
63780006771498,32756,24230,87
63780006771508,32764,23917,90
63780006771518,32761,23548,88
63780006771528,32764,23278,91
63780006771538,32754,23103,94
63780006771548,32756,22776,94
63780006771558,32757,22620,94
63780006771568,32753,22412,94
63780006771578,32772,22330,93
63780006771588,32764,22188,88
63780006771598,32757,22306,90
63780006771608,32766,22254,89
63780006771618,32769,22272,95
63780006771628,32766,22325,88
63780006771638,32768,22321,93
63780006771648,32764,22329,90
63780006771658,32766,22477,85
63780006770238,32818,46989,80
63780006770248,32834,47368,85
63780006770258,32850,47950,72
63780006770268,32864,48532,86
63780006770278,32856,48948,59
63780006770288,32872,49027,81
63780006770298,32880,49520,91
63780006770308,32860,49536,81
63780006770318,32848,49700,87
63780006770328,32844,49816,87
63780006770338,32824,49753,82
63780006770348,32820,49748,81
63780006770358,32808,49420,83
63780006770368,32797,49568,89
63780006770378,32785,49456,88
63780006770388,32782,49687,83
63780006770398,32769,49448,80
63780006770408,32776,49700,80
63780006770418,32756,49657,83
63780006770428,32757,49821,85
63780006770438,32768,49864,85
63780006770448,32752,49864,82
63780006770458,32760,49926,80
63780006770468,32752,49888,84
63780006770478,32758,49928,89
63780006770488,32764,50113,82
63780006770498,32760,50043,87
63780006770508,32744,50254,83
