UnityTS,Heart,Breath,GSR
63780004192189,30296,23272,747
63780004192186,30296,23272,747
63780004192196,29997,22598,697
63780004192206,29688,21968,713
63780004192216,29374,21184,655
63780004192226,29104,20490,691
63780004192236,28885,19772,747
63780004192246,28672,18924,706
63780004192256,28476,18320,723
63780004192266,28257,17648,761
63780004192276,28037,16944,742
63780004192286,27804,16537,756
63780004192296,27556,16101,790
63780004192306,27305,15724,832
63780004192316,27040,15372,802
63780004192326,26774,15036,838
63780004192336,26529,14904,795
63780004192346,26312,14706,799
63780004192356,26140,14758,815
63780004192366,25964,14736,815
63780004192376,25796,14900,804
63780004192386,25628,14872,880
63780004192396,25468,15098,868
63780004192406,25397,15386,803
63780004192416,25503,15462,857
63780004192426,25882,15930,824
63780004192436,26580,16100,852
63780004192446,27484,16386,819
63780004192456,28520,16725,795
63780004192466,29636,16976,775
63780004192476,30792,17318,827
63780004192486,31944,17764,793
63780004192496,33032,17904,795
63780004192506,33984,18332,794
63780004192516,34724,18506,825
63780004192526,35272,18704,809
63780004192536,35618,18732,775
63780004192546,35772,18956,779
63780004192556,35841,19102,824
63780004192566,35757,19072,853
63780004192576,35626,19209,795
63780004192586,35464,19296,888
63780004192596,35296,19345,768
63780004192606,35075,19430,794
63780004192616,34756,19425,797
63780004192626,34380,19354,785
63780004192636,33960,19382,831
63780004192646,33538,19242,798
63780004192656,33164,19172,822
63780004192666,32804,19328,782
63780004192676,32524,19452,801
63780004192686,32244,19523,770
63780004192696,32073,19608,768
63780004192706,31986,19581,768
63780004192716,31897,19519,823
63780004192726,31898,19409,818
63780004192736,31896,19258,790
63780004192746,31888,18920,808
63780004192756,31902,18568,794
63780004192766,31833,18104,850
63780004192776,31744,17725,849
63780004192786,31641,17190,844
63780004192796,31518,16926,787
63780004192806,31420,16681,845
63780004192816,31271,16256,787
63780004192826,31092,15793,818
63780004192836,30901,15745,811
63780004192846,30640,15568,865
63780004192856,30368,15392,802
63780004192866,30088,15308,803
63780004192876,29824,15433,821
63780004192886,29576,15445,803
63780004192896,29361,15540,808
63780004192906,29202,15474,854
63780004192916,29018,15848,834
63780004192926,28824,15840,806
63780004192936,28636,16226,805
63780004192946,28444,16455,803
63780004192956,28240,16583,831
63780004192966,28024,16856,798
63780004192976,27888,17135,823
63780004192986,27832,17350,804
63780004192996,27792,17576,856
63780004193006,27781,17698,786
63780004193016,27786,17759,796
63780004193026,28010,17940,797
63780004193036,28514,18014,800
63780004193046,29289,17792,804
63780004193056,30292,17827,805
63780004193066,31461,17576,787
63780004193076,32738,17277,815
63780004193086,33976,16606,786
63780004193096,35108,16208,791
63780004193106,36092,15936,780
63780004193116,36900,15069,840
63780004193126,37481,14689,805
63780004193136,37856,13788,792
63780004193146,38064,12976,824
63780004193156,38193,12400,827
63780004193166,38240,11681,826
63780004193176,38268,11089,807
63780004193186,38284,10280,808
63780004193196,38244,9884,820
63780004192184,30296,23272,747
63780004192194,29997,22598,697
63780004192204,29688,21968,713
63780004192214,29374,21184,655
63780004192224,29104,20490,691
63780004192234,28885,19772,747
63780004192244,28672,18924,706
63780004192254,28476,18320,723
63780004192264,28257,17648,761
63780004192274,28037,16944,742
63780004192284,27804,16537,756
63780004192294,27556,16101,790
63780004192304,27305,15724,832
63780004192314,27040,15372,802
63780004192324,26774,15036,838
63780004192334,26529,14904,795
63780004192344,26312,14706,799
63780004192354,26140,14758,815
63780004192364,25964,14736,815
63780004192374,25796,14900,804
63780004192384,25628,14872,880
63780004192394,25468,15098,868
63780004192404,25397,15386,803
63780004192414,25503,15462,857
63780004192424,25882,15930,824
63780004192434,26580,16100,852
63780004192444,27484,16386,819
63780004192454,28520,16725,795
63780004192464,29636,16976,775
63780004192474,30792,17318,827
63780004192484,31944,17764,793
63780004192494,33032,17904,795
63780004192504,33984,18332,794
63780004192514,34724,18506,825
63780004192524,35272,18704,809
63780004192534,35618,18732,775
63780004192544,35772,18956,779
63780004192554,35841,19102,824
63780004192564,35757,19072,853
