UnityTS,Heart,Breath,GSR
63780002371162,32106,30592,11583
63780002371172,31620,30676,11525
63780002371182,31084,30472,11530
63780002371192,30494,30572,11549
63780002371202,29876,30315,11541
63780002371212,29280,30485,11565
63780002371222,28684,30289,11531
63780002371232,28122,30322,11524
63780002371242,27606,30093,11531
63780002371252,27147,30316,11533
63780002371262,26765,30123,11542
63780002371272,26417,30121,11542
63780002371282,26140,29880,11530
63780002371292,25924,30013,11538
63780002371302,25744,29880,11525
63780002371312,25584,29792,11556
63780002371322,25444,29928,11547
63780002371332,25300,29792,11572
63780002371342,25140,29776,11544
63780002371352,24968,29702,11560
63780002371362,24752,29786,11538
63780002371372,24512,29850,11533
63780002371382,24242,29504,11525
63780002371392,23983,29780,11522
63780002371402,23744,29327,11540
63780002371412,23531,29588,11540
63780002371422,23378,29320,11532
63780002371432,23358,29486,11560
63780002371442,23694,29288,11524
63780002371452,24578,28904,11525
63780002371462,26204,29076,11533
63780002371472,28532,28828,11523
63780002371482,31376,28892,11520
63780002371492,34488,28756,11527
63780002371502,37602,28688,11524
63780002371512,40510,28512,11562
63780002371522,43044,28429,11536
63780002371532,45092,28376,11528
63780002371542,46618,28250,11576
63780002371552,47584,28157,11526
63780002371562,48048,28180,11524
63780002371572,48112,28220,11530
63780002371582,47832,28101,11526
63780002371592,47348,28102,11521
63780002371602,46713,28118,11528
63780002371612,46008,28002,11528
63780002371622,45332,28149,11542
63780002371632,44656,28060,11534
63780002371642,44061,28120,11548
63780002371652,43472,28006,11522
63780002371662,42876,28080,11533
63780002371672,42202,28080,11550
63780002371682,41380,28152,11540
63780002371692,40412,28136,11528
63780002371702,39336,28121,11556
63780002371712,38226,28252,11522
63780002371722,37144,28216,11549
63780002371732,36172,28230,11524
63780002371742,35312,28292,11542
63780002371752,34628,28332,11528
63780002371762,34100,28360,11534
63780002371772,33740,28406,11538
63780002371782,33496,28386,11522
63780002371792,33354,28453,11526
63780002371153,32106,30592,11583
63780002371163,31620,30676,11525
63780002371173,31084,30472,11530
63780002371183,30494,30572,11549
63780002371193,29876,30315,11541
63780002371203,29280,30485,11565
63780002371213,28684,30289,11531
63780002371223,28122,30322,11524
63780002371233,27606,30093,11531
63780002371243,27147,30316,11533
63780002371253,26765,30123,11542
63780002371263,26417,30121,11542
63780002371273,26140,29880,11530
63780002371283,25924,30013,11538
63780002371293,25744,29880,11525
63780002371303,25584,29792,11556
63780002371313,25444,29928,11547
63780002371323,25300,29792,11572
63780002371333,25140,29776,11544
63780002371343,24968,29702,11560
63780002371353,24752,29786,11538
63780002371363,24512,29850,11533
63780002371373,24242,29504,11525
63780002371383,23983,29780,11522
63780002371393,23744,29327,11540
63780002371403,23531,29588,11540
63780002371413,23378,29320,11532
63780002371423,23358,29486,11560
63780002371433,23694,29288,11524
63780002371443,24578,28904,11525
63780002371453,26204,29076,11533
63780002371463,28532,28828,11523
63780002371473,31376,28892,11520
63780002371483,34488,28756,11527
63780002371493,37602,28688,11524
63780002371503,40510,28512,11562
63780002371513,43044,28429,11536
63780002371523,45092,28376,11528
63780002371533,46618,28250,11576
63780002371543,47584,28157,11526
63780002371553,48048,28180,11524
63780002371563,48112,28220,11530
63780002371573,47832,28101,11526
63780002371583,47348,28102,11521
63780002371593,46713,28118,11528
63780002371603,46008,28002,11528
63780002371613,45332,28149,11542
63780002371623,44656,28060,11534
63780002371633,44061,28120,11548
63780002371643,43472,28006,11522
63780002371653,42876,28080,11533
63780002371663,42202,28080,11550
63780002371673,41380,28152,11540
63780002371683,40412,28136,11528
63780002371693,39336,28121,11556
63780002371703,38226,28252,11522
63780002371713,37144,28216,11549
63780002371723,36172,28230,11524
63780002371733,35312,28292,11542
63780002371743,34628,28332,11528
63780002371753,34100,28360,11534
63780002371763,33740,28406,11538
63780002371773,33496,28386,11522
63780002371783,33354,28453,11526
63780002371793,33282,28442,11545
63780002371803,33208,28443,11534
63780002371813,33108,28436,11581
63780002371823,32948,28408,11525
63780002371833,32716,28409,11559
63780002371843,32400,28392,11530
63780002371853,32024,28408,11532
63780002371863,31556,28424,11548
63780002371873,31040,28437,11534
63780002371883,30480,28474,11525
63780002371893,29892,28305,11525
63780002371903,29306,28458,11552
63780002371913,28722,28536,11531
63780002371923,28156,28600,11524
63780002371933,27624,28662,11520
63780002371943,27128,28525,11542
63780002371953,26692,28513,11542
63780002371963,26292,28563,11529
63780002371973,25936,28817,11530
63780002371983,25633,28794,11533
63780002371993,25392,28738,11524
63780002372003,25176,28762,11522
63780002372013,25008,28904,11530
63780002372023,24850,29012,11556
63780002372033,24728,28965,11564
63780002372043,24624,29108,11526
63780002372053,24520,29081,11528
63780002372063,24408,29076,11525
63780002372073,24264,29277,11529
63780002372083,24084,29330,11540
63780002372093,23881,29244,11524
63780002372103,23660,29157,11565
63780002372113,23428,29498,11556
63780002372123,23200,29368,11556
63780002372133,23002,29536,11525
63780002372143,22860,29553,11547
63780002372153,22920,29584,11528
63780002372163,23361,29444,11526
63780002372173,24448,29412,11526
63780002372183,26281,29338,11522
63780002372193,28802,29152,11578
63780002372203,31812,29168,11527
63780002372213,35016,29203,11547
63780002372223,38186,29160,11535
63780002372233,41093,29060,11541
63780002372243,43590,28970,11524
63780002372253,45584,28880,11539
63780002372263,47028,28844,11528
63780002372273,47936,28988,11540
63780002372283,48372,29036,11525
63780002372293,48425,29092,11536
63780002372303,48172,29048,11548
63780002372313,47712,29159,11548
63780002372323,47136,29329,11533
63780002372333,46517,29368,11532
63780002372343,45904,29470,11524
63780002372353,45330,29536,11523
63780002372363,44812,29662,11542
63780002372373,44304,29778,11544
63780002372383,43768,29892,11530
63780002372393,43160,30166,11539
63780002372403,42420,30150,11548
63780002372413,41516,30296,11524
63780002372423,40464,30545,11546
63780002372433,39324,30600,11546
63780002372443,38172,30752,11530
63780002372453,37080,30828,11525
63780002372463,36080,30938,11546
63780002372473,35212,30928,11525
63780002372483,34496,31096,11526
63780002372493,33948,31136,11547
63780002372503,33560,31120,11552
63780002372513,33288,31183,11529
63780002372523,33089,31440,11529
63780002372533,32932,31540,11520
63780002372543,32800,31562,11532
63780002372553,32626,31648,11556
63780002372563,32394,31590,11524
63780002372573,32096,31468,11556
63780002372583,31743,31524,11522
63780002372593,31334,31434,11522
