UnityTS,Heart,Breath,GSR
63780003552194,37732,20856,932
63780003552204,37620,21057,920
63780003552185,37732,20856,932
63780003552195,37620,21057,920
63780003552205,37473,21086,922
63780003552215,37236,21221,925
63780003552225,36911,21389,995
63780003552235,36520,21462,998
63780003552245,36098,21552,1003
63780003552255,35704,21739,993
63780003552265,35312,21833,920
63780003552275,34968,21920,942
63780003552285,34684,22109,957
63780003552295,34424,22204,918
63780003552305,34240,22372,984
63780003552315,34105,22501,946
63780003552325,33992,22680,953
63780003552335,33894,22804,966
63780003552345,33793,22848,918
63780003552355,33669,22976,942
63780003552365,33529,23100,1009
63780003552375,33370,23224,983
63780003552385,33180,23399,914
63780003552395,32948,23444,920
63780003552405,32697,23704,982
63780003552415,32452,23959,946
63780003552425,32196,24148,911
63780003552435,31936,24304,944
63780003552445,31656,24491,917
63780003552455,31384,24716,914
63780003552465,31114,24969,1016
63780003552475,30878,25160,959
63780003552485,30656,25396,912
63780003552495,30454,25618,938
63780003552505,30268,25852,914
63780003552515,30073,26120,916
63780003552525,29924,26352,915
63780003552535,29785,26660,984
63780003552545,29648,26860,940
63780003552555,29520,27217,1021
63780003552565,29402,27476,964
63780003552575,29298,27613,932
63780003552585,29204,28020,1018
63780003552595,29112,28246,911
63780003552605,29028,28324,945
63780003552615,28944,28704,914
63780003552625,28860,28964,1013
63780003552635,28788,29156,917
63780003552645,28697,29233,913
63780003552655,28616,29742,1018
63780003552665,28532,29956,916
63780003552675,28441,29989,924
63780003552685,28333,30434,1024
63780003552695,28212,30492,958
63780003552705,28088,30708,1134
63780003552715,27978,30918,912
63780003552725,27869,31339,916
63780003552735,27784,31488,1025
63780003552745,27724,31464,912
63780003552755,27740,31784,951
63780003552765,27929,31946,920
63780003552775,28344,32228,1004
63780003552785,29024,32152,1080
63780003552795,29930,32520,967
63780003552805,31024,32428,1014
63780003552815,32228,32835,910
63780003552825,33438,32828,917
63780003552835,34584,33261,1002
63780003552845,35589,33476,1008
63780003552855,36388,33493,940
63780003552865,36968,33945,910
63780003552875,37344,34140,1144
63780003552885,37516,34544,1015
63780003552895,37520,34720,996
63780003552905,37412,35200,1125
63780003552915,37240,35356,958
63780003552925,37024,35876,913
63780003552935,36814,36169,944
63780003552945,36608,36284,950
63780003552955,36408,36560,910
63780003552965,36256,37081,986
63780003552975,36102,37280,912
63780003552985,35952,37648,909
63780003552995,35740,37769,934
63780003553005,35461,38140,1020
63780003553015,35137,38356,942
63780003553025,34773,38640,1009
63780003553035,34408,38852,945
63780003553045,34064,39036,995
63780003553055,33764,39008,945
63780003553065,33521,39228,947
63780003553075,33328,39229,934
63780003553085,33200,39456,958
63780003553095,33104,39516,908
63780003553105,33036,39660,912
63780003553115,33004,39616,909
63780003553125,32977,39628,992
63780003553135,32936,39796,1000
63780003553145,32862,39708,1004
63780003553155,32756,39373,962
63780003553165,32612,39454,915
63780003553175,32464,39448,1020
63780003553185,32272,39516,1016
63780003553195,32040,39249,1007
63780003553205,31808,39312,975
63780003553204,31560,39181,925
63780003553214,31320,38784,947
63780003553224,31076,38704,914
63780003553234,30824,38576,1001
63780003553244,30612,38624,915
63780003553254,30442,38040,955
63780003553264,30272,37769,910
63780003553274,30140,37784,914
63780003553284,30064,37664,1014
63780003553294,30016,37524,975
63780003553304,29966,37316,964
63780003553314,29916,36900,918
63780003553324,29908,36660,917
63780003553334,29936,36512,927
63780003553344,29908,36128,1030
63780003553354,29866,35584,993
63780003553364,29848,35529,1021
63780003553374,29899,35034,961
63780003553384,29981,34862,999
63780003553394,30038,34501,924
63780003553404,29922,34016,934
63780003553414,29699,33604,1029
63780003553424,29476,33181,831
63780003553434,29333,32576,845
63780003553444,29258,32320,835
63780003553454,29340,31728,894
63780003553464,29560,31154,798
63780003553474,29944,30561,886
63780003553484,30564,30008,806
63780003553494,31232,29624,788
63780003553504,31260,29042,855
63780003553514,30652,28476,862
63780003553524,30020,27968,829
63780003553534,29660,27551,795
63780003553544,29428,26958,824
63780003553554,29160,26516,881
63780003553564,28896,25986,857
63780003553574,28556,25425,827
63780003553584,28256,24958,770
