UnityTS,Heart,Breath,GSR
63780002997166,25768,53712,14083
63780002997173,25768,53712,14083
63780002997183,25728,53132,14121
63780002997193,25692,52404,14049
63780002997203,25660,51668,14150
63780002997213,25641,51160,14036
63780002997223,25603,50376,14029
63780002997233,25588,49648,14029
63780002997243,25660,48888,14025
63780002997253,25844,48472,14117
63780002997263,26320,47880,14066
63780002997273,27203,47401,14040
63780002997283,28552,47080,14024
63780002997293,30312,46864,14061
63780002997303,32373,46328,14052
63780002997313,34544,46130,14025
63780002997323,36609,45696,14126
63780002997333,38468,45368,14026
63780002997343,39996,44850,14055
63780002997353,41104,44712,14044
63780002997363,41800,44396,14056
63780002997373,42064,44100,14100
63780002997383,41986,43728,14128
63780002997393,41596,43358,14048
63780002997403,40982,43008,14064
63780002997413,40204,42504,14030
63780002997423,39312,42088,14052
63780002997433,38356,41468,14113
63780002997443,37386,40752,14049
63780002997453,36376,40120,14133
63780002997463,35368,39465,14142
63780002997473,34377,38768,14078
63780002997483,33464,37869,14059
63780002997493,32680,37326,14056
63780002997503,32084,36547,14048
63780002997513,31692,35881,14076
63780002997523,31472,35082,14056
63780002997533,31450,34248,14054
63780002997543,31592,33676,14060
63780002997553,31868,32956,14137
63780002997563,32200,32132,14100
63780002997573,32554,31616,14064
63780002997583,32848,31065,14100
63780002997593,33024,30405,14068
63780002997603,33090,29800,14120
63780002997613,33020,29109,14133
63780002997623,32812,28484,14082
63780002997633,32484,27790,14101
63780002997643,32068,27080,14130
63780002997653,31580,26336,14128
63780002997663,31076,25554,14112
63780002997673,30564,24756,14132
63780002997683,30060,23962,14088
63780002997693,29593,23225,14073
63780002997703,29192,22580,14080
63780002997713,28854,22030,14076
63780002997723,28554,21514,14106
63780002997733,28336,21036,14069
63780002997743,28181,20393,14066
63780002997753,28073,19808,14080
63780002997763,27973,19100,14062
63780002997773,27896,18454,14060
63780002997783,27816,17742,14064
63780002997793,27752,17100,14054
63780002997803,27720,16532,14053
63780002997813,27694,16025,14052
63780002997823,27674,15550,14051
63780002997833,27676,15036,14042
63780002997843,27720,14579,14048
63780002997853,27866,14157,14042
63780002997863,28232,13896,14050
63780002997873,28957,13757,14054
63780002997883,30114,13930,14061
63780002997893,31733,14036,14081
63780002997903,33684,14222,14084
63780002997913,35800,14392,14109
63780002997923,37925,14668,14124
63780002997933,39938,14572,14153
63780002997943,41696,15084,14184
63780002997953,43096,15293,14214
63780002997963,44056,15396,14257
63780002997973,44604,15792,14289
63780002997983,44772,16048,14320
63780002997993,44608,16180,14390
63780002998003,44188,16598,14438
63780002998013,43604,16735,14466
63780002998023,42904,17137,14503
63780002998033,42138,17634,14532
63780002998043,41464,18010,14560
63780002998053,40800,18267,14584
63780002998063,40088,18264,14606
63780002998073,39280,18624,14632
63780002998083,38400,18772,14653
63780002998093,37570,18724,14660
63780002998103,36816,18916,14679
63780002998113,36156,19057,14701
63780002998123,35652,19147,14711
63780002998133,35288,19161,14718
63780002998143,35092,19128,14736
63780002998153,35018,19108,14740
63780002998163,35072,18952,14744
63780002998173,35176,18763,14746
63780002997170,25768,53712,14083
63780002997180,25728,53132,14121
63780002997190,25692,52404,14049
63780002997200,25660,51668,14150
63780002997210,25641,51160,14036
63780002997220,25603,50376,14029
63780002997230,25588,49648,14029
63780002997240,25660,48888,14025
63780002997250,25844,48472,14117
63780002997260,26320,47880,14066
63780002997270,27203,47401,14040
63780002997280,28552,47080,14024
63780002997290,30312,46864,14061
63780002997300,32373,46328,14052
63780002997310,34544,46130,14025
63780002997320,36609,45696,14126
63780002997330,38468,45368,14026
63780002997340,39996,44850,14055
63780002997350,41104,44712,14044
63780002997360,41800,44396,14056
63780002997370,42064,44100,14100
63780002997380,41986,43728,14128
63780002997390,41596,43358,14048
63780002997400,40982,43008,14064
63780002997410,40204,42504,14030
63780002997420,39312,42088,14052
63780002997430,38356,41468,14113
63780002997440,37386,40752,14049
63780002997450,36376,40120,14133
63780002997460,35368,39465,14142
63780002997470,34377,38768,14078
63780002997480,33464,37869,14059
63780002997490,32680,37326,14056
63780002997500,32084,36547,14048
63780002997510,31692,35881,14076
63780002997520,31472,35082,14056
63780002997530,31450,34248,14054
63780002997540,31592,33676,14060
63780002997550,31868,32956,14137
63780002997560,32200,32132,14100
63780002997570,32554,31616,14064
63780002997580,32848,31065,14100
63780002997590,33024,30405,14068
63780002997600,33090,29800,14120
63780002997610,33020,29109,14133
63780002997620,32812,28484,14082
63780002997630,32484,27790,14101
63780002997640,32068,27080,14130
63780002997650,31580,26336,14128
63780002997660,31076,25554,14112
63780002997670,30564,24756,14132
63780002997680,30060,23962,14088
63780002997690,29593,23225,14073
63780002997700,29192,22580,14080
63780002997710,28854,22030,14076
63780002997720,28554,21514,14106
63780002997730,28336,21036,14069
63780002997740,28181,20393,14066
63780002997750,28073,19808,14080
63780002997760,27973,19100,14062
63780002997770,27896,18454,14060
63780002997780,27816,17742,14064
63780002997790,27752,17100,14054
63780002997800,27720,16532,14053
63780002997810,27694,16025,14052
63780002997820,27674,15550,14051
63780002997830,27676,15036,14042
63780002997840,27720,14579,14048
63780002997850,27866,14157,14042
63780002997860,28232,13896,14050
63780002997870,28957,13757,14054
63780002997880,30114,13930,14061
63780002997890,31733,14036,14081
63780002997900,33684,14222,14084
63780002997910,35800,14392,14109
63780002997920,37925,14668,14124
63780002997930,39938,14572,14153
63780002997940,41696,15084,14184
63780002997950,43096,15293,14214
63780002997960,44056,15396,14257
63780002997970,44604,15792,14289
63780002997980,44772,16048,14320
63780002997990,44608,16180,14390
63780002998000,44188,16598,14438
63780002998010,43604,16735,14466
63780002998020,42904,17137,14503
63780002998030,42138,17634,14532
63780002998040,41464,18010,14560
63780002998050,40800,18267,14584
63780002998060,40088,18264,14606
63780002998070,39280,18624,14632
63780002998080,38400,18772,14653
63780002998090,37570,18724,14660
63780002998100,36816,18916,14679
63780002998110,36156,19057,14701
63780002998120,35652,19147,14711
63780002998130,35288,19161,14718
63780002998140,35092,19128,14736
63780002998150,35018,19108,14740
63780002998160,35072,18952,14744
63780002998170,35176,18763,14746
63780002998180,35288,18404,14744
63780002998190,35392,18276,14740
63780002998200,35444,17790,14742
63780002998210,35392,17292,14730
63780002998220,35217,16564,14729
63780002998230,34937,15900,14722
63780002998240,34592,15030,14714
63780002998250,34168,13815,14690
63780002998260,33722,13236,14702
63780002998270,33257,12366,14696
63780002998280,32792,11654,14676
63780002998290,32360,11216,14679
63780002998300,31992,10522,14652
63780002998310,31676,10174,14684
63780002998320,31397,9912,14662
63780002998330,31180,9844,14646
63780002998340,31024,9569,14628
63780002998350,30938,9771,14652
63780002998360,30860,9709,14666
63780002998370,30828,9484,14632
63780002998380,30786,9813,14632
63780002998390,30740,9650,14626
63780002998400,30712,10008,14664
63780002998410,30681,9984,14640
63780002998420,30650,10098,14640
63780002998430,30597,10438,14645
63780002998440,30625,10668,14654
63780002998450,30825,10844,14632
63780002998460,31368,11195,14652
63780002998470,32368,11624,14652
63780002998480,33762,11818,14632
63780002998490,35456,12148,14654
63780002998500,37344,12910,14653
63780002998510,39232,13412,14651
63780002998520,40970,13895,14651
63780002998530,42436,14204,14638
63780002998540,43568,14876,14636
63780002998550,44322,15160,14641
63780002998560,44683,15569,14636
63780002998570,44680,16112,14636
63780002998580,44372,16506,14636
63780002998590,43840,16956,14626
63780002998600,43170,17402,14622
63780002998610,42432,17824,14620
63780002998620,41676,18314,14622
63780002998630,40940,18641,14588
63780002998640,40234,19368,14613
63780002998650,39521,19782,14606
63780002998660,38788,20389,14608
63780002998670,38032,20954,14601
63780002998680,37280,21430,14600
63780002998690,36580,22140,14608
63780002998700,36008,22813,14614
63780002998710,35568,23373,14626
63780002998720,35250,24000,14644
63780002998730,35044,24666,14650
63780002998740,34944,25325,14620
63780002998750,34896,25948,14613
63780002998760,34897,26656,14636
63780002998770,34912,27456,14660
63780002998780,34872,28226,14624
63780002998790,34796,29097,14621
63780002998800,34664,30016,14632
63780002998810,34428,30944,14624
63780002998820,34088,32081,14673
63780002998830,33664,33168,14640
63780002998840,33180,34188,14619
63780002998850,32640,35584,14641
63780002998860,32096,36852,14712
