OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
41984857490,63779525752869,0.5387583,0.513038,0.4662331,0.5123853,-14.89481,2.775414,-1.335296,-0.005736656,-0.9630653,0.0859666,0.2551119,0,0,0,0,0,0,0,14.89285,-2.772657,1.311388,-0.0445185,-0.9989541,-0.01042695,-0.03279866,0.002369614,-0.02522109,0.02887141,0.003145309,-0.02259427,0.02975464,0.03578186,0.9989014,-0.01608276,0.03167725,0.9993591,0.002537552,0.002683929,True,True
41984857574,63779525752869,0.5387583,0.513038,0.4662331,0.5123853,-14.89481,2.775414,-1.335296,-0.005736656,-0.9630653,0.0859666,0.2551119,0,0,0,0,0,0,0,14.89285,-2.772657,1.311388,-0.0445185,-0.9989541,-0.01042695,-0.03279866,0.002369614,-0.02522109,0.02887141,0.003145309,-0.02259427,0.02975464,0.03578186,0.9989014,-0.01608276,0.03167725,0.9993591,0.002537552,0.002683929,True,True
41984865668,63779525753055,0.5387746,0.5122641,0.4663081,0.5124944,-14.89485,2.775389,-1.335403,-0.005677558,-0.9630684,0.08595302,0.2551064,0,0,0,0,0,0,0,14.89288,-2.772627,1.311488,-0.04451925,-0.9989544,-0.01039315,-0.03279858,0.00237883,-0.02523625,0.02887048,0.003145309,-0.02259427,0.02980042,0.0335083,0.9989929,-0.0158844,0.03199768,0.9993591,0.002538193,0.002684143,True,True
41984865788,63779525753055,0.5387746,0.5122641,0.4663081,0.5124944,-14.89485,2.775389,-1.335403,-0.005677558,-0.9630684,0.08595302,0.2551064,0,0,0,0,0,0,0,14.89288,-2.772627,1.311488,-0.04451925,-0.9989544,-0.01039315,-0.03279858,0.00237883,-0.02523625,0.02887048,0.003145309,-0.02259427,0.02980042,0.0335083,0.9989929,-0.0158844,0.03199768,0.9993591,0.002538193,0.002684143,True,True
41984874120,63779525753064,0.5390057,0.5124514,0.4663825,0.5133729,-14.89566,2.774869,-1.336643,-0.004988917,-0.963093,0.08777324,0.254407,0,0,0,0,0,0,0,14.89369,-2.772105,1.312726,-0.0456012,-0.998907,-0.01026249,-0.03279826,0.002383514,-0.02523862,0.02887012,0.003145309,-0.02259427,0.03041077,0.03405762,0.9989471,-0.01568604,0.03457642,0.9992676,0.002536682,0.002683777,True,True
41984874189,63779525753064,0.5390057,0.5124514,0.4663825,0.5133729,-14.89566,2.774869,-1.336643,-0.004988917,-0.963093,0.08777324,0.254407,0,0,0,0,0,0,0,14.89369,-2.772105,1.312726,-0.0456012,-0.998907,-0.01026249,-0.03279826,0.002383514,-0.02523862,0.02887012,0.003145309,-0.02259427,0.03041077,0.03405762,0.9989471,-0.01568604,0.03457642,0.9992676,0.002536682,0.002683777,True,True
41984882468,63779525753069,0.5389941,0.5124877,0.4663824,0.5135912,-14.89566,2.774886,-1.3367,-0.004942267,-0.9631237,0.0878238,0.2542742,0,0,0,0,0,0,0,14.89369,-2.772122,1.312784,-0.0456401,-0.9989055,-0.01023951,-0.03279808,0.002383514,-0.02523862,0.02887012,0.003145309,-0.02259427,0.03038025,0.03416443,0.9989471,-0.01568604,0.03521729,0.9992523,0.002536697,0.002683884,True,True
41984882599,63779525753069,0.5389941,0.5124877,0.4663824,0.5135912,-14.89566,2.774886,-1.3367,-0.004942267,-0.9631237,0.0878238,0.2542742,0,0,0,0,0,0,0,14.89369,-2.772122,1.312784,-0.0456401,-0.9989055,-0.01023951,-0.03279808,0.002383514,-0.02523862,0.02887012,0.003145309,-0.02259427,0.03038025,0.03416443,0.9989471,-0.01568604,0.03521729,0.9992523,0.002536697,0.002683884,True,True
41984890675,63779525753080,0.5389084,0.5131161,0.4667169,0.5137939,-14.89569,2.774893,-1.336776,-0.00466382,-0.9631887,0.08768141,0.2540825,0,0,0,0,0,0,0,14.89372,-2.772129,1.31286,-0.04561167,-0.9989085,-0.01006297,-0.03279712,0.002383514,-0.02523862,0.02887012,0.003145554,-0.02259427,0.03015137,0.03601074,0.9988861,-0.01480103,0.03581238,0.9992371,0.002535889,0.002679611,True,True
41984890812,63779525753080,0.5389084,0.5131161,0.4667169,0.5137939,-14.89569,2.774893,-1.336776,-0.00466382,-0.9631887,0.08768141,0.2540825,0,0,0,0,0,0,0,14.89372,-2.772129,1.31286,-0.04561167,-0.9989085,-0.01006297,-0.03279712,0.002383514,-0.02523862,0.02887012,0.003145554,-0.02259427,0.03015137,0.03601074,0.9988861,-0.01480103,0.03581238,0.9992371,0.002535889,0.002679611,True,True
