OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
1669468,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.03367853,0.003211823,-0.03158492,-0.0662384,-0.1847076,0.980545,0.03472197,0.003226166,-0.03159744,0.03472197,0.003226166,-0.03159744,-0.06607056,-0.1850281,0.9804993,-0.06607056,-0.1850281,0.9804993,2.562805,2.562805,True,True,True
1669477,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.0328889,0.003201462,-0.03150116,-0.05377197,-0.1773682,0.982666,0.03470256,0.003225876,-0.03151926,0.03470256,0.003225876,-0.03151926,-0.05314636,-0.1776428,0.9826508,-0.05314636,-0.1776428,0.9826508,2.633575,2.633575,True,True,True
1669485,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.03172679,0.003216843,-0.03159926,-0.05989075,-0.1853638,0.980835,0.03468027,0.003256943,-0.03163002,0.03468027,0.003256943,-0.03163002,-0.05934143,-0.1864014,0.9806671,-0.05934143,-0.1864014,0.9806671,2.506638,2.506638,True,True,True
1669493,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.0254063,0.003160416,-0.03161324,-0.05401611,-0.1760254,0.9828949,0.03466419,0.003287384,-0.0317141,0.03466419,0.003287384,-0.0317141,-0.05151367,-0.1768494,0.9828796,-0.05151367,-0.1768494,0.9828796,2.60173,2.60173,True,True,True
1669501,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.01244905,0.002987931,-0.03147432,-0.0508728,-0.1737061,0.9834747,0.03464822,0.003292267,-0.03170984,0.03464822,0.003292267,-0.03170984,-0.04116821,-0.177124,0.9833221,-0.04116821,-0.177124,0.9833221,2.54776,2.54776,True,True,True
1669510,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.01400133,0.002999893,-0.03147466,-0.05578613,-0.174118,0.983139,0.03461794,0.003283585,-0.0317085,0.03461794,0.003283585,-0.0317085,-0.04847717,-0.1768494,0.9830322,-0.04847717,-0.1768494,0.9830322,2.514008,2.514008,True,True,True
1669518,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.001783463,0.002798111,-0.03139813,-0.05627441,-0.1635895,0.9849091,0.03461235,0.003332871,-0.03199467,0.03461235,0.003332871,-0.03199467,-0.036026,-0.1657867,0.9854889,-0.036026,-0.1657867,0.9854889,2.625168,2.625168,True,True,True
1669526,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.009100663,0.002703491,-0.03129135,-0.05609131,-0.1664886,0.984436,0.03458913,0.003310028,-0.03190557,0.03458913,0.003310028,-0.03190557,-0.03775024,-0.1658936,0.9854126,-0.03775024,-0.1658936,0.9854126,2.617935,2.617935,True,True,True
1669535,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.01225865,0.002672714,-0.03126609,-0.05587769,-0.1579742,0.9858551,0.03456236,0.003286087,-0.03180004,0.03456236,0.003286087,-0.03180004,-0.03526306,-0.1559296,0.9871368,-0.03526306,-0.1559296,0.9871368,2.592346,2.592346,True,True,True
1669543,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.01985208,0.002570389,-0.03116904,-0.05535889,-0.1640472,0.9848938,0.03453755,0.003304001,-0.03185625,0.03453755,0.003304001,-0.03185625,-0.03337097,-0.168808,0.9850769,-0.03337097,-0.168808,0.9850769,2.487534,2.487534,True,True,True
1669551,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.01841327,0.002620102,-0.03127206,-0.05329895,-0.1595764,0.985733,0.03451953,0.003317383,-0.03182666,0.03451953,0.003317383,-0.03182666,-0.02716064,-0.1646576,0.9859619,-0.02716064,-0.1646576,0.9859619,2.579437,2.579437,True,True,True
1669560,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.01009551,0.002730972,-0.03133488,-0.04374695,-0.1644135,0.9854126,0.03450064,0.003298767,-0.03170464,0.03450064,0.003298767,-0.03170464,-0.02012634,-0.1734619,0.9846191,-0.02012634,-0.1734619,0.9846191,2.62207,2.62207,True,True,True
1669568,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.006081391,0.002772339,-0.03133145,-0.04016113,-0.1663666,0.9852295,0.03447782,0.003287308,-0.03167652,0.03447782,0.003287308,-0.03167652,-0.01850891,-0.1667175,0.9858246,-0.01850891,-0.1667175,0.9858246,2.632416,2.632416,True,True,True
1669576,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,-0.001466492,0.002840851,-0.03141745,-0.03868103,-0.1580811,0.9866638,0.03444923,0.003307266,-0.03176564,0.03444923,0.003307266,-0.03176564,-0.02206421,-0.1575317,0.9872589,-0.02206421,-0.1575317,0.9872589,2.547211,2.547211,True,True,True
1669585,63780530041489,-15.486,2.288279,0.005456924,-0.03693782,0.9981936,0.009133668,-0.04649439,0.002034226,0.002888062,-0.03146646,-0.03120422,-0.1585541,0.9868469,0.03443024,0.003320252,-0.03182334,0.03443024,0.003320252,-0.03182334,-0.01664734,-0.1572723,0.9874115,-0.01664734,-0.1572723,0.9874115,2.528625,2.528625,True,True,True
