OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
867568,63780533631297,None,None,None
867577,63780533631308,None,None,None
867585,63780533631319,None,None,None
867602,63780533631333,None,None,None
867610,63780533631341,None,None,None
867618,63780533631352,None,None,None
867635,63780533631364,None,None,None
867643,63780533631375,99_Bahnsteig_PF,None,None
867660,63780533631388,99_Bahnsteig_PF,None,None
867668,63780533631399,99_Bahnsteig_PF,None,None
867677,63780533631407,99_Bahnsteig_PF,None,None
867685,63780533631419,99_Bahnsteig_PF,None,None
867702,63780533631430,99_Bahnsteig_PF,None,None
867710,63780533631441,99_Bahnsteig_PF,None,None
867718,63780533631452,99_Bahnsteig_PF,None,None
867735,63780533631463,99_Bahnsteig_PF,None,None
867743,63780533631474,99_Bahnsteig_PF,None,None
867752,63780533631486,99_Bahnsteig_PF,None,None
867768,63780533631497,99_Bahnsteig_PF,None,None
867777,63780533631508,99_Bahnsteig_PF,None,None
867785,63780533631519,99_Bahnsteig_PF,None,None
867802,63780533631530,99_Bahnsteig_PF,None,None
867810,63780533631541,99_Bahnsteig_PF,None,None
867818,63780533631552,99_Bahnsteig_PF,None,None
867835,63780533631563,None,None,None
867843,63780533631574,None,None,None
867852,63780533631585,None,None,None
867868,63780533631597,None,None,None
867877,63780533631608,None,None,None
867885,63780533631618,None,None,None
867902,63780533631630,None,None,None
867910,63780533631641,None,None,None
867918,63780533631652,None,None,None
867935,63780533631663,None,None,None
867943,63780533631674,None,None,None
867951,63780533631685,None,None,None
867968,63780533631696,None,None,None
867976,63780533631708,None,None,None
867985,63780533631718,None,None,None
868001,63780533631730,None,None,None
868010,63780533631741,None,None,None
868018,63780533631752,None,None,None
868035,63780533631763,None,None,None
868043,63780533631774,None,None,None
868051,63780533631785,None,None,None
868068,63780533631796,None,None,None
868076,63780533631807,None,None,None
868085,63780533631818,None,None,None
868101,63780533631830,None,None,None
868110,63780533631841,None,None,None
868118,63780533631852,None,None,None
868135,63780533631864,None,None,None
868143,63780533631875,None,None,None
868151,63780533631886,None,None,None
868168,63780533631897,None,None,None
868176,63780533631908,None,None,None
868185,63780533631919,None,None,None
868201,63780533631931,None,None,None
868210,63780533631942,None,None,None
868218,63780533631953,None,None,None
