OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
3750271407,63784847627509,None,None
3750279739,63784847627519,None,None
3750288070,63784847627525,None,None
3750296402,63784847627532,None,None
3750304733,63784847627538,None,None
3750304733,63784847627544,None,None
3750313065,63784847627555,None,None
3750313065,63784847627566,None,None
3750313065,63784847627577,None,None
3750313065,63784847627589,None,None
3750313065,63784847627600,None,None
3750313065,63784847627611,None,None
3750313065,63784847627622,None,None
3750313065,63784847627633,None,None
3750313065,63784847627645,None,None
3750421374,63784847627656,None,None
3750429706,63784847627667,None,None
3750438038,63784847627678,None,None
3750454701,63784847627689,None,None
3750463032,63784847627700,None,None
3750479695,63784847627713,None,None
3750488027,63784847627724,None,None
3750496358,63784847627734,None,None
3750504690,63784847627745,None,None
3750521353,63784847627757,None,None
3750529684,63784847627768,None,None
3750546347,63784847627779,None,None
3750554679,63784847627790,None,None
3750563010,63784847627802,None,None
3750579673,63784847627813,None,None
3750588005,63784847627824,None,None
3750596337,63784847627835,None,None
3750613000,63784847627846,None,None
3750621331,63784847627856,None,None
3750629663,63784847627868,None,None
3750646326,63784847627879,None,None
3750654657,63784847627890,None,None
3750662989,63784847627901,None,None
3750679652,63784847627913,None,None
3750687983,63784847627924,None,None
3750696315,63784847627935,None,None
3750712978,63784847627946,None,None
3750721309,63784847627957,None,None
3750729641,63784847627969,None,None
3750746304,63784847627980,None,None
3750754635,63784847627991,None,None
3750762967,63784847628002,None,None
3750779630,63784847628013,None,None
3750787962,63784847628024,None,None
3750796293,63784847628036,None,None
3750812956,63784847628046,None,None
3750821288,63784847628058,None,None
3750829619,63784847628069,None,None
3750846282,63784847628080,None,None
3750854614,63784847628091,None,None
3750862945,63784847628102,None,None
3750879608,63784847628114,None,None
3750887940,63784847628124,None,None
3750896271,63784847628136,None,None
3750912934,63784847628147,None,None
3750921266,63784847628159,None,None
3750929598,63784847628170,None,None
3750946261,63784847628181,None,None
3750954592,63784847628192,None,None
3750962924,63784847628203,None,None
3750979587,63784847628219,None,None
3750996250,63784847628231,None,None
3751004581,63784847628241,None,None
3751012913,63784847628253,None,None
3751029576,63784847628264,None,None
3751037907,63784847628275,None,None
3751046239,63784847628287,None,None
3751062902,63784847628298,None,None
3751071233,63784847628308,None,None
3751079565,63784847628320,None,None
3751096228,63784847628331,None,None
3751104560,63784847628342,None,None
3751121223,63784847628353,None,None
3751129554,63784847628365,None,None
3751137886,63784847628376,None,None
3751154549,63784847628387,None,None
3751162880,63784847628399,None,None
3751171212,63784847628411,None,None
3751187875,63784847628421,None,None
3751196206,63784847628432,None,None
3751204538,63784847628443,None,None
3751221201,63784847628455,None,None
3751229532,63784847628465,None,None
3751237864,63784847628477,None,None
3751254527,63784847628487,None,None
3751262859,63784847628499,None,None
3751271190,63784847628510,None,None
3751287853,63784847628521,None,None
3751296185,63784847628533,None,None
3751304516,63784847628543,None,None
3751321179,63784847628554,None,None
3751329511,63784847628565,None,None
3751337842,63784847628577,None,None
3751354505,63784847628589,None,None
3751362837,63784847628599,None,None
3751371168,63784847628611,None,None
3751387831,63784847628621,None,None
3751396163,63784847628632,None,None
3751404494,63784847628643,None,None
3751421157,63784847628655,None,None
3751429489,63784847628666,None,None
3751437821,63784847628678,None,None
3751454484,63784847628689,None,None
3751462815,63784847628700,None,None
3751471147,63784847628711,None,None
3751487810,63784847628722,None,None
3751496141,63784847628733,None,None
3751504473,63784847628744,None,None
3751521136,63784847628756,None,None
3751529467,63784847628767,None,None
3751537799,63784847628778,None,None
3751554462,63784847628789,None,None
3751562793,63784847628800,None,None
3751571125,63784847628811,None,None
3751587788,63784847628822,None,None
3751596120,63784847628834,None,None
3751604451,63784847628845,None,None
3751621114,63784847628856,None,None
3751629446,63784847628867,None,None
3751637777,63784847628879,None,None
3751654440,63784847628889,None,None
3751662772,63784847628901,None,None
3751679435,63784847628912,None,None
3751687766,63784847628924,None,None
3751696098,63784847628934,None,None
3751704429,63784847628945,None,None
3751721092,63784847628956,None,None
3751729424,63784847628968,None,None
3751746087,63784847628979,None,None
3751754418,63784847628991,None,None
3751762750,63784847629001,None,None
3751779413,63784847629012,None,None
3751787745,63784847629026,None,None
3751796076,63784847629034,None,None
3751804408,63784847629045,None,None
3751821071,63784847629056,None,None
3751829402,63784847629067,None,None
3751837734,63784847629079,None,None
3751854397,63784847629089,None,None
3751862728,63784847629100,None,None
3751871060,63784847629112,None,None
3751887723,63784847629122,None,None
3751896054,63784847629134,None,None
3751912717,63784847629145,None,None
3751921049,63784847629156,None,None
3751929381,63784847629168,None,None
3751946044,63784847629179,None,None
3751954375,63784847629190,None,None
3751962707,63784847629201,None,None
3751971038,63784847629212,None,None
3751987701,63784847629224,None,None
3751996033,63784847629234,None,None
3752012696,63784847629246,None,None
3752021027,63784847629256,None,None
3752029359,63784847629268,None,None
3752046022,63784847629280,None,None
3752054353,63784847629290,None,None
3752062685,63784847629302,None,None
3752079348,63784847629312,None,None
3752087679,63784847629325,None,None
3752096011,63784847629334,None,None
3752112674,63784847629346,None,None
3752121006,63784847629358,None,None
3752129337,63784847629369,None,None
3752146000,63784847629380,None,None
3752154332,63784847629392,None,None
3752162663,63784847629402,None,None
3752179326,63784847629414,None,None
3752187658,63784847629424,None,None
3752195989,63784847629436,None,None
3752212652,63784847629447,None,None
3752220984,63784847629459,None,None
3752229315,63784847629470,None,None
3752245978,63784847629482,None,None
3752254310,63784847629492,None,None
3752262642,63784847629503,None,None
