UnityTS,Heart,Breath,GSR
63784925166828,32158,32332,1352
63784925166839,32160,32332,1376
63784925166865,32176,32232,1330
63784925166868,32204,32272,1308
63784925166872,32202,32208,1242
63784925166889,32188,32150,1323
63784925166892,32188,32156,1236
63784925166899,32192,32072,1319
63784925166914,32184,32064,1291
63784925166918,32179,31996,1349
63784925166933,32193,31992,1335
63784925166937,32200,31776,1324
63784925166957,32216,31938,1371
63784925166961,32244,32064,1344
63784925166981,32309,31965,1267
63784925166986,32424,32164,1319
63784925166988,32602,31922,1243
63784925167007,32924,32192,1320
63784925167010,33274,32140,1274
63784925167026,33673,31968,1302
63784925167032,34069,32009,1239
63784925167035,34400,32000,1237
63784925167050,34666,32116,1295
63784925167063,34844,32240,1302
63784925167065,34929,32271,1319
63784925167080,34912,32244,1322
63784925167089,34800,32238,1372
63784925167098,34632,32081,1376
63784925167113,34432,32216,1344
63784925167115,34212,32256,1309
63784925167130,34008,32216,1334
63784925167133,33816,32192,1279
63784925167146,33676,32176,1334
63784925167160,33584,32152,1308
63784925167164,33544,31980,1298
63784925167180,33536,32128,1242
63784925167198,33548,31864,1307
63784925167213,33585,31874,1311
63784925167215,33620,32065,1357
63784925167218,33624,31853,1364
63784925167227,33608,32048,1324
63784925167243,33570,32116,1226
63784925167245,33554,31912,1303
63784925167262,33560,31957,1299
63784925167264,33560,32176,1273
63784925167283,33562,32198,1331
63784925167286,33593,32040,1324
63784925167302,33618,32032,1240
63784925167307,33636,32081,1327
63784925167317,33654,32324,1302
63784925167321,33664,32160,1283
63784925167337,33648,32352,1291
63784925167343,33616,32338,1328
63784925167362,33584,32389,1347
63784925167364,33520,32392,1337
63784925167386,33440,32228,1308
63784925167388,33340,32308,1273
63784925167395,33252,32354,1316
63784925167408,33168,32352,1306
63784925167419,33092,32376,1261
63784925166828,32158,32332,1352
63784925166839,32160,32332,1376
63784925166865,32176,32232,1330
63784925166868,32204,32272,1308
63784925166872,32202,32208,1242
63784925166889,32188,32150,1323
63784925166892,32188,32156,1236
63784925166899,32192,32072,1319
63784925166914,32184,32064,1291
63784925166918,32179,31996,1349
63784925166933,32193,31992,1335
63784925166937,32200,31776,1324
63784925166957,32216,31938,1371
63784925166961,32244,32064,1344
63784925166981,32309,31965,1267
63784925166986,32424,32164,1319
63784925166988,32602,31922,1243
63784925167007,32924,32192,1320
