OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valB,valL,valR
3567352,63772328279911,-32.89583,1.944857,-4.324775,-0.1089399,0.6830171,-0.1177608,-0.7125673,0.02429158,-0.002546372,-0.02746062,0.05032349,-0.003723145,0.9987183,0.03415814,-0.002904709,-0.02687415,0.03415814,-0.002904709,-0.02687415,0.07818604,-0.002059937,0.996933,0.07818604,-0.002059937,0.996933,True,True,True
3567369,63772328279933,-32.89556,1.945034,-4.324078,-0.1089478,0.6828454,-0.1181282,-0.7126699,0.02295686,-0.002507065,-0.02751273,0.04676819,-0.004226685,0.9988861,0.03414372,-0.002910157,-0.02683359,0.03414372,-0.002910157,-0.02683359,0.07633972,-0.003097534,0.9970703,0.07633972,-0.003097534,0.9970703,True,True,True
3567377,63772328279944,-32.89587,1.944881,-4.324732,-0.1088733,0.6827033,-0.1182323,-0.7128001,0.01963893,-0.002391098,-0.02771111,0.03614807,-0.004699707,0.9993286,0.03413282,-0.002910157,-0.02682573,0.03413282,-0.002910157,-0.02682573,0.07458496,-0.003326416,0.9972076,0.07458496,-0.003326416,0.9972076,True,True,True
3567394,63772328279966,-32.89557,1.945079,-4.324149,-0.1084849,0.6824959,-0.1180412,-0.7130896,0.008440018,-0.001986237,-0.02844386,0.008361816,-0.0009613037,0.9999542,0.03411731,-0.002910157,-0.02682573,0.03411731,-0.002910157,-0.02682573,0.07800293,-0.000793457,0.9969482,0.07800293,-0.000793457,0.9969482,True,True,True
3567410,63772328279977,-32.8954,1.945121,-4.32394,-0.1083081,0.6824007,-0.1178704,-0.7132357,0.01999123,-0.002410004,-0.02771097,0.04434204,-0.001556396,0.9990082,0.03410001,-0.002927521,-0.02678207,0.03410001,-0.002927521,-0.02678207,0.08363342,0.0001678467,0.9964905,0.08363342,0.0001678467,0.9964905,True,True,True
3567427,63772328279999,-32.89432,1.945671,-4.321869,-0.1082403,0.6822711,-0.1174977,-0.7134315,0.02844074,-0.002762772,-0.02708289,0.06611633,0.003219604,0.9978027,0.03409027,-0.002975418,-0.02669794,0.03409027,-0.002975418,-0.02669794,0.08152771,0.004257202,0.9966583,0.08152771,0.004257202,0.9966583,True,True,True
3567444,63772328280011,-32.89434,1.945638,-4.322036,-0.1080904,0.6822354,-0.1174019,-0.7135042,0.0243786,-0.002611588,-0.02735997,0.05491638,0.002471924,0.9984741,0.03409027,-0.002977051,-0.02669794,0.03409027,-0.002977051,-0.02669794,0.08152771,0.004150391,0.9966583,0.08152771,0.004150391,0.9966583,True,True,True
3567460,63772328280025,-32.89368,1.945913,-4.320766,-0.1080685,0.6822322,-0.1171797,-0.713547,0.01114233,-0.002113434,-0.02826364,0.01812744,-0.002456665,0.9998322,0.03409027,-0.002977051,-0.02669794,0.03409027,-0.002977051,-0.02669794,0.08131409,0.0003356934,0.9966736,0.08131409,0.0003356934,0.9966736,True,True,True
3567477,63772328280037,-32.89301,1.946324,-4.319347,-0.1081564,0.682189,-0.1171507,-0.7135798,0.0009941559,-0.001737793,-0.02895783,-0.01054382,-0.003326416,0.9999237,0.03409027,-0.002991821,-0.02669794,0.03409027,-0.002991821,-0.02669794,0.08009338,0.001281738,0.9967804,0.08009338,0.001281738,0.9967804,True,True,True
3567494,63772328280055,-32.89237,1.9466,-4.318467,-0.1081305,0.6821241,-0.1170614,-0.7136604,-0.006997483,-0.001441101,-0.02958246,-0.03431702,-0.007553101,0.9993744,0.03411426,-0.003010315,-0.02691942,0.03411426,-0.003010315,-0.02691942,0.0766449,-0.007049561,0.9970245,0.0766449,-0.007049561,0.9970245,True,True,True
3567510,63772328280077,-32.89133,1.947126,-4.316566,-0.1081151,0.6817971,-0.1167961,-0.7140185,-0.02146057,-0.0008889618,-0.03052332,-0.07324219,-0.007415771,0.9972839,0.03411803,-0.003008301,-0.0269592,0.03411803,-0.003008301,-0.0269592,0.07925415,-0.004653931,0.9968414,0.07925415,-0.004653931,0.9968414,True,True,True
3567527,63772328280088,-32.89109,1.94719,-4.31632,-0.1079989,0.6817235,-0.1166472,-0.7141308,-0.02548848,-0.000735138,-0.03078293,-0.08398438,-0.007781982,0.9964294,0.03412033,-0.003002548,-0.02699498,0.03412033,-0.003002548,-0.02699498,0.0798645,-0.004745483,0.9967804,0.0798645,-0.004745483,0.9967804,True,True,True
3567544,63772328280110,-32.8908,1.94741,-4.315785,-0.107667,0.6816419,-0.1165309,-0.7142779,-0.02334998,-0.0008175507,-0.03064766,-0.0798645,-0.007720947,0.9967651,0.03412149,-0.002995087,-0.02702972,0.03412149,-0.002995087,-0.02702972,0.07939148,-0.007385254,0.9968109,0.07939148,-0.007385254,0.9968109,True,True,True
3567560,63772328280121,-32.89076,1.947418,-4.315845,-0.1075448,0.6815366,-0.116468,-0.714407,-0.01132126,-0.001271469,-0.02989343,-0.04598999,-0.008346558,0.9989014,0.03412258,-0.002987686,-0.0270578,0.03412258,-0.002987686,-0.0270578,0.07888794,-0.009643555,0.9968262,0.07888794,-0.009643555,0.9968262,True,True,True
3567577,63772328280143,-32.88989,1.947941,-4.314248,-0.1071978,0.6814299,-0.1164943,-0.7145565,-0.004193055,-0.001540741,-0.02943283,-0.02668762,-0.008773804,0.9996033,0.03412326,-0.002987686,-0.02706368,0.03412326,-0.002987686,-0.02706368,0.07901001,-0.01019287,0.9968109,0.07901001,-0.01019287,0.9968109,True,True,True
