OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
4015700828,63785015638885,0.5599674,0.4622698,0.4767615,0.4631386,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334944,-0.00746645,-0.663561,-0.3394817,-0.6666626,-0.03206439,0.0004860992,-0.02234384,0.0328096,0.00232959,-0.02351648,0.08512878,-0.1125488,0.9899902,0.01170349,-0.1123962,0.9935913,0.002256256,0.002217407,True,True
4015709201,63785015638885,0.5599267,0.4622541,0.4764829,0.4632024,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334945,-0.007465551,-0.6635615,-0.3394814,-0.6666622,-0.03206445,0.0004855347,-0.02234213,0.03281004,0.002329407,-0.02351639,0.08502197,-0.1125946,0.9899902,0.01097107,-0.1122131,0.9936218,0.002257889,0.002210876,True,True
4015717579,63785015638885,0.5596718,0.4619912,0.4764133,0.4632024,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334947,-0.007464848,-0.6635618,-0.3394818,-0.6666618,-0.03206453,0.0004840241,-0.02234087,0.0328112,0.002327179,-0.02351625,0.08435059,-0.1133575,0.9899597,0.01078796,-0.1122131,0.9936218,0.002254776,0.002205628,True,True
4015725773,63785015638885,0.559666,0.4619964,0.4767441,0.4631438,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.33495,-0.00746147,-0.6635612,-0.3394821,-0.6666622,-0.03206453,0.0004824524,-0.02233839,0.0328138,0.002322479,-0.02351196,0.08433533,-0.1133423,0.9899597,0.01165771,-0.112381,0.9935913,0.002252441,0.002205307,True,True
4015734222,63785015638885,0.5598794,0.4617613,0.4767672,0.4632494,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334952,-0.007459164,-0.6635608,-0.3394825,-0.6666623,-0.03206453,0.0004818726,-0.02233723,0.0328147,0.002319366,-0.02350852,0.08488464,-0.1140137,0.9898376,0.01171875,-0.1120758,0.9936218,0.002236832,0.002205444,True,True
4015742498,63785015638885,0.5599846,0.4618026,0.4768658,0.4632547,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334957,-0.007458378,-0.6635606,-0.3394825,-0.6666626,-0.03206453,0.0004763031,-0.02233664,0.03281822,0.002313919,-0.02350754,0.0851593,-0.1138916,0.9898224,0.01197815,-0.1120605,0.9936218,0.002236877,0.002203217,True,True
4015750863,63785015638885,0.5610086,0.4619105,0.4766857,0.4633922,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334963,-0.007456861,-0.6635596,-0.3394824,-0.6666636,-0.03206453,0.0004736481,-0.02233488,0.03282051,0.002305908,-0.02350626,0.08782959,-0.1135559,0.9896393,0.01150513,-0.1116638,0.9936676,0.002237183,0.002205475,True,True
4015759074,63785015638885,0.5611091,0.4618616,0.4766687,0.4630858,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334966,-0.007451925,-0.6635591,-0.3394832,-0.6666636,-0.03206453,0.0004685516,-0.02232689,0.03282192,0.002304337,-0.02350438,0.08808899,-0.1136932,0.9895935,0.01145935,-0.1125488,0.993576,0.00223201,0.002205521,True,True
4015767520,63785015638885,0.5611048,0.4616975,0.4766399,0.4629906,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77951,-2.334967,-0.007447278,-0.663559,-0.3394838,-0.6666634,-0.03206433,0.0004666748,-0.02232242,0.03282228,0.002304215,-0.02349956,0.08807373,-0.1141663,0.9895477,0.01138306,-0.1128235,0.9935455,0.002237305,0.002205765,True,True
4015775824,63785015638885,0.5610751,0.4612201,0.4769016,0.4625668,-14.77914,2.336352,-0.01546371,-0.001572525,0.9994349,0.02497768,-0.02244131,0,0,0,0,0,0,0,14.77952,-2.334969,-0.007442243,-0.6635581,-0.339486,-0.6666633,-0.03206413,0.000462616,-0.02231357,0.03282326,0.002303421,-0.02349834,0.08798218,-0.1155396,0.9893951,0.0120697,-0.1140442,0.9933929,0.002230454,0.002205444,True,True
