UnityTS,Heart,Breath,GSR
63784342619358,25688,56752,75
63784342619372,25712,56576,78
63784342619374,25713,56632,73
63784342619390,25648,56528,72
63784342619394,25532,56432,76
63784342619407,25375,56408,78
63784342619411,25201,55848,87
63784342619427,25017,56138,75
63784342619436,24834,56119,74
63784342619445,24643,55808,74
63784342619455,24472,55600,52
63784342619466,24355,55580,78
63784342619480,24400,55416,77
63784342619484,24740,55260,85
63784342619516,25472,55136,83
63784342619519,26576,54780,89
63784342619521,28028,54704,89
63784342619524,29684,54512,87
63784342619543,31397,54376,89
63784342619545,33052,54028,88
63784342619558,34556,53816,101
63784342619564,35872,53544,90
63784342619578,36944,53496,86
63784342619589,37728,53056,87
63784342619593,38229,52810,85
63784342619607,38424,52809,90
63784342619615,38368,52433,82
63784342619627,38088,52328,87
63784342619640,37640,52192,83
63784342619644,37037,52036,84
63784342619657,36348,51852,82
63784342619666,35620,51700,80
63784342619680,34860,51340,96
63784342619683,34108,51196,85
63784342619697,33344,50848,81
63784342619708,32583,50715,81
63784342619717,31824,50572,87
63784342619721,31113,50352,80
63784342619735,30467,50016,79
63784342619746,29912,49978,64
63784342619755,29512,49717,82
63784342619766,29248,49518,80
63784342619780,29101,49360,77
63784342619782,29084,49216,77
63784342619796,29142,48920,55
63784342619805,29280,48888,68
63784342619818,29444,48556,84
63784342619830,29644,48568,82
63784342619834,29826,48408,79
63784342619847,29952,48244,83
63784342619854,30057,47952,80
63784342619867,30092,47776,80
63784342619876,30048,47880,77
63784342619358,25688,56752,75
63784342619372,25712,56576,78
63784342619374,25713,56632,73
63784342619390,25648,56528,72
63784342619394,25532,56432,76
63784342619407,25375,56408,78
63784342619411,25201,55848,87
63784342619427,25017,56138,75
63784342619436,24834,56119,74
63784342619445,24643,55808,74
63784342619455,24472,55600,52
63784342619466,24355,55580,78
63784342619480,24400,55416,77
63784342619484,24740,55260,85
63784342619516,25472,55136,83
63784342619519,26576,54780,89
63784342619521,28028,54704,89
63784342619524,29684,54512,87
63784342619543,31397,54376,89
63784342619545,33052,54028,88
63784342619558,34556,53816,101
63784342619564,35872,53544,90
63784342619578,36944,53496,86
63784342619589,37728,53056,87
63784342619593,38229,52810,85
63784342619607,38424,52809,90
63784342619615,38368,52433,82
63784342619627,38088,52328,87
63784342619640,37640,52192,83
63784342619644,37037,52036,84
63784342619657,36348,51852,82
63784342619666,35620,51700,80
63784342619680,34860,51340,96
63784342619683,34108,51196,85
63784342619697,33344,50848,81
63784342619708,32583,50715,81
63784342619717,31824,50572,87
63784342619721,31113,50352,80
63784342619735,30467,50016,79
63784342619746,29912,49978,64
63784342619755,29512,49717,82
63784342619766,29248,49518,80
63784342619780,29101,49360,77
63784342619782,29084,49216,77
63784342619796,29142,48920,55
63784342619805,29280,48888,68
63784342619818,29444,48556,84
63784342619830,29644,48568,82
63784342619834,29826,48408,79
63784342619847,29952,48244,83
63784342619854,30057,47952,80
63784342619867,30092,47776,80
63784342619876,30048,47880,77
63784342619895,29946,47672,86
63784342619898,29756,47618,82
63784342619911,29500,47148,85
63784342619915,29172,47344,74
63784342619929,28795,47496,82
63784342619933,28396,47280,81
63784342619949,27968,47416,82
63784342619953,27540,47312,77
63784342619968,27108,47180,76
63784342619974,26680,47144,85
63784342619985,26281,47392,74
63784342619994,25901,47289,81
63784342620008,25552,47432,74
63784342620014,25242,47512,79
63784342620030,24980,47434,78
63784342620034,24754,47344,82
63784342620048,24577,47555,76
63784342620052,24409,47632,76
63784342620068,24304,47628,71
63784342620075,24191,47665,78
63784342620089,24104,47728,73
63784342620092,24023,47642,76
63784342620108,23952,47760,76
63784342620113,23900,47592,76
63784342620126,23840,47984,81
63784342620157,23786,47858,81
63784342620162,23714,48088,81
63784342620165,23642,48170,75
63784342620167,23544,48240,81
63784342620190,23444,48104,81
63784342620190,23324,48248,81
63784342620193,23216,48036,79
63784342620207,23153,48084,87
63784342620216,23196,47936,88
63784342620227,23476,48008,87
63784342620245,24064,47792,89
63784342620245,24959,47896,83
63784342620254,26132,47592,90
63784342620276,27466,47692,99
63784342620284,28866,47588,96
63784342620286,30240,47450,89
63784342620295,31499,47136,84
63784342620311,32609,46941,88
63784342620315,33536,46816,86
63784342620329,34244,46432,87
63784342620333,34725,46592,84
63784342620359,34969,46560,82
63784342620361,35000,46486,88
63784342620365,34844,46556,81
63784342620379,34540,46504,82
63784342620385,34124,46254,88
63784342620398,33617,46304,94
63784342620412,33060,46088,88
63784342620415,32469,46044,69
63784342620427,31896,45824,84
63784342620436,31316,45792,84
63784342620449,30730,45752,89
63784342620456,30156,45456,85
63784342620471,29597,45277,79
63784342620475,29058,45220,81
63784342620488,28582,45036,94
63784342620506,28184,45068,85
63784342620506,27890,44930,79
63784342620515,27692,44904,83
63784342620528,27580,44696,87
63784342620535,27548,44512,85
63784342620551,27572,44576,79
63784342620553,27658,44700,86
63784342620567,27768,44528,86
63784342620574,27864,44484,87
63784342620590,27950,44532,84
63784342620594,28016,44513,83
63784342620605,28038,44056,81
63784342620614,27996,44330,78
63784342620625,27916,44312,82
63784342620639,27768,44047,77
63784342620643,27578,43970,77
63784342620656,27344,44096,82
63784342620668,27081,44016,79
63784342620676,26784,43705,78
63784342620685,26460,43844,77
63784342620699,26092,43536,84
63784342620705,25728,43642,80
63784342620724,25349,43568,78
63784342620726,24984,43490,82
63784342620743,24640,43429,81
63784342620745,24293,43392,77
63784342620759,23984,43266,73
63784342620763,23683,43216,75
63784342620797,23424,43184,82
63784342620799,23193,42668,76
63784342620801,22980,42712,78
63784342620805,22799,42552,91
63784342620836,22633,42481,81
63784342620836,22476,42712,81
63784342620838,22348,42552,78
63784342620845,22218,42248,84
63784342620859,22104,42360,85
63784342620865,22004,42372,81
63784342620874,21905,42293,85
63784342619358,25688,56752,75
63784342619372,25712,56576,78
63784342619374,25713,56632,73
63784342619390,25648,56528,72
63784342619394,25532,56432,76
63784342619407,25375,56408,78
63784342619411,25201,55848,87
63784342619427,25017,56138,75
63784342619436,24834,56119,74
63784342619445,24643,55808,74
63784342619455,24472,55600,52
63784342619466,24355,55580,78
63784342619480,24400,55416,77
63784342619484,24740,55260,85
63784342619516,25472,55136,83
63784342619519,26576,54780,89
63784342619521,28028,54704,89
63784342619524,29684,54512,87
63784342619543,31397,54376,89
63784342619545,33052,54028,88
63784342619558,34556,53816,101
63784342619564,35872,53544,90
63784342619578,36944,53496,86
63784342619589,37728,53056,87
63784342619593,38229,52810,85
63784342619607,38424,52809,90
63784342619615,38368,52433,82
63784342619627,38088,52328,87
63784342619640,37640,52192,83
63784342619644,37037,52036,84
63784342619657,36348,51852,82
63784342619666,35620,51700,80
63784342619680,34860,51340,96
63784342619683,34108,51196,85
63784342619697,33344,50848,81
63784342619708,32583,50715,81
63784342619717,31824,50572,87
63784342619721,31113,50352,80
63784342619735,30467,50016,79
63784342619746,29912,49978,64
63784342619755,29512,49717,82
63784342619766,29248,49518,80
63784342619780,29101,49360,77
63784342619782,29084,49216,77
63784342619796,29142,48920,55
63784342619805,29280,48888,68
63784342619818,29444,48556,84
63784342619830,29644,48568,82
63784342619834,29826,48408,79
63784342619847,29952,48244,83
63784342619854,30057,47952,80
63784342619867,30092,47776,80
63784342619876,30048,47880,77
63784342619895,29946,47672,86
63784342619898,29756,47618,82
63784342619911,29500,47148,85
63784342619915,29172,47344,74
63784342619929,28795,47496,82
63784342619933,28396,47280,81
63784342619949,27968,47416,82
63784342619953,27540,47312,77
63784342619968,27108,47180,76
63784342619974,26680,47144,85
63784342619985,26281,47392,74
63784342619994,25901,47289,81
63784342620008,25552,47432,74
63784342620014,25242,47512,79
63784342620030,24980,47434,78
63784342620034,24754,47344,82
63784342620048,24577,47555,76
63784342620052,24409,47632,76
63784342620068,24304,47628,71
63784342620075,24191,47665,78
63784342620089,24104,47728,73
63784342620092,24023,47642,76
63784342620108,23952,47760,76
63784342620113,23900,47592,76
63784342620126,23840,47984,81
63784342620157,23786,47858,81
63784342620162,23714,48088,81
63784342620165,23642,48170,75
63784342620167,23544,48240,81
63784342620190,23444,48104,81
63784342620190,23324,48248,81
63784342620193,23216,48036,79
63784342620207,23153,48084,87
63784342620216,23196,47936,88
63784342620227,23476,48008,87
63784342620245,24064,47792,89
63784342620245,24959,47896,83
63784342620254,26132,47592,90
63784342620276,27466,47692,99
63784342620284,28866,47588,96
63784342620286,30240,47450,89
63784342620295,31499,47136,84
63784342620311,32609,46941,88
63784342620315,33536,46816,86
63784342620329,34244,46432,87
63784342620333,34725,46592,84
63784342620359,34969,46560,82
63784342620361,35000,46486,88
63784342620365,34844,46556,81
63784342620379,34540,46504,82
63784342620385,34124,46254,88
63784342620398,33617,46304,94
63784342620412,33060,46088,88
63784342620415,32469,46044,69
63784342620427,31896,45824,84
63784342620436,31316,45792,84
63784342620449,30730,45752,89
63784342620456,30156,45456,85
63784342620471,29597,45277,79
63784342620475,29058,45220,81
63784342620488,28582,45036,94
63784342620506,28184,45068,85
63784342620506,27890,44930,79
63784342620515,27692,44904,83
63784342620528,27580,44696,87
63784342620535,27548,44512,85
63784342620551,27572,44576,79
63784342620553,27658,44700,86
63784342620567,27768,44528,86
63784342620574,27864,44484,87
63784342620590,27950,44532,84
63784342620594,28016,44513,83
63784342620605,28038,44056,81
63784342620614,27996,44330,78
63784342620625,27916,44312,82
63784342620639,27768,44047,77
63784342620643,27578,43970,77
63784342620656,27344,44096,82
63784342620668,27081,44016,79
63784342620676,26784,43705,78
63784342620685,26460,43844,77
63784342620699,26092,43536,84
63784342620705,25728,43642,80
63784342620724,25349,43568,78
63784342620726,24984,43490,82
63784342620743,24640,43429,81
63784342620745,24293,43392,77
63784342620759,23984,43266,73
63784342620763,23683,43216,75
63784342620797,23424,43184,82
63784342620799,23193,42668,76
63784342620801,22980,42712,78
63784342620805,22799,42552,91
63784342620836,22633,42481,81
63784342620836,22476,42712,81
63784342620838,22348,42552,78
63784342620845,22218,42248,84
63784342620859,22104,42360,85
63784342620865,22004,42372,81
63784342620874,21905,42293,85
63784342620887,21796,42132,81
63784342620891,21669,42169,85
63784342620917,21554,41972,86
63784342620920,21440,42076,73
63784342620924,21330,41892,80
63784342620937,21257,41818,79
63784342620944,21248,41688,79
63784342620957,21405,41720,85
63784342620964,21818,41540,75
63784342620977,22536,41200,82
63784342620989,23503,41250,86
63784342620995,24650,41314,87
63784342621017,25872,40960,80
63784342621018,27068,41136,88
63784342621025,28200,40792,84
63784342621039,29186,40788,95
63784342621043,29984,40762,84
63784342621056,30600,40736,82
63784342621068,31020,40204,84
63784342621074,31249,40514,88
63784342621087,31308,40352,84
63784342621096,31201,40469,85
63784342621107,30961,40156,89
63784342621123,30628,40320,86
63784342621126,30236,39928,88
63784342621136,29804,39928,87
63784342621147,29360,39944,83
63784342621156,28914,40184,88
63784342621170,28494,40026,89
63784342621176,28072,40088,87
63784342621192,27665,39880,85
63784342621195,27260,39494,82
63784342621209,26868,39412,83
63784342621212,26521,39724,83
63784342621229,26224,39432,81
63784342621236,25996,39584,80
63784342621250,25844,39640,81
63784342621269,25753,39551,81
63784342621275,25748,39576,90
63784342621275,25780,39492,80
63784342621289,25858,39090,85
63784342621296,25966,39130,92
63784342621308,26077,38930,80
63784342621320,26184,39276,78
63784342621337,26264,38722,85
63784342621337,26322,39072,82
63784342621343,26338,39080,85
63784342621360,26310,39000,91
63784342621363,26236,38720,78
63784342621377,26108,38860,75
63784342621381,25936,38832,80
63784342621397,25725,38528,87
63784342621406,25482,38684,79
63784342621436,25218,38680,85
63784342621438,24944,38568,81
63784342621446,24661,38308,81
63784342621449,24360,38536,80
63784342621457,24078,38344,84
63784342621464,23787,38188,82
63784342621480,23512,38260,82
63784342621484,23256,38084,83
63784342621498,23006,38300,84
63784342621511,22780,38106,80
63784342621514,22568,38184,81
63784342621533,22378,37780,84
63784342621536,22208,37976,81
63784342621556,22056,38060,83
63784342621559,21924,37986,85
63784342621568,21816,37984,61
63784342621577,21730,37640,81
63784342621590,21656,37868,82
63784342621594,21586,37556,86
63784342621613,21528,37276,87
63784342621619,21466,37461,79
63784342621625,21412,37368,63
63784342621642,21351,37533,84
63784342621657,21275,37633,79
63784342621657,21193,37484,83
63784342621664,21109,37564,85
63784342621680,21012,37580,81
63784342621683,20912,37640,84
63784342621697,20832,37580,82
63784342621710,20776,37248,86
63784342621720,20822,37304,86
63784342621723,21048,37516,88
63784342621737,21536,37249,89
63784342621751,22296,37376,83
63784342621755,23288,37330,87
63784342621764,24416,37144,82
63784342621784,25558,36944,95
63784342621784,26629,37024,93
63784342621800,27586,36656,83
63784342621809,28368,36656,88
63784342621815,28961,36660,89
63784342621829,29357,36532,82
63784342621833,29569,36644,84
63784342621860,29609,36360,87
63784342621860,29518,36476,87
63784342621868,29308,36366,85
63784342621875,29021,36510,82
63784342621889,28653,36300,82
63784342621893,28272,36292,85
63784342621906,27881,36304,80
63784342621918,27500,36412,88
63784342621927,27156,36075,81
63784342621936,26829,36326,85
63784342621950,26519,36218,79
63784342621963,26212,36172,84
63784342621970,25930,36252,83
63784342621974,25661,35964,80
63784342621988,25444,35832,79
63784342621999,25272,35713,78
63784342622008,25170,35940,87
63784342622022,25116,35610,85
63784342622024,25129,36020,78
63784342622037,25200,35813,78
63784342622046,25282,36016,76
63784342622073,25400,35988,81
63784342622078,25538,35792,81
63784342622081,25668,35520,81
63784342622085,25778,35608,84
63784342622093,25869,35780,85
63784342622107,25908,35538,84
63784342622111,25917,35658,81
63784342622125,25885,35616,85
63784342622138,25820,35480,83
63784342622142,25692,35452,81
63784342622159,25546,35144,79
63784342622162,25365,35200,79
63784342622176,25164,35464,79
63784342622187,24941,35489,84
63784342622199,24725,35332,81
63784342622212,24488,35112,85
63784342622216,24268,35332,87
63784342622235,24052,34980,86
63784342622238,23840,35176,83
63784342622251,23633,34805,82
63784342622255,23458,35240,84
63784342622269,23281,35020,83
63784342622280,23132,34990,81
63784342622284,22992,34958,87
63784342622295,22874,34720,87
63784342622309,22774,34742,89
63784342622313,22688,34690,87
63784342622330,22626,35080,87
63784342622335,22572,34996,86
63784342622344,22518,34864,87
63784342622355,22490,34844,88
63784342622369,22452,34840,97
63784342622373,22417,34832,94
63784342622387,22384,34772,83
63784342619358,25688,56752,75
63784342619372,25712,56576,78
63784342619374,25713,56632,73
63784342619390,25648,56528,72
63784342619394,25532,56432,76
63784342619407,25375,56408,78
63784342619411,25201,55848,87
63784342619427,25017,56138,75
63784342619436,24834,56119,74
63784342619445,24643,55808,74
63784342619455,24472,55600,52
63784342619466,24355,55580,78
63784342619480,24400,55416,77
63784342619484,24740,55260,85
63784342619516,25472,55136,83
63784342619519,26576,54780,89
63784342619521,28028,54704,89
63784342619524,29684,54512,87
63784342619543,31397,54376,89
63784342619545,33052,54028,88
63784342619558,34556,53816,101
63784342619564,35872,53544,90
63784342619578,36944,53496,86
63784342619589,37728,53056,87
63784342619593,38229,52810,85
63784342619607,38424,52809,90
63784342619615,38368,52433,82
63784342619627,38088,52328,87
63784342619640,37640,52192,83
63784342619644,37037,52036,84
63784342619657,36348,51852,82
63784342619666,35620,51700,80
63784342619680,34860,51340,96
63784342619683,34108,51196,85
63784342619697,33344,50848,81
63784342619708,32583,50715,81
63784342619717,31824,50572,87
63784342619721,31113,50352,80
63784342619735,30467,50016,79
63784342619746,29912,49978,64
63784342619755,29512,49717,82
63784342619766,29248,49518,80
63784342619780,29101,49360,77
63784342619782,29084,49216,77
63784342619796,29142,48920,55
63784342619805,29280,48888,68
63784342619818,29444,48556,84
63784342619830,29644,48568,82
63784342619834,29826,48408,79
63784342619847,29952,48244,83
63784342619854,30057,47952,80
63784342619867,30092,47776,80
63784342619876,30048,47880,77
63784342619895,29946,47672,86
63784342619898,29756,47618,82
63784342619911,29500,47148,85
63784342619915,29172,47344,74
63784342619929,28795,47496,82
63784342619933,28396,47280,81
63784342619949,27968,47416,82
63784342619953,27540,47312,77
63784342619968,27108,47180,76
63784342619974,26680,47144,85
63784342619985,26281,47392,74
63784342619994,25901,47289,81
63784342620008,25552,47432,74
63784342620014,25242,47512,79
63784342620030,24980,47434,78
63784342620034,24754,47344,82
63784342620048,24577,47555,76
63784342620052,24409,47632,76
63784342620068,24304,47628,71
63784342620075,24191,47665,78
63784342620089,24104,47728,73
63784342620092,24023,47642,76
63784342620108,23952,47760,76
63784342620113,23900,47592,76
63784342620126,23840,47984,81
63784342620157,23786,47858,81
63784342620162,23714,48088,81
63784342620165,23642,48170,75
63784342620167,23544,48240,81
63784342620190,23444,48104,81
