OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
2210380970,63786144720572,0.5119218,0.4380656,0.4491718,0.4417008,-14.81332,2.563515,-0.6631328,-0.05930185,0.9934844,0.08105217,-0.05387697,0,0,0,0,0,0,0,14.81123,-2.561095,0.6383731,-0.661348,-0.3521111,-0.6622964,-0.02943858,0.00250705,-0.02722778,0.02526439,0.00233223,-0.02229158,-0.0406189,-0.1817322,0.9824982,-0.06022644,-0.173172,0.9830322,0.002582398,0.002882034,True,True
2210389311,63786144720572,0.5120859,0.4380392,0.4491532,0.4415872,-14.81332,2.563515,-0.6631328,-0.05930185,0.9934844,0.08105217,-0.05387697,0,0,0,0,0,0,0,14.81123,-2.561095,0.6383755,-0.6613477,-0.3521115,-0.6622965,-0.02943858,0.002507172,-0.02722778,0.02526443,0.00233223,-0.02228687,-0.04019165,-0.1818085,0.9824982,-0.06027222,-0.1734924,0.9829865,0.002582352,0.00288205,True,True
2210397760,63786144720582,0.5120987,0.4388792,0.4491254,0.4412487,-14.81319,2.563495,-0.6632873,-0.05939029,0.9934973,0.08077886,-0.05395209,0,0,0,0,0,0,0,14.8111,-2.561075,0.6385314,-0.6613865,-0.3521118,-0.6622575,-0.02943858,0.002508041,-0.02722496,0.0252648,0.00233223,-0.02228687,-0.04017639,-0.1794586,0.9829407,-0.06033325,-0.1744385,0.9828033,0.002582062,0.002881988,True,True
2210405926,63786144720593,0.5120991,0.4389602,0.4492551,0.4412506,-14.81305,2.5635,-0.663372,-0.05965812,0.993493,0.08049119,-0.05416458,0,0,0,0,0,0,0,14.81096,-2.56108,0.6386166,-0.6614394,-0.3521495,-0.6621847,-0.02943858,0.00250705,-0.02722405,0.02526549,0.00233223,-0.02228687,-0.04017639,-0.1792297,0.9829712,-0.05999756,-0.1744385,0.9828339,0.002582214,0.002881546,True,True
2210414428,63786144720604,0.5121109,0.4389392,0.4492273,0.4424302,-14.81286,2.563554,-0.6634386,-0.06005884,0.9934531,0.08046919,-0.05448601,0,0,0,0,0,0,0,14.81078,-2.561135,0.6386831,-0.6614712,-0.3522319,-0.6621091,-0.02943858,0.00250705,-0.02722405,0.02526607,0.00233223,-0.02228687,-0.04014587,-0.1792908,0.9829712,-0.06010437,-0.1711273,0.9833984,0.002586792,0.002882843,True,True
2210422628,63786144720604,0.5122201,0.4379371,0.449165,0.4426203,-14.81286,2.563554,-0.6634386,-0.06005884,0.9934531,0.08046919,-0.05448601,0,0,0,0,0,0,0,14.81078,-2.561135,0.6386831,-0.6614704,-0.3522337,-0.6621089,-0.02943858,0.00250705,-0.02722405,0.02526706,0.00233223,-0.02228687,-0.0398407,-0.1820984,0.9824677,-0.06027222,-0.1705933,0.98349,0.002586136,0.002882584,True,True
2210431085,63786144720618,0.512249,0.4378718,0.4492558,0.4428439,-14.81274,2.563574,-0.6636147,-0.06042533,0.9934345,0.08019065,-0.05482841,0,0,0,0,0,0,0,14.81065,-2.561154,0.6388606,-0.6615274,-0.3523028,-0.6620153,-0.02943858,0.00250705,-0.02722142,0.02526865,0.00233223,-0.02228687,-0.0397644,-0.1822815,0.9824371,-0.06004333,-0.1699677,0.9836121,0.002596908,0.002882553,True,True
2210439409,63786144720627,0.5120947,0.4376741,0.4494268,0.4428836,-14.81267,2.563597,-0.6638236,-0.06069192,0.9934304,0.07989921,-0.05503259,0,0,0,0,0,0,0,14.81059,-2.561177,0.6390694,-0.6615809,-0.352339,-0.6619427,-0.02943831,0.00250705,-0.02722142,0.02527089,0.00233223,-0.02228687,-0.04016113,-0.1828308,0.9823151,-0.05960083,-0.1698608,0.9836578,0.002597656,0.00290181,True,True
2210447787,63786144720638,0.5119118,0.4375637,0.4491884,0.4426309,-14.81268,2.563546,-0.664009,-0.0605426,0.9934359,0.07981721,-0.05521756,0,0,0,0,0,0,0,14.8106,-2.561124,0.6392574,-0.6615695,-0.35236,-0.6619428,-0.02943803,0.00250705,-0.02721638,0.02527336,0.002336044,-0.02228687,-0.04063416,-0.183136,0.9822388,-0.06021118,-0.1705627,0.98349,0.00260022,0.002882782,True,True
2210455945,63786144720638,0.5114413,0.4374839,0.449027,0.4423799,-14.81268,2.563546,-0.664009,-0.0605426,0.9934359,0.07981721,-0.05521756,0,0,0,0,0,0,0,14.81061,-2.561113,0.6392251,-0.66157,-0.3523603,-0.6619421,-0.029435,0.00250705,-0.02721362,0.02528507,0.002359268,-0.0223542,-0.04185486,-0.1833496,0.9821472,-0.06062317,-0.1712646,0.9833527,0.002600571,0.002881577,True,True
2210464423,63786144720650,0.510912,0.4373873,0.4473213,0.4434277,-14.81262,2.563605,-0.6642145,-0.06032959,0.9934382,0.07979251,-0.05544542,0,0,0,0,0,0,0,14.81056,-2.561165,0.6394091,-0.6615476,-0.3523855,-0.6619512,-0.02943166,0.002501556,-0.02719887,0.02529883,0.002379242,-0.02241183,-0.04322815,-0.183609,0.9820404,-0.06507874,-0.1682739,0.9835815,0.002602158,0.002875839,True,True
2210472627,63786144720660,0.5110359,0.4381355,0.4472686,0.4429709,-14.81253,2.563617,-0.6643864,-0.06027021,0.9934224,0.07983045,-0.0557359,0,0,0,0,0,0,0,14.81047,-2.561179,0.6395845,-0.661527,-0.3524392,-0.661943,-0.02943083,0.002486649,-0.0271785,0.0253066,0.002388946,-0.02242522,-0.04292297,-0.1815186,0.9824371,-0.06520081,-0.1695557,0.9833527,0.002603378,0.002873718,True,True
