OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
796771335,63786143306961,NaN,NaN,NaN,NaN,-14.9887,2.555534,-1.203699,-0.06085574,0.9953436,0.06931807,-0.02797934,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.6630317,-0.3457797,-0.6639469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
796779521,63786143306970,NaN,NaN,NaN,NaN,-14.98835,2.55572,-1.204141,-0.0601311,0.9953736,0.06975075,-0.02739498,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.6629307,-0.3456514,-0.6641144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
796788130,63786143306974,NaN,NaN,NaN,NaN,-14.98822,2.555757,-1.204343,-0.05995617,0.9953801,0.06992466,-0.02709807,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.6629035,-0.345595,-0.6641709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
796796445,63786143306985,NaN,NaN,NaN,NaN,-14.98808,2.555768,-1.204544,-0.05993938,0.9953755,0.07006456,-0.02694316,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.6628906,-0.3455733,-0.6641951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,False,False
796805954,63786143306997,0.4582782,0.35444,0.5337131,0.3521962,-14.98795,2.555716,-1.204615,-0.05986517,0.9953694,0.07028989,-0.02674685,0,0,0,0,0,0,0,14.98836,-2.549101,1.171328,-0.6634609,-0.3465997,-0.66309,-0.02844768,0.008334152,-0.04217716,0.02926411,0.004894379,-0.02439635,-0.1661682,-0.3904877,0.9054718,0.1472015,-0.3978729,0.9055481,0.003090103,0.003582794,True,True
796813985,63786143306997,0.2773814,0.3747096,NaN,NaN,-14.98795,2.555716,-1.204615,-0.05986517,0.9953694,0.07028989,-0.02674685,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.6628634,-0.3455457,-0.6642367,-0.02856883,0.009965165,-0.04826057,NaN,NaN,NaN,-0.5278168,-0.2958221,0.7961578,NaN,NaN,NaN,0.003225144,NaN,True,False
796822440,63786143307008,0.5541992,0.4334452,NaN,NaN,-14.98788,2.555744,-1.204858,-0.05981213,0.995365,0.07040978,-0.02671275,0,0,0,0,0,0,0,NaN,NaN,NaN,-0.662845,-0.3455436,-0.664256,-0.02785268,0.004902756,-0.02487671,NaN,NaN,NaN,0.06918335,-0.1943054,0.9784851,NaN,NaN,NaN,0.002662872,NaN,True,False
796831273,63786143307019,0.5514336,0.478371,0.4745699,0.4211145,-14.98773,2.555794,-1.204988,-0.05957534,0.9953627,0.0706304,-0.02674403,0,0,0,0,0,0,0,14.98726,-2.549932,1.181553,-0.6635131,-0.3462381,-0.6632265,-0.02781967,0.00460434,-0.02426356,0.02688536,0.007118836,-0.02260707,0.06311035,-0.06599426,0.9958191,0.005813599,-0.2303314,0.9730835,0.003152023,0.002906372,True,True
796839860,63786143307031,0.5502839,0.4687727,0.4765796,0.4475549,-14.98773,2.555917,-1.205234,-0.05932778,0.9953728,0.070626,-0.02693384,0,0,0,0,0,0,0,14.98724,-2.549984,1.181499,-0.6634947,-0.3462223,-0.6632533,-0.02781232,0.004607971,-0.02423421,0.02684271,0.007257736,-0.02323494,0.05995178,-0.09394836,0.9937592,0.01115417,-0.1569672,0.9875336,0.003330795,0.00299115,True,True
796848204,63786143307031,0.5500795,0.4679637,0.4777701,0.4552923,-14.98773,2.555917,-1.205234,-0.05932778,0.9953728,0.070626,-0.02693384,0,0,0,0,0,0,0,14.98725,-2.550014,1.181406,-0.6634986,-0.3462069,-0.6632575,-0.02779402,0.004591995,-0.024401,0.02684143,0.007213211,-0.02325438,0.05940247,-0.09629822,0.993576,0.01431274,-0.1349335,0.9907379,0.003039825,0.003232681,True,True
796856992,63786143307041,0.5480253,0.4578656,0.4640865,0.4610932,-14.98767,2.555927,-1.205482,-0.0592159,0.9953675,0.0707335,-0.02709259,0,0,0,0,0,0,0,14.9872,-2.549971,1.181399,-0.6634881,-0.3462387,-0.6632512,-0.02778195,0.00469516,-0.02477422,0.02685286,0.007217896,-0.02339102,0.05383301,-0.125473,0.9906311,-0.0216217,-0.1182709,0.9927368,0.002955246,0.00337059,True,True
796864901,63786143307053,0.5497301,0.4653886,0.4670393,0.4626347,-14.98758,2.555919,-1.205728,-0.05909892,0.9953566,0.07088833,-0.02734025,0,0,0,0,0,0,0,14.98712,-2.55,1.181694,-0.6634497,-0.3462704,-0.6632731,-0.02778906,0.004594696,-0.02448772,0.02686877,0.007242355,-0.02357855,0.05844116,-0.1037598,0.9928741,-0.01387024,-0.1138458,0.9933929,0.00302385,0.003437332,True,True
796873234,63786143307064,0.549298,0.4583886,0.4666026,0.4649599,-14.98754,2.556081,-1.206124,-0.05921026,0.995339,0.07095026,-0.02757817,0,0,0,0,0,0,0,14.98705,-2.550253,1.182432,-0.6634423,-0.3463372,-0.6632459,-0.02781435,0.004617233,-0.02455298,0.0268466,0.007039124,-0.0228311,0.05717468,-0.1239471,0.9906311,-0.01502991,-0.107132,0.9941254,0.00306604,0.003438934,True,True
796881821,63786143307064,0.549608,0.4644977,0.4783901,0.4711465,-14.98754,2.556081,-1.206124,-0.05921026,0.995339,0.07095026,-0.02757817,0,0,0,0,0,0,0,14.98707,-2.55017,1.181858,-0.6634342,-0.3463152,-0.6632652,-0.02778545,0.004619659,-0.02469414,0.0268428,0.007203506,-0.02383821,0.05810547,-0.1063385,0.99263,0.01602173,-0.08920288,0.9958801,0.00310321,0.003444855,True,True
796890237,63786143307075,0.5453355,0.4632786,0.4742229,0.471234,-14.98749,2.556125,-1.206382,-0.0592558,0.9953127,0.0711657,-0.02787473,0,0,0,0,0,0,0,14.98703,-2.550316,1.182464,-0.6634132,-0.3463867,-0.663249,-0.02777747,0.004584381,-0.02472139,0.02686549,0.007033081,-0.02311436,0.046875,-0.1099243,0.9928284,0.0050354,-0.08895874,0.9960175,0.003020782,0.003562164,True,True
