OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
5018625732,63786147528811,0.5474944,0.4411337,0.4745497,0.4414889,-14.64739,2.56002,-0.7170224,0.1003447,0.9945056,0.02065005,-0.02151929,0,0,0,0,0,0,0,14.64593,-2.556809,0.6910386,-0.8903971,-0.4544339,-0.02613224,-0.02879758,0.003082108,-0.02814241,0.02587355,0.003341095,-0.02382506,0.05206299,-0.1730347,0.9835358,0.005828857,-0.1740875,0.9847107,0.002774475,0.003097992,True,True
5018633860,63786147528822,0.5473059,0.4412164,0.4742169,0.44057,-14.64739,2.560115,-0.7170308,0.100421,0.9944938,0.0206185,-0.02173712,0,0,0,0,0,0,0,14.64592,-2.556906,0.6910542,-0.890371,-0.4544838,-0.02615249,-0.0288033,0.003078995,-0.02813817,0.0258734,0.003340774,-0.02381503,0.05157471,-0.1728058,0.9835968,0.004959106,-0.1766663,0.9842529,0.00276973,0.003100739,True,True
5018642211,63786147528833,0.5471469,0.4412771,0.4740655,0.4395894,-14.6473,2.56003,-0.7170134,0.1002191,0.9945092,0.02069258,-0.02189491,0,0,0,0,0,0,0,14.64584,-2.556821,0.691044,-0.8903484,-0.4545315,-0.02609375,-0.02880902,0.003075882,-0.02813393,0.02587325,0.003340469,-0.02380501,0.05116272,-0.1726379,0.9836426,0.004562378,-0.1794128,0.9837494,0.002774689,0.003100128,True,True
5018650799,63786147528833,0.5467088,0.4410478,0.4738369,0.4398186,-14.6473,2.56003,-0.7170134,0.1002191,0.9945092,0.02069258,-0.02189491,0,0,0,0,0,0,0,14.64583,-2.556823,0.6910542,-0.8903489,-0.4545306,-0.02609365,-0.02880948,0.003074448,-0.02811623,0.02587213,0.003339539,-0.02380231,0.05001831,-0.1732941,0.9835968,0.003967285,-0.178772,0.9838715,0.002770279,0.003093979,True,True
5018659418,63786147528844,0.5462965,0.4406267,0.4737609,0.4395789,-14.64742,2.560026,-0.7170814,0.1002687,0.9944996,0.02081134,-0.02199764,0,0,0,0,0,0,0,14.64595,-2.55682,0.6911324,-0.8903299,-0.4545669,-0.02610755,-0.02880994,0.003073029,-0.02809853,0.02587102,0.003338608,-0.02379961,0.04893494,-0.1744843,0.983429,0.003768921,-0.1794434,0.9837494,0.002775299,0.003086227,True,True
5018667632,63786147528855,0.5452499,0.4408418,0.4735676,0.4395357,-14.64751,2.559958,-0.7172483,0.1003645,0.9944915,0.02071042,-0.0220149,0,0,0,0,0,0,0,14.64604,-2.556756,0.6913127,-0.8903332,-0.4545589,-0.02613437,-0.02880994,0.003073029,-0.02809853,0.02587102,0.003329178,-0.02377264,0.04621887,-0.1739044,0.9836731,0.003265381,-0.1795654,0.9837341,0.002776016,0.003085586,True,True
5018675989,63786147528867,0.5454671,0.4408399,0.4724953,0.4408756,-14.64751,2.559927,-0.7173359,0.1002841,0.9945014,0.02068286,-0.02196322,0,0,0,0,0,0,0,14.64603,-2.556736,0.6914094,-0.8903437,-0.4545398,-0.02611077,-0.02881624,0.003073029,-0.02809853,0.02587102,0.003307816,-0.02375458,0.04678345,-0.1739044,0.9836426,0.0004730225,-0.1758118,0.9844208,0.002787949,0.003085815,True,True
5018684292,63786147528867,0.5449882,0.4406097,0.472425,0.4406247,-14.64751,2.559927,-0.7173359,0.1002841,0.9945014,0.02068286,-0.02196322,0,0,0,0,0,0,0,14.64602,-2.556736,0.6914192,-0.8903433,-0.4545404,-0.02611097,-0.02882619,0.003072296,-0.0280788,0.02584851,0.003307816,-0.02375458,0.04553223,-0.1745605,0.9835815,0.000289917,-0.1765137,0.9842834,0.002792084,0.003085159,True,True
5018692750,63786147528881,0.5461369,0.4407209,0.4721146,0.4399174,-14.64753,2.559928,-0.7174726,0.1001119,0.9945232,0.02056752,-0.02186927,0,0,0,0,0,0,0,14.64603,-2.556738,0.6915572,-0.8903596,-0.4545113,-0.02606255,-0.0288387,0.003072296,-0.0280788,0.02583638,0.003307129,-0.02375183,0.04852295,-0.1742249,0.9835052,-0.0005187988,-0.1784973,0.9839325,0.002797134,0.003088333,True,True
5018701020,63786147528889,0.5466477,0.4413354,0.4722318,0.4398795,-14.6473,2.560079,-0.7173845,0.100038,0.9945346,0.02045269,-0.02180001,0,0,0,0,0,0,0,14.64579,-2.556889,0.6914604,-0.8903742,-0.4544839,-0.02604142,-0.02884869,0.003073029,-0.02809853,0.02582945,0.003307068,-0.02374969,0.04986572,-0.1724854,0.9837341,-0.000213623,-0.1786041,0.9839172,0.002798233,0.003097031,True,True
