OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
3816103,63780622477247,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816112,63780622477257,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816128,63780622477268,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816137,63780622477279,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816145,63780622477290,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816162,63780622477301,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816170,63780622477313,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816178,63780622477324,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816195,63780622477335,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816203,63780622477346,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816212,63780622477357,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816228,63780622477368,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816237,63780622477380,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816245,63780622477392,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816262,63780622477401,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816270,63780622477412,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816278,63780622477423,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816295,63780622477434,None,99_Bahnsteig_PF,99_Bahnsteig_PF
3816303,63780622477446,None,None,None
3816312,63780622477457,None,None,None
3816328,63780622477468,None,None,None
3816337,63780622477479,None,None,None
3816345,63780622477490,None,None,None
3816362,63780622477501,None,None,None
3816370,63780622477513,None,None,None
3816378,63780622477523,None,None,None
3816395,63780622477535,None,None,None
3816403,63780622477546,None,None,None
3816412,63780622477557,None,None,None
3816428,63780622477568,None,99_Bahnsteig_PF,99_Bahnsteig_PF
3816437,63780622477579,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816445,63780622477590,Cube (1),Cube (1),Cube (1)
3816462,63780622477601,Cube (1),Cube (1),Cube (1)
3816470,63780622477612,Cube (1),Cube (1),Cube (1)
3816478,63780622477623,Cube (1),Cube (1),Cube (1)
3816495,63780622477634,Cube (1),Cube (1),Cube (1)
3816503,63780622477646,99_Bahnsteig_PF,Cube (1),Cube (1)
3816512,63780622477657,99_Bahnsteig_PF,Cube (1),Cube (1)
3816528,63780622477668,99_Bahnsteig_PF,Cube (1),Cube (1)
3816537,63780622477680,99_Bahnsteig_PF,Cube (1),Cube (1)
3816545,63780622477691,99_Bahnsteig_PF,Cube (1),Cube (1)
3816562,63780622477701,99_Bahnsteig_PF,Cube (1),99_Bahnsteig_PF
3816570,63780622477712,99_Bahnsteig_PF,Cube (1),99_Bahnsteig_PF
3816578,63780622477723,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816595,63780622477734,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816603,63780622477745,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816612,63780622477756,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816628,63780622477768,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816637,63780622477779,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816645,63780622477790,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816662,63780622477801,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816670,63780622477812,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816678,63780622477823,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816695,63780622477835,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816703,63780622477845,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816712,63780622477857,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816728,63780622477868,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816737,63780622477879,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816745,63780622477890,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816762,63780622477901,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816770,63780622477912,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816778,63780622477924,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816795,63780622477934,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816803,63780622477945,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816812,63780622477957,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816828,63780622477968,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816837,63780622477979,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816845,63780622477990,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816862,63780622478001,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816870,63780622478012,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816878,63780622478024,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816895,63780622478034,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816903,63780622478045,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816912,63780622478056,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816928,63780622478068,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816937,63780622478079,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816945,63780622478090,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816962,63780622478101,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816970,63780622478112,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816978,63780622478123,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3816995,63780622478134,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817003,63780622478146,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817012,63780622478157,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817028,63780622478168,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817037,63780622478179,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817045,63780622478190,99_Bahnsteig_PF,MetallAbgrenzung,MetallAbgrenzung
3817062,63780622478201,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817070,63780622478212,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817078,63780622478223,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817095,63780622478234,MetallAbgrenzung,99_Bahnsteig_PF,99_Bahnsteig_PF
3817103,63780622478246,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817112,63780622478256,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3817128,63780622478268,None,None,None
3817137,63780622478278,None,None,None
3817145,63780622478289,None,None,None
3817162,63780622478301,None,None,None
3817170,63780622478312,None,None,None
3817178,63780622478323,None,None,None
3817195,63780622478334,None,None,None
3817203,63780622478345,None,None,None
3817220,63780622478356,None,None,None
3817228,63780622478368,None,None,None
3817237,63780622478378,None,None,None
3817253,63780622478390,None,None,None
3817262,63780622478400,None,None,None
3817270,63780622478412,None,None,None
3817278,63780622478423,None,None,None
3817295,63780622478434,None,None,None
3817303,63780622478445,None,None,None
3817312,63780622478457,None,None,None
3817328,63780622478467,None,None,None
3817337,63780622478478,None,None,None
3817345,63780622478489,None,None,None
3817362,63780622478500,None,None,None
3817370,63780622478512,None,None,None
3817378,63780622478523,None,None,None
3817387,63780622478534,None,None,None
3817403,63780622478545,None,None,None
3817411,63780622478556,None,None,None
3817420,63780622478567,None,None,None
3817436,63780622478578,None,None,None
3817445,63780622478589,None,None,None
3817461,63780622478600,None,None,None
3817470,63780622478612,None,None,None
3817478,63780622478622,None,None,None
3817495,63780622478634,None,None,None
3817503,63780622478645,None,None,None
3817511,63780622478656,None,None,None
3817528,63780622478667,None,None,None
3817536,63780622478678,None,None,None
3817545,63780622478689,None,None,None
3817561,63780622478700,None,None,None
3817570,63780622478712,None,None,None
3817578,63780622478723,None,None,None
3817595,63780622478734,None,None,None
3817603,63780622478745,None,None,None
3817611,63780622478756,None,None,None
3817628,63780622478767,None,None,None
3817636,63780622478778,None,None,None
3817645,63780622478789,None,None,None
3817661,63780622478800,None,None,None
3817670,63780622478811,None,None,None
3817678,63780622478822,None,None,None
3817686,63780622478833,None,None,None
3817703,63780622478845,None,None,None
3817711,63780622478855,None,None,None
3817720,63780622478866,None,None,None
3817736,63780622478878,None,None,None
3817745,63780622478889,None,None,None
3817761,63780622478900,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3817770,63780622478911,None,None,None
3817778,63780622478922,None,None,None
3817795,63780622478933,None,None,None
3817803,63780622478944,None,None,None
3817820,63780622478955,None,None,None
3817828,63780622478967,None,None,None
3817836,63780622478977,None,None,None
3817845,63780622478988,None,None,None
3817861,63780622478999,None,None,None
3817870,63780622479011,None,None,None
3817878,63780622479021,None,None,None
3817895,63780622479033,None,None,None
3817903,63780622479044,None,None,None
3817911,63780622479055,None,None,None
3817920,63780622479066,None,None,None
3817936,63780622479077,None,None,None
3817945,63780622479088,None,None,None
3817953,63780622479099,None,None,None
3817970,63780622479110,None,None,None
3817978,63780622479121,None,None,None
3817986,63780622479132,None,None,None
3818003,63780622479143,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818011,63780622479155,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818020,63780622479166,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818036,63780622479177,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3818045,63780622479188,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3818053,63780622479199,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818070,63780622479210,None,None,None
3818078,63780622479221,None,None,None
3818095,63780622479233,None,None,None
3818103,63780622479243,None,None,None
3818111,63780622479255,None,None,None
3818128,63780622479266,None,None,None
3818136,63780622479277,None,None,None
3818145,63780622479288,None,None,None
3818161,63780622479299,None,None,None
3818170,63780622479310,None,None,None
3818178,63780622479321,None,None,None
3818186,63780622479332,None,None,None
3818203,63780622479344,None,None,None
3818211,63780622479354,None,None,None
3818220,63780622479366,None,None,None
3818236,63780622479377,None,None,None
3818245,63780622479388,None,None,None
3818253,63780622479399,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818270,63780622479410,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818278,63780622479421,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818286,63780622479432,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818311,63780622479452,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818311,63780622479457,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818320,63780622479465,99_Bahnsteig_PF,None,None
3818336,63780622479475,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818345,63780622479486,99_Bahnsteig_PF,None,99_Bahnsteig_PF
3818353,63780622479497,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3818370,63780622479509,None,None,None
3818378,63780622479520,None,None,None
3818386,63780622479531,None,None,None
3818403,63780622479542,None,None,None
3818411,63780622479553,None,None,None
3818428,63780622479564,None,None,None
3818436,63780622479575,None,None,None
3818445,63780622479586,None,None,None
3818453,63780622479598,None,None,None
3818470,63780622479609,None,None,None
3818478,63780622479620,None,None,None
3818486,63780622479631,None,None,None
3818503,63780622479642,None,None,None
3818511,63780622479653,None,None,None
3818520,63780622479664,None,None,None
3818536,63780622479675,None,None,None
3818545,63780622479686,None,None,None
3818553,63780622479698,None,None,None
3818570,63780622479708,None,None,None
3818578,63780622479720,None,None,None
3818586,63780622479732,None,None,None
3818603,63780622479743,None,None,None
3818611,63780622479754,None,None,None
3818620,63780622479765,None,None,None
3818636,63780622479776,None,None,None
3818645,63780622479787,None,None,None
3818653,63780622479798,None,None,None
3818670,63780622479810,None,None,None
3818678,63780622479821,None,None,None
3818686,63780622479832,None,None,None
3818703,63780622479843,None,None,None
3818711,63780622479855,None,None,None
3818720,63780622479866,None,None,None
3818736,63780622479877,None,None,None
3818745,63780622479888,None,None,None
3818753,63780622479899,None,None,None
3818770,63780622479911,None,None,None
3818778,63780622479922,None,None,None
3818786,63780622479933,None,None,None
3818803,63780622479944,None,None,None
3818811,63780622479955,None,None,None
3818820,63780622479966,None,None,None
3818836,63780622479977,None,None,None
3818845,63780622479988,None,None,None
3818853,63780622480000,None,None,None
3818870,63780622480011,None,None,None
3818878,63780622480022,None,None,None
3818886,63780622480033,None,None,None
3818903,63780622480044,None,None,None
3818911,63780622480055,None,None,None
3818920,63780622480066,None,None,None
3818936,63780622480077,None,None,None
3818944,63780622480089,None,None,None
3818953,63780622480100,None,None,None
3818969,63780622480111,None,None,None
3818978,63780622480122,None,None,None
3818986,63780622480133,None,None,None
3819003,63780622480144,None,None,None
