OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
1151867,63779589016711,-15.41935,2.625762,-0.7045447,0.000886913,0.9820818,-0.1328663,0.1336456,0.00379068,0.003477066,-0.02413738,-0.1830292,0.03543091,0.9824524,0.03224335,0.0039991,-0.02400368,0.03224335,0.0039991,-0.02400368,-0.1620026,0.03201294,0.9862671,-0.1620026,0.03201294,0.9862671,4.070267,4.070267,True,True,True
1151875,63779589034894,-13.56886,2.588606,-0.1115212,-0.006283403,0.9927961,-0.09618786,0.07116444,0.003760727,0.003476517,-0.02413432,-0.1829681,0.03596497,0.9824524,0.03224371,0.0039991,-0.02400368,0.03224371,0.0039991,-0.02400368,-0.1619263,0.03349304,0.9862213,-0.1619263,0.03349304,0.9862213,4.075317,4.075317,True,True,True
1151884,63779589034894,-13.56886,2.588606,-0.1115212,-0.006283403,0.9927961,-0.09618786,0.07116444,0.003823624,0.003477661,-0.02412918,-0.1831665,0.03619385,0.9824066,0.03224492,0.0039991,-0.02400368,0.03224492,0.0039991,-0.02400368,-0.1628876,0.03434753,0.9860382,-0.1628876,0.03434753,0.9860382,4.075897,4.075897,True,True,True
1151892,63779589034908,-13.56885,2.588575,-0.1115344,-0.006249672,0.9928154,-0.09607523,0.07104973,0.003904373,0.003478989,-0.02412576,-0.1836395,0.03601074,0.9823303,0.03224492,0.0039991,-0.02400389,0.03224492,0.0039991,-0.02400389,-0.1633453,0.03430176,0.9859619,-0.1633453,0.03430176,0.9859619,4.072083,4.072083,True,True,True
1151900,63779589034919,-13.56886,2.588542,-0.1115428,-0.006305749,0.9928169,-0.09607701,0.07102081,0.004061127,0.003481796,-0.02412259,-0.1834412,0.03613281,0.9823608,0.03224631,0.0039991,-0.02400463,0.03224631,0.0039991,-0.02400463,-0.1631317,0.03459167,0.9859924,-0.1631317,0.03459167,0.9859924,4.069107,4.069107,True,True,True
1151909,63779589034927,-13.56887,2.588581,-0.1115502,-0.006308606,0.9928299,-0.09610285,0.07080355,0.004244721,0.003484909,-0.0241203,-0.1839447,0.03611755,0.9822693,0.03224698,0.00399913,-0.02400498,0.03224698,0.00399913,-0.02400498,-0.1642761,0.03466797,0.9857941,-0.1642761,0.03466797,0.9857941,4.069519,4.069519,True,True,True
1151917,63779589034938,-13.56886,2.588595,-0.1116136,-0.006400011,0.9928206,-0.09618538,0.07081489,0.004342529,0.003486634,-0.02411769,-0.1849823,0.03596497,0.9820709,0.03224727,0.00399913,-0.02400594,0.03224727,0.00399913,-0.02400594,-0.1641998,0.03462219,0.9858093,-0.1641998,0.03462219,0.9858093,4.069305,4.069305,True,True,True
1151925,63779589034938,-13.56886,2.588595,-0.1116136,-0.006400011,0.9928206,-0.09618538,0.07081489,0.004262391,0.003485153,-0.0241172,-0.1851959,0.03605652,0.9820251,0.03224767,0.00399913,-0.02400679,0.03224767,0.00399913,-0.02400679,-0.164093,0.03474426,0.9858246,-0.164093,0.03474426,0.9858246,4.069168,4.069168,True,True,True
1151934,63779589034949,-13.56879,2.588595,-0.1116293,-0.006367791,0.9928212,-0.09622442,0.0707557,0.004093506,0.003481766,-0.0241169,-0.1854553,0.03585815,0.9819946,0.03224767,0.00399913,-0.02400816,0.03224767,0.00399913,-0.02400816,-0.1640778,0.03475952,0.9858246,-0.1640778,0.03475952,0.9858246,4.069199,4.069199,True,True,True
1151942,63779589034960,-13.5687,2.588672,-0.1116342,-0.006294491,0.9928278,-0.09628175,0.07059105,0.003836548,0.003476975,-0.02411815,-0.1856079,0.03604126,0.9819489,0.03224767,0.00399913,-0.02400916,0.03224767,0.00399913,-0.02400916,-0.1641083,0.03463745,0.9858246,-0.1641083,0.03463745,0.9858246,4.042023,4.042023,True,True,True
1151950,63779589034971,-13.56871,2.588682,-0.1115979,-0.006219361,0.9928268,-0.09626592,0.07063393,0.003460923,0.003468842,-0.0241191,-0.1852417,0.0369873,0.9819794,0.03224767,0.003998993,-0.02401041,0.03224767,0.003998993,-0.02401041,-0.1627808,0.03442383,0.9860535,-0.1627808,0.03442383,0.9860535,4.041504,4.041504,True,True,True
1151959,63779589034971,-13.56871,2.588682,-0.1115979,-0.006219361,0.9928268,-0.09626592,0.07063393,0.003141373,0.00346283,-0.02411986,-0.1855774,0.0370636,0.9819183,0.03224767,0.003998841,-0.02401084,0.03224767,0.003998841,-0.02401084,-0.1627808,0.03451538,0.9860535,-0.1627808,0.03451538,0.9860535,4.041412,4.041412,True,True,True
1151967,63779589034982,-13.5687,2.588735,-0.1115863,-0.006132372,0.9928363,-0.09624753,0.07053234,0.002882538,0.00345752,-0.02411994,-0.1858215,0.03746033,0.9818573,0.03224767,0.00399881,-0.02401169,0.03224767,0.00399881,-0.02401169,-0.1627655,0.03411865,0.9860687,-0.1627655,0.03411865,0.9860687,4.041367,4.041367,True,True,True
1151975,63779589034993,-13.56868,2.588746,-0.1115388,-0.006072973,0.9928441,-0.09623846,0.07044073,0.002705414,0.003453903,-0.02412041,-0.1861877,0.03736877,0.9817963,0.03224767,0.003998352,-0.02401172,0.03224767,0.003998352,-0.02401172,-0.1627655,0.03385925,0.9860687,-0.1627655,0.03385925,0.9860687,4.041321,4.041321,True,True,True
1151984,63779589035005,-13.56866,2.588759,-0.1115497,-0.006046813,0.992849,-0.09619614,0.07043236,0.002562454,0.003451142,-0.02412081,-0.1860657,0.03738403,0.9818115,0.03224754,0.003998322,-0.0240118,0.03224754,0.003998322,-0.0240118,-0.1622162,0.03384399,0.9861603,-0.1622162,0.03384399,0.9861603,4.041107,4.041107,True,True,True
