OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
3827452,63779587391766,-13.55085,2.61339,-0.3209043,-0.01018495,0.9966126,-0.03082649,-0.07556047,-0.02999931,0.002218582,-0.02428865,0.4349213,-0.04206848,0.8994751,0.02903372,0.002443451,-0.02471736,0.02903372,0.002443451,-0.02471736,0,0,0,0,0,0,-1,-1,True,True,True
3827461,63779587415503,-15.1645,2.320689,-0.2764381,-0.05576449,0.838104,-0.119988,-0.5292209,-0.02996736,0.002346497,-0.02428212,0.4293518,-0.02009583,0.9029083,0.03116676,0.003049042,-0.02461112,0.03116676,0.003049042,-0.02461112,0,0,0,0,0,0,-1,-1,True,True,True
3827469,63779587415503,-15.1645,2.320689,-0.2764381,-0.05576449,0.838104,-0.119988,-0.5292209,-0.001,-0.001,-0.001,1,-1,-1,0.03180695,0.003530594,-0.02439931,0.03180695,0.003530594,-0.02439931,0,0,0,0,0,0,-1,-1,False,True,True
3827477,63779587415514,-15.16435,2.320872,-0.2764884,-0.05558164,0.838526,-0.1179628,-0.5290271,-0.001,-0.001,-0.001,1,-1,-1,0.03036597,0.002597672,-0.02426688,0.03036597,0.002597672,-0.02426688,0,0,0,0,0,0,-1,-1,False,True,True
3827486,63779587415525,-15.16418,2.321091,-0.2764663,-0.05566496,0.8388526,-0.1158984,-0.5289567,-0.001,-0.001,-0.001,1,-1,-1,0.02948412,0.002679459,-0.02435973,0.02948412,0.002679459,-0.02435973,0,0,0,0,0,0,-1,-1,False,True,True
3827494,63779587415536,-15.16406,2.321329,-0.2763847,-0.0556355,0.8392591,-0.1140498,-0.5287168,-0.001,-0.001,-0.001,1,-1,-1,0.02795983,0.00384552,-0.02463226,0.02795983,0.00384552,-0.02463226,0,0,0,0,0,0,-1,-1,False,True,True
3827502,63779587415536,-15.16406,2.321329,-0.2763847,-0.0556355,0.8392591,-0.1140498,-0.5287168,-0.001,-0.001,-0.001,1,-1,-1,0.02795986,0.003872544,-0.02471028,0.02795986,0.003872544,-0.02471028,0,0,0,0,0,0,-1,-1,False,True,True
3827511,63779587415548,-15.16394,2.321607,-0.2763242,-0.05508744,0.8396953,-0.1121682,-0.528484,-0.001,-0.001,-0.001,1,-1,-1,0.02797069,0.003902207,-0.02480742,0.02797069,0.003902207,-0.02480742,0,0,0,0,0,0,-1,-1,False,True,True
3827519,63779587415559,-15.16387,2.321902,-0.276253,-0.05428993,0.8402569,-0.1100995,-0.528109,-0.001,-0.001,-0.001,1,-1,-1,0.02789726,0.003729691,-0.02475691,0.02789726,0.003729691,-0.02475691,0,0,0,0,0,0,-1,-1,False,True,True
3827527,63779587415570,-15.16387,2.322295,-0.2761142,-0.05291482,0.8411463,-0.1078313,-0.5273001,-0.001,-0.001,-0.001,1,-1,-1,0.02788924,0.003730149,-0.02481738,0.02788924,0.003730149,-0.02481738,0,0,0,0,0,0,-1,-1,False,True,True
3827536,63779587415570,-15.16387,2.322295,-0.2761142,-0.05291482,0.8411463,-0.1078313,-0.5273001,-0.001,-0.001,-0.001,1,-1,-1,0.02789748,0.003702164,-0.02479498,0.02789748,0.003702164,-0.02479498,0,0,0,0,0,0,-1,-1,False,True,True
3827544,63779587415581,-15.16391,2.32269,-0.2759898,-0.05137561,0.8421778,-0.1053485,-0.5263067,-0.02998991,0.003724259,-0.02444522,0.4141998,0.1037445,0.9042358,0.02791419,0.003772705,-0.02472011,0.02791419,0.003772705,-0.02472011,0.3277435,0.1452332,0.9335327,0.3277435,0.1452332,0.9335327,4.968597,4.968597,True,True,True
3827552,63779587415592,-15.16393,2.323082,-0.27576,-0.0500892,0.8432383,-0.1030013,-0.5251962,-0.02985423,0.003722305,-0.02450853,0.4259796,0.1353455,0.8945313,0.02789591,0.003611176,-0.0247423,0.02789591,0.003611176,-0.0247423,0.3216248,0.1459961,0.9355316,0.3216248,0.1459961,0.9355316,4.862717,4.862717,True,True,True
3827561,63779587415603,-15.16383,2.323453,-0.2754804,-0.04917253,0.8441805,-0.10105,-0.5241472,-0.02154108,0.003632157,-0.02458156,0.4141998,0.1694641,0.8942566,0.02792589,0.003591049,-0.02476703,0.02792589,0.003591049,-0.02476703,0.3333282,0.177124,0.9260101,0.3333282,0.177124,0.9260101,5.180527,5.180527,True,True,True
3827569,63779587415603,-15.16383,2.323453,-0.2754804,-0.04917253,0.8441805,-0.10105,-0.5241472,0.007686524,0.003544876,-0.02466728,0.3646393,0.1570129,0.9178009,0.02791939,0.003532349,-0.02475618,0.02791939,0.003532349,-0.02475618,0.3314972,0.1718597,0.9276581,0.3314972,0.1718597,0.9276581,4.961472,4.961472,True,True,True
