OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
3018087,63779590888031,-13.27752,2.654322,-0.6612777,-0.004827698,0.9885402,-0.07215489,0.1325096,0.01155592,0.002964127,-0.02328015,-0.1919861,0.03826904,0.9806366,0.03257715,0.003287781,-0.02314119,0.03257715,0.003287781,-0.02314119,-0.1755219,0.03797913,0.9837341,-0.1755219,0.03797913,0.9837341,4.336075,4.336075,True,True,True
3018095,63779590901131,-13.27662,2.596968,-0.09640574,-0.03498273,0.9873487,0.00705081,-0.1544961,0.01138817,0.00296164,-0.02328201,-0.1925354,0.03822327,0.9805298,0.03257715,0.003287781,-0.0231424,0.03257715,0.003287781,-0.0231424,-0.176178,0.03796387,0.9836121,-0.176178,0.03796387,0.9836121,4.332703,4.332703,True,True,True
3018103,63779590901131,-13.27662,2.596968,-0.09640574,-0.03498273,0.9873487,0.00705081,-0.1544961,0.01113103,0.002957825,-0.02328388,-0.1927032,0.03825378,0.9804993,0.03257715,0.003287781,-0.02314266,0.03257715,0.003287781,-0.02314266,-0.1761932,0.03793335,0.9836121,-0.1761932,0.03793335,0.9836121,4.328262,4.328262,True,True,True
3018112,63779590901142,-13.27653,2.597007,-0.09637982,-0.03492777,0.9874035,0.007278396,-0.1541473,0.01111568,0.002957626,-0.02328453,-0.1927032,0.03765869,0.9805298,0.03257715,0.003287781,-0.02314353,0.03257715,0.003287781,-0.02314353,-0.1761932,0.03691101,0.9836578,-0.1761932,0.03691101,0.9836578,4.323807,4.323807,True,True,True
3018120,63779590901153,-13.2765,2.597009,-0.09627587,-0.03488138,0.9874593,0.007535638,-0.1537876,0.01111264,0.002957535,-0.02328693,-0.1919098,0.03755188,0.9806824,0.03257715,0.003287705,-0.02314458,0.03257715,0.003287705,-0.02314458,-0.1755219,0.03656006,0.9837799,-0.1755219,0.03656006,0.9837799,4.32312,4.32312,True,True,True
3018128,63779590901165,-13.27646,2.597062,-0.09622449,-0.03484307,0.987533,0.007499362,-0.1533239,0.01116367,0.002958222,-0.02328998,-0.1915741,0.03704834,0.9807739,0.03257645,0.003286865,-0.02314708,0.03257645,0.003286865,-0.02314708,-0.1748505,0.03575134,0.9839325,-0.1748505,0.03575134,0.9839325,4.322388,4.322388,True,True,True
3018137,63779590901165,-13.27646,2.597062,-0.09622449,-0.03484307,0.987533,0.007499362,-0.1533239,0.01139003,0.002960236,-0.02329179,-0.1903381,0.03700256,0.9810181,0.03257604,0.003284409,-0.02315007,0.03257604,0.003284409,-0.02315007,-0.1733856,0.03596497,0.9841919,-0.1733856,0.03596497,0.9841919,4.321838,4.321838,True,True,True
3018145,63779590901176,-13.27643,2.597082,-0.09612155,-0.034773,0.9876112,0.007551264,-0.1528332,0.01154721,0.002960999,-0.02329323,-0.1901245,0.03730774,0.9810486,0.03257353,0.003281738,-0.02315103,0.03257353,0.003281738,-0.02315103,-0.1725311,0.03619385,0.9843292,-0.1725311,0.03619385,0.9843292,4.321594,4.321594,True,True,True
3018153,63779590901187,-13.27637,2.597098,-0.09602726,-0.0346522,0.9876744,0.007573548,-0.1524507,0.01167459,0.002960495,-0.02329482,-0.1899109,0.03767395,0.9810638,0.03257184,0.003277832,-0.0231534,0.03257184,0.003277832,-0.0231534,-0.1720886,0.03675842,0.9843903,-0.1720886,0.03675842,0.9843903,4.318588,4.318588,True,True,True
3018162,63779590901187,-13.27637,2.597098,-0.09602726,-0.0346522,0.9876744,0.007573548,-0.1524507,0.0117357,0.002959809,-0.0232957,-0.1896667,0.0375061,0.9811249,0.03257144,0.003275299,-0.02315508,0.03257144,0.003275299,-0.02315508,-0.1717529,0.0372467,0.9844208,-0.1717529,0.0372467,0.9844208,4.318741,4.318741,True,True,True
