OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
2559058,63779504335077,-15.97118,2.862743,-1.614656,-0.2648329,-0.07876503,0.03541207,-0.9604195,0.01057401,-0.005462555,-0.02608403,-0.2548676,0.1216888,0.9592743,0.03929732,-0.007484101,-0.0281656,0.03929732,-0.007484101,-0.0281656,-0.2602081,0.1042328,0.9598999,-0.2602081,0.1042328,0.9598999,4.346756,4.346756,True,True,True
2559066,63779504543526,-15.30125,2.338824,-0.3113679,-0.009084939,0.99199,-0.1044167,-0.07050122,0.009725159,-0.005476517,-0.02601798,-0.2485352,0.1253357,0.9604645,0.03934555,-0.007623032,-0.02816019,0.03934555,-0.007623032,-0.02816019,-0.2490845,0.1087189,0.9623413,-0.2490845,0.1087189,0.9623413,4.217789,4.217789,True,True,True
2559074,63779504543526,-15.30125,2.338824,-0.3113679,-0.009084939,0.99199,-0.1044167,-0.07050122,0.007829316,-0.005371811,-0.02590152,-0.2490845,0.1400757,0.9582825,0.03936465,-0.007675949,-0.02819722,0.03936465,-0.007675949,-0.02819722,-0.2503204,0.1315765,0.9591675,-0.2503204,0.1315765,0.9591675,4.310318,4.310318,True,True,True
2559083,63779504543526,-15.30125,2.338824,-0.3113679,-0.009084939,0.99199,-0.1044167,-0.07050122,0.00441359,-0.005140976,-0.02568031,-0.2615509,0.1541138,0.9527893,0.03937662,-0.007672684,-0.02826259,0.03937662,-0.007672684,-0.02826259,-0.2793732,0.1615601,0.9464874,-0.2793732,0.1615601,0.9464874,4.46196,4.46196,True,True,True
2559091,63779504543544,-15.30142,2.339089,-0.3073116,-0.007253913,0.9918857,-0.1065591,-0.06895941,0.003592026,-0.005117844,-0.02561617,-0.2628937,0.1540375,0.9524384,0.03938164,-0.00768779,-0.02825398,0.03938164,-0.00768779,-0.02825398,-0.2762756,0.155365,0.9484253,-0.2762756,0.155365,0.9484253,4.185379,4.185379,True,True,True
2559099,63779504543559,-15.30175,2.339384,-0.2993456,-0.004637145,0.9914514,-0.1120176,-0.06674245,0.001183655,-0.005003037,-0.02544168,-0.2679138,0.1499176,0.9516907,0.03933823,-0.007706452,-0.0282531,0.03933823,-0.007706452,-0.0282531,-0.2880096,0.1481934,0.9460754,-0.2880096,0.1481934,0.9460754,4.118011,4.118011,True,True,True
2559108,63779504543559,-15.30175,2.339384,-0.2993456,-0.004637145,0.9914514,-0.1120176,-0.06674245,0.000266098,-0.005039612,-0.02530563,-0.2570496,0.1280518,0.9578705,0.03920992,-0.007806199,-0.02817209,0.03920992,-0.007806199,-0.02817209,-0.256012,0.1168518,0.9595795,-0.256012,0.1168518,0.9595795,4.186752,4.186752,True,True,True
2559116,63779504543569,-15.30169,2.339338,-0.2952815,-0.00397756,0.9910732,-0.1160986,-0.06541555,0.004738312,-0.005436966,-0.02559084,-0.2572632,0.09567261,0.9615784,0.03914026,-0.007882569,-0.02812731,0.03914026,-0.007882569,-0.02812731,-0.2647858,0.07693481,0.9612274,-0.2647858,0.07693481,0.9612274,4.283905,4.283905,True,True,True
2559124,63779504543580,-15.30176,2.339278,-0.2911496,-0.003529662,0.9906951,-0.1199021,-0.06429809,0.003735123,-0.005355072,-0.02548552,-0.2290192,0.1028595,0.9679565,0.03914405,-0.007890106,-0.02808972,0.03914405,-0.007890106,-0.02808972,-0.2140045,0.08851624,0.9728088,-0.2140045,0.08851624,0.9728088,4.38179,4.38179,True,True,True
2559133,63779504543591,-15.30177,2.339416,-0.2870033,-0.003196713,0.9903613,-0.1232466,-0.0631235,0.0018732,-0.005144913,-0.02534899,-0.2275848,0.1038971,0.9681854,0.03914911,-0.007783661,-0.02807788,0.03914911,-0.007783661,-0.02807788,-0.2063751,0.09007263,0.9743042,-0.2063751,0.09007263,0.9743042,4.25528,4.25528,True,True,True
2559141,63779504543591,-15.30177,2.339416,-0.2870033,-0.003196713,0.9903613,-0.1232466,-0.0631235,0.0005131073,-0.004995514,-0.02525427,-0.2220306,0.1110992,0.9686737,0.03914256,-0.007726884,-0.02808931,0.03914256,-0.007726884,-0.02808931,-0.2054749,0.1026764,0.9732513,-0.2054749,0.1026764,0.9732513,4.221008,4.221008,True,True,True
2559149,63779504543603,-15.30177,2.339605,-0.2829286,-0.00274047,0.990081,-0.1261373,-0.06181799,-0.001732758,-0.004803421,-0.02511536,-0.2279816,0.117218,0.966568,0.03913555,-0.007706589,-0.02810356,0.03913555,-0.007706589,-0.02810356,-0.2113953,0.1118164,0.9709778,-0.2113953,0.1118164,0.9709778,4.285843,4.285843,True,True,True
2559158,63779504543614,-15.30172,2.339747,-0.2788146,-0.002194387,0.9898002,-0.1289764,-0.06046397,-0.003450684,-0.004681259,-0.02499291,-0.2277527,0.1182404,0.966507,0.03913518,-0.007714417,-0.02810152,0.03913518,-0.007714417,-0.02810152,-0.2075653,0.1092072,0.9720917,-0.2075653,0.1092072,0.9720917,4.295227,4.295227,True,True,True
2559166,63779504543625,-15.30169,2.339787,-0.27478,-0.00158328,0.9894432,-0.1322923,-0.05914596,-0.002088135,-0.004794266,-0.0250907,-0.2255249,0.1174164,0.9671326,0.03914415,-0.007750687,-0.02809505,0.03914415,-0.007750687,-0.02809505,-0.2032471,0.1086426,0.9730682,-0.2032471,0.1086426,0.9730682,4.266006,4.266006,True,True,True
2559174,63779504543625,-15.30169,2.339787,-0.27478,-0.00158328,0.9894432,-0.1322923,-0.05914596,-0.0005035095,-0.004907959,-0.02522403,-0.2261505,0.1295471,0.9654236,0.0391476,-0.007746003,-0.02813626,0.0391476,-0.007746003,-0.02813626,-0.2067108,0.139801,0.9683533,-0.2067108,0.139801,0.9683533,4.311996,4.311996,True,True,True
2559183,63779504543637,-15.30155,2.339618,-0.2706673,-0.001075222,0.9890344,-0.1359234,-0.05774599,0.002406769,-0.005099564,-0.02542493,-0.2207794,0.1238708,0.9674225,0.03913202,-0.007723527,-0.02809663,0.03913202,-0.007723527,-0.02809663,-0.1996002,0.1139526,0.9732208,-0.1996002,0.1139526,0.9732208,4.314224,4.314224,True,True,True
2559191,63779504543648,-15.3014,2.339445,-0.266557,-0.0004208177,0.9886484,-0.139281,-0.05634693,0.003471558,-0.005126297,-0.02551039,-0.2281799,0.1239624,0.965683,0.03912146,-0.007669648,-0.02810848,0.03912146,-0.007669648,-0.02810848,-0.2114716,0.1217194,0.9697723,-0.2114716,0.1217194,0.9697723,4.325806,4.325806,True,True,True
2559199,63779504543658,-15.30116,2.339381,-0.2622947,0.0002202606,0.9883837,-0.1416394,-0.0550993,0.004997422,-0.005156754,-0.02564662,-0.2354126,0.1292114,0.9632568,0.03908858,-0.007598511,-0.02813817,0.03908858,-0.007598511,-0.02813817,-0.223999,0.13591,0.9650574,-0.223999,0.13591,0.9650574,4.157776,4.157776,True,True,True
2559208,63779504543669,-15.30099,2.33954,-0.2580544,0.0006562546,0.9883002,-0.1427239,-0.05377925,0.003365021,-0.004968781,-0.02551874,-0.2417297,0.1499939,0.9586639,0.03905825,-0.007541214,-0.0281405,0.03905825,-0.007541214,-0.0281405,-0.2150879,0.1523895,0.9646149,-0.2150879,0.1523895,0.9646149,4.228882,4.228882,True,True,True
2559216,63779504543669,-15.30099,2.33954,-0.2580544,0.0006562546,0.9883002,-0.1427239,-0.05377925,0.005207062,-0.004987564,-0.02565582,-0.2291107,0.1309814,0.9645386,0.03901161,-0.007386384,-0.0280983,0.03901161,-0.007386384,-0.0280983,-0.2133179,0.117218,0.9699097,-0.2133179,0.117218,0.9699097,3.848938,3.848938,True,True,True
2559224,63779504543680,-15.30068,2.339914,-0.2538978,0.00140065,0.988252,-0.1435198,-0.05251721,0.00414444,-0.004874207,-0.0255722,-0.2138214,0.1379852,0.9670715,0.03900502,-0.007370697,-0.02809223,0.03900502,-0.007370697,-0.02809223,-0.1837921,0.1344147,0.9737244,-0.1837921,0.1344147,0.9737244,4.330612,4.330612,True,True,True
2559233,63779504543691,-15.30044,2.340436,-0.2497236,0.002012258,0.9883136,-0.1435461,-0.05125349,0.003851425,-0.004839402,-0.02555219,-0.2139282,0.1407471,0.9666443,0.03900438,-0.007363556,-0.02810561,0.03900438,-0.007363556,-0.02810561,-0.1985626,0.1431427,0.969574,-0.1985626,0.1431427,0.969574,4.236771,4.236771,True,True,True
2559241,63779504543703,-15.30022,2.340853,-0.2455641,0.002339085,0.9883219,-0.1439371,-0.04996562,0.003488922,-0.004828354,-0.02552683,-0.2060394,0.1451263,0.9677124,0.03899904,-0.007366196,-0.02809517,0.03899904,-0.007366196,-0.02809517,-0.1779022,0.1459198,0.9731598,-0.1779022,0.1459198,0.9731598,4.313507,4.313507,True,True,True
