OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
3639237,63781060381257,None,None,None
3639245,63781060381269,None,None,None
3639262,63781060381280,None,None,None
3639270,63781060381291,None,None,None
3639279,63781060381302,None,None,None
3639295,63781060381313,None,None,None
3639304,63781060381324,None,None,None
3639312,63781060381335,None,None,None
3639329,63781060381346,None,None,None
3639337,63781060381357,None,None,None
3639345,63781060381368,None,None,None
3639362,63781060381380,None,None,None
3639370,63781060381391,None,None,None
3639379,63781060381402,None,None,None
3639395,63781060381413,None,None,None
3639404,63781060381424,None,None,None
3639412,63781060381435,None,None,None
3639429,63781060381446,None,None,None
3639437,63781060381457,None,None,None
3639445,63781060381468,None,None,None
3639462,63781060381480,None,None,None
3639470,63781060381491,None,None,None
3639479,63781060381502,None,None,None
3639495,63781060381513,None,None,None
3639504,63781060381524,None,None,None
3639512,63781060381535,None,None,None
3639529,63781060381546,None,None,None
3639537,63781060381557,None,None,None
3639545,63781060381568,None,None,None
3639562,63781060381580,None,None,None
3639570,63781060381591,None,None,None
3639579,63781060381602,None,None,None
3639595,63781060381613,None,None,None
3639604,63781060381624,None,None,None
3639612,63781060381635,None,None,None
3639629,63781060381646,None,None,None
3639637,63781060381657,None,None,None
3639645,63781060381668,None,None,None
3639662,63781060381679,None,None,None
3639670,63781060381691,None,None,None
3639679,63781060381702,None,None,None
3639695,63781060381713,None,None,None
3639704,63781060381724,None,None,None
3639712,63781060381736,None,None,None
3639729,63781060381746,None,None,None
3639737,63781060381757,None,None,None
3639745,63781060381768,None,None,None
3639762,63781060381780,None,None,None
3639770,63781060381790,None,None,None
3639779,63781060381802,None,None,None
3639795,63781060381812,None,None,None
3639804,63781060381824,None,None,None
3639812,63781060381835,None,None,None
3639829,63781060381846,None,None,None
3639837,63781060381857,None,None,None
3639845,63781060381868,None,None,None
3639862,63781060381879,None,None,None
3639870,63781060381891,None,None,None
3639879,63781060381902,None,None,None
3639895,63781060381913,None,None,None
3639904,63781060381924,None,None,None
3639912,63781060381935,None,None,None
3639929,63781060381946,None,None,None
3639937,63781060381957,None,None,None
3639945,63781060381968,None,None,None
3639962,63781060381979,None,None,None
3639970,63781060381990,None,None,None
3639979,63781060382001,None,None,None
3639995,63781060382013,None,None,None
3640004,63781060382024,None,None,None
3640012,63781060382035,None,None,None
3640029,63781060382047,None,None,None
3640037,63781060382057,None,None,None
3640045,63781060382068,None,None,None
3640062,63781060382079,None,None,None
3640070,63781060382090,None,None,None
3640079,63781060382102,None,None,None
3640095,63781060382113,None,None,None
3640104,63781060382124,None,None,None
3640112,63781060382135,None,None,None
3640129,63781060382146,None,None,None
3640137,63781060382157,None,None,None
3640145,63781060382168,None,None,None
3640162,63781060382180,None,None,None
3640170,63781060382190,None,None,None
3640179,63781060382202,None,None,None
3640195,63781060382213,None,None,None
3640204,63781060382223,None,None,None
3640220,63781060382235,None,None,None
3640229,63781060382246,None,None,None
3640237,63781060382257,None,None,None
3640254,63781060382268,None,None,None
3640262,63781060382279,None,None,None
3640270,63781060382290,None,None,None
3640287,63781060382302,None,None,None
3640295,63781060382313,None,None,None
3640303,63781060382324,None,None,None
3640320,63781060382335,None,None,None
3640328,63781060382346,None,None,None
3640337,63781060382357,None,None,None
3640353,63781060382368,None,None,None
3640362,63781060382379,None,None,None
3640370,63781060382390,None,None,None
3640387,63781060382401,None,None,None
3640395,63781060382413,None,None,None
3640403,63781060382424,None,None,None
3640420,63781060382435,None,None,None
3640428,63781060382446,None,None,None
3640437,63781060382458,None,None,None
3640453,63781060382469,None,None,None
3640462,63781060382480,None,None,None
3640478,63781060382491,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3640487,63781060382502,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
3640495,63781060382514,99_Bahnsteig_PF,99_Bahnsteig_PF,99_Bahnsteig_PF
