UnityTS,heart,breath,GSR
63781055521721,34308,33483,1582
63781055521724,34114,33692,1591
63781055521738,33896,33376,1579
63781055521741,33668,33344,1583
63781055521756,33413,33623,1585
63781055521764,33168,33532,1586
63781055521774,32921,33400,1582
63781055521785,32676,33628,1581
63781055521820,32486,33674,1580
63781055521822,32331,33704,1585
63781055521825,32228,33608,1584
63781055521827,32168,33885,1586
63781055521831,32168,33793,1580
63781055521846,32200,33994,1584
63781055521856,32260,34092,1582
63781055521870,32340,33992,1586
63781055521874,32436,34215,1596
63781055521889,32524,34004,1583
63781055521891,32600,34088,1581
63781055521907,32660,34032,1582
63781055521911,32704,34302,1579
63781055521926,32721,34364,1600
63781055521936,32716,34313,1577
63781055521947,32694,34284,1586
63781055521954,32648,34282,1583
63781055521964,32589,34372,1582
63781055521977,32536,34468,1584
63781055521981,32472,34572,1580
63781055522007,32400,34564,1577
63781055522032,32341,34608,1581
63781055522039,32282,34620,1580
63781055522041,32224,34816,1585
63781055522044,32182,34756,1577
63781055522046,32136,34852,1576
63781055522054,32112,34709,1574
63781055522070,32080,34824,1572
63781055522072,32064,34872,1579
63781055522082,32048,34944,1577
63781055522097,32020,35036,1574
63781055522101,32004,35060,1578
63781055522116,31976,35196,1574
63781055522124,31976,35324,1584
63781055522134,32062,35312,1574
63781055522145,32252,35430,1581
63781055522152,32544,35464,1576
63781055522162,32948,35528,1581
63781055522177,33380,35624,1575
63781055522191,33800,35659,1579
63781055522195,34146,35535,1587
63781055522205,34401,35604,1578
63781055522237,34556,35652,1574
63781055522238,34624,35448,1583
63781055522240,34608,35496,1576
63781055522245,34530,35778,1578
63781055522255,34410,35788,1583
63781055522271,34248,35632,1586
63781055522275,34048,35732,1578
63781055522285,33809,35672,1582
63781055522292,33565,35657,1591
63781055522309,33288,35780,1582
63781055522312,33024,35696,1583
63781055522327,32768,35648,1582
63781055522331,32544,35656,1577
63781055522347,32368,35706,1585
63781055522372,32248,35810,1576
63781055521721,34308,33483,1582
63781055521724,34114,33692,1591
63781055521738,33896,33376,1579
63781055521741,33668,33344,1583
63781055521756,33413,33623,1585
63781055521764,33168,33532,1586
63781055521774,32921,33400,1582
63781055521785,32676,33628,1581
63781055521820,32486,33674,1580
63781055521822,32331,33704,1585
63781055521825,32228,33608,1584
63781055521827,32168,33885,1586
63781055521831,32168,33793,1580
63781055521846,32200,33994,1584
63781055521856,32260,34092,1582
63781055521870,32340,33992,1586
63781055521874,32436,34215,1596
63781055521889,32524,34004,1583
63781055521891,32600,34088,1581
63781055521907,32660,34032,1582
63781055521911,32704,34302,1579
63781055521926,32721,34364,1600
63781055521936,32716,34313,1577
63781055521947,32694,34284,1586
63781055521954,32648,34282,1583
63781055521964,32589,34372,1582
63781055521977,32536,34468,1584
63781055521981,32472,34572,1580
63781055522007,32400,34564,1577
63781055522032,32341,34608,1581
63781055522039,32282,34620,1580
63781055522041,32224,34816,1585
63781055522044,32182,34756,1577
63781055522046,32136,34852,1576
63781055522054,32112,34709,1574
63781055522070,32080,34824,1572
63781055522072,32064,34872,1579
63781055522082,32048,34944,1577
63781055522097,32020,35036,1574
63781055522101,32004,35060,1578
63781055522116,31976,35196,1574
63781055522124,31976,35324,1584
63781055522134,32062,35312,1574
63781055522145,32252,35430,1581
63781055522152,32544,35464,1576
63781055522162,32948,35528,1581
63781055522177,33380,35624,1575
63781055522191,33800,35659,1579
63781055522195,34146,35535,1587
63781055522205,34401,35604,1578
63781055522237,34556,35652,1574
63781055522238,34624,35448,1583
63781055522240,34608,35496,1576
63781055522245,34530,35778,1578
63781055522255,34410,35788,1583
63781055522271,34248,35632,1586
63781055522275,34048,35732,1578
63781055522285,33809,35672,1582
63781055522292,33565,35657,1591
63781055522309,33288,35780,1582
63781055522312,33024,35696,1583
63781055522327,32768,35648,1582
63781055522331,32544,35656,1577
63781055522347,32368,35706,1585
63781055522372,32248,35810,1576
63781055522397,32188,35968,1580
63781055522412,32168,35820,1576
63781055522415,32202,35970,1575
63781055522417,32260,35778,1568
63781055522421,32356,35724,1587
63781055522421,32450,35705,1577
63781055522425,32537,35570,1579
63781055522460,32632,35361,1573
63781055522462,32696,35242,1580
63781055522467,32733,35112,1575
63781055522470,32752,35272,1579
63781055522472,32744,35295,1579
63781055522487,32744,35197,1578
63781055522494,32736,34836,1577
63781055522507,32730,34749,1563
63781055522515,32717,34680,1568
63781055522530,32680,34916,1572
63781055522534,32624,34706,1574
63781055522545,32556,34640,1587
63781055522555,32496,34388,1562
63781055522565,32425,34600,1585
63781055522575,32356,34520,1560
63781055522591,32292,34428,1559
63781055522595,32236,34260,1558
63781055522607,32204,33981,1562
63781055522615,32180,33901,1548
63781055522630,32184,34000,1559
63781055522636,32196,33806,1552
63781055522646,32226,33518,1558
63781055522652,32265,33504,1554
63781055522679,32361,33360,1562
63781055522681,32538,33096,1550
63781055522684,32824,32853,1557
63781055522694,33224,32609,1553
63781055522707,33676,32329,1554
63781055522714,34128,32070,1553
63781055522759,34526,31878,1544
63781055522759,34833,31616,1559
63781055522761,35012,31213,1562
63781055522764,35100,31120,1570
63781055522766,35107,30848,1564
63781055522776,35040,30617,1561
63781055522780,34908,30321,1565
63781055522795,34744,30236,1562
63781055522805,34536,30008,1564
63781055522812,34300,29852,1569
63781055522829,34048,29691,1564
63781055522832,33769,29563,1562
