UnityTS,Heart,Breath,GSR
63784760594646,32786,29653,978
63784760594646,32786,29653,978
63784760594656,32790,29528,980
63784760594690,32804,29354,1071
63784760594693,32808,29265,1025
63784760594695,32800,29148,1008
63784760594698,32792,28986,1039
63784760594704,32787,28872,979
63784760594710,32806,28740,978
63784760594724,32808,28595,1010
63784760594730,32804,28452,1004
63784760594744,32808,28304,1046
63784760594748,32801,28140,1054
63784760594762,32816,28020,974
63784760594776,32808,27906,974
63784760594780,32800,27800,975
63784760594796,32804,27686,1059
63784760594802,32796,27572,1032
63784760594814,32804,27442,1020
63784760594820,32796,27312,975
63784760594836,32788,27187,1003
63784760594840,32780,27080,972
63784760594853,32792,26920,976
63784760594862,32792,26760,1006
63784760594878,32782,26553,1047
63784760594881,32780,26372,1049
63784760594897,32788,26234,1046
63784760594903,32768,26024,1058
63784760594920,32777,25872,1058
63784760594926,32780,25696,1008
63784760594932,32808,25634,975
63784760594941,32808,25416,972
63784760594957,32792,25282,1007
63784760594961,32792,25225,1021
63784760594974,32792,25022,1011
63784760594981,32796,24913,991
63784760594997,32784,24660,999
63784760595001,32785,24540,1004
63784760595019,32781,24385,995
63784760595022,32778,24240,1017
63784760595033,32776,24044,1003
63784760595047,32778,23940,973
63784760595051,32781,23740,970
63784760595065,32785,23570,1043
63784760595068,32776,23446,1000
63784760595082,32776,23377,1032
63784760595096,32776,23187,1027
63784760595104,32776,23044,975
63784760595116,32774,22972,1039
63784760595127,32772,22768,975
63784760595131,32784,22601,1028
63784760595145,32780,22576,967
63784760595148,32776,22352,988
63784760595162,32776,22288,1053
63784760595176,32764,22196,983
63784760595180,32760,22136,964
63784760595196,32760,22000,1010
63784760595198,32769,21918,995
63784760595212,32770,21850,997
63784760595221,32764,21736,998
63784760595234,32772,21580,992
63784760595243,32796,21492,999
63784760595257,32806,21412,1022
63784760595261,32802,21354,965
63784760595277,32808,21323,964
63784760595283,32814,21244,966
63784760595297,32802,21182,996
63784760595328,32804,21096,1098
63784760595331,32804,20908,985
63784760595340,32784,20898,1001
63784760595342,32773,20777,986
63784760595345,32784,20760,1016
63784760595351,32788,20688,964
63784760595365,32800,20580,969
63784760595374,32784,20420,1008
63784760595385,32778,20486,960
63784760595389,32784,20492,1026
63784760595402,32773,20402,958
63784760595416,32776,20312,971
63784760595419,32772,20200,1003
63784760595437,32790,20124,975
63784760595441,32782,20192,975
63784760595454,32776,20112,1000
63784760595458,32776,19893,1020
63784760595475,32780,19857,984
63784760595486,32776,19839,961
63784760595495,32772,19816,1064
63784760595503,32796,19766,1018
63784760595515,32796,19712,1024
63784760595518,32794,19660,1028
63784760595532,32804,19609,1080
63784760595543,32797,19452,1026
63784760595555,32792,19324,958
63784760595567,32804,19232,967
63784760595580,32790,18901,1005
63784760595582,32800,18964,958
63784760595605,32808,18880,959
63784760595607,32804,18518,975
63784760595610,32801,18240,1014
63784760595624,32792,18248,992
63784760595633,32772,17985,967
63784760595651,32784,17872,995
63784760595653,32786,17688,960
63784760594646,32786,29653,978
63784760594656,32790,29528,980
63784760594690,32804,29354,1071
63784760594693,32808,29265,1025
63784760594695,32800,29148,1008
63784760594698,32792,28986,1039
63784760594704,32787,28872,979
63784760594710,32806,28740,978
63784760594724,32808,28595,1010
63784760594730,32804,28452,1004
63784760594744,32808,28304,1046
63784760594748,32801,28140,1054
63784760594762,32816,28020,974
63784760594776,32808,27906,974
63784760594780,32800,27800,975
63784760594796,32804,27686,1059
63784760594802,32796,27572,1032
63784760594814,32804,27442,1020
63784760594820,32796,27312,975
63784760594836,32788,27187,1003
63784760594840,32780,27080,972
63784760594853,32792,26920,976
63784760594862,32792,26760,1006
63784760594878,32782,26553,1047
63784760594881,32780,26372,1049
63784760594897,32788,26234,1046
63784760594903,32768,26024,1058
63784760594920,32777,25872,1058
63784760594926,32780,25696,1008
63784760594932,32808,25634,975
63784760594941,32808,25416,972
63784760594957,32792,25282,1007
63784760594961,32792,25225,1021
63784760594974,32792,25022,1011
63784760594981,32796,24913,991
63784760594997,32784,24660,999
63784760595001,32785,24540,1004
63784760595019,32781,24385,995
63784760595022,32778,24240,1017
63784760595033,32776,24044,1003
63784760595047,32778,23940,973
63784760595051,32781,23740,970
63784760595065,32785,23570,1043
63784760595068,32776,23446,1000
63784760595082,32776,23377,1032
63784760595096,32776,23187,1027
63784760595104,32776,23044,975
63784760595116,32774,22972,1039
63784760595127,32772,22768,975
63784760595131,32784,22601,1028
63784760595145,32780,22576,967
63784760595148,32776,22352,988
63784760595162,32776,22288,1053
63784760595176,32764,22196,983
63784760595180,32760,22136,964
63784760595196,32760,22000,1010
63784760595198,32769,21918,995
63784760595212,32770,21850,997
63784760595221,32764,21736,998
63784760595234,32772,21580,992
63784760595243,32796,21492,999
63784760595257,32806,21412,1022
63784760595261,32802,21354,965
63784760595277,32808,21323,964
