UnityTS,heart,breath,GSR
63781382376497,32768,16964,59
63781382376500,33304,16478,61
63781382376502,33816,16169,65
63781382376505,34268,15707,62
63781382376507,34662,15126,68
63781382376512,34972,14232,62
63781382376512,35184,13782,70
63781382376514,35316,12999,70
63781382376516,35348,12269,75
63781382376523,35310,11853,65
63781382376525,35180,11120,61
63781382376576,34968,10409,64
63781382376577,34656,9957,72
63781382376581,34280,9148,70
63781382376584,33856,8611,75
63781382376599,33448,8222,76
63781382376599,33088,7714,81
63781382376599,32817,7372,90
63781382376599,32632,6977,91
63781382376599,32549,6511,94
63781382376600,32554,6623,104
63781382376600,32680,6792,101
63781382376600,33032,7470,95
63781382376600,33664,8553,94
63781382376600,34552,10227,96
63781382376600,35577,12082,92
63781382376600,36632,13781,84
63781382376600,37568,15645,79
63781382376600,38288,17688,76
63781382376600,38716,19320,73
63781382376600,38837,20804,70
63781382376600,38632,22151,72
63781382376600,38156,23280,72
63781382376600,37424,24136,79
63781382376600,36520,24624,71
63781382376600,35496,24900,70
63781382376600,34404,24844,63
63781382376600,33312,24580,58
63781382376600,32302,24014,57
63781382376600,31433,23448,56
63781382376600,30738,22825,53
63781382376600,30214,22378,55
63781382376600,29856,22056,56
63781382376600,29662,21817,58
63781382376600,29604,21836,68
63781382376600,29657,21808,73
63781382376600,29829,21932,79
63781382376600,30090,22196,88
63781382376600,30420,22632,81
63781382376600,30816,22980,87
63781382376600,31272,23360,80
63781382376600,31733,23740,71
63781382376600,32220,24024,70
63781382376600,32632,24377,70
63781382376600,32960,24572,64
63781382376600,33164,24672,61
63781382376600,33280,24779,61
63781382376600,33276,24932,59
63781382376600,33180,25050,62
63781382376600,32980,25164,69
63781382376600,32708,25360,68
63781382376600,32340,25592,65
63781382376600,31894,25972,74
63781382376600,31402,26445,75
63781382376600,30892,26958,77
63781382376600,30386,27518,92
63781382376600,29921,28236,87
63781382376600,29494,28844,90
63781382376601,29121,29424,99
63781382376601,28804,29874,99
63781382376601,28568,30496,104
63781382376601,28412,31034,113
63781382376601,28355,31336,121
63781382376601,28416,32024,117
63781382376601,28609,32379,116
63781382376601,28960,33224,114
63781382376601,29487,33760,117
63781382376601,30177,34236,111
