UnityTS,heart,breath,GSR
63781386230974,43554,23848,97
63781386230979,43293,24013,100
63781386230989,42996,23977,100
63781386231001,42704,24140,95
63781386231009,42416,24578,100
63781386231030,42136,24828,96
63781386231030,41876,25236,110
63781386231036,41606,25744,107
63781386231051,41356,26136,100
63781386231061,41088,26753,97
63781386231071,40841,27384,98
63781386231076,40608,27944,95
63781386231091,40370,28568,92
63781386231095,40148,29132,91
63781386231110,39934,29946,92
63781386231124,39716,30542,105
63781386231130,39532,31320,94
63781386231159,39388,32044,86
63781386231185,39264,32834,93
63781386231191,39161,33576,85
63781386231194,39096,34344,103
63781386231196,39057,35256,93
63781386231199,39032,36140,94
63781386231201,39024,36936,87
63781386231231,39010,37508,93
63781386231231,38992,38488,94
63781386231234,38928,39040,85
63781386231240,38853,39821,86
63781386231255,38752,40460,87
63781386231259,38641,41058,89
63781386231266,38528,41244,78
63781386231284,38392,42016,92
63781386231290,38272,42560,92
63781386231300,38164,43100,92
63781386231310,38044,43576,76
63781386231321,37922,44088,83
63781386231331,37800,44535,92
63781386231338,37656,44876,84
63781386231353,37508,45175,95
63781386231356,37393,45552,84
63781386231371,37340,45868,93
63781386231379,37412,46352,88
63781386231391,37646,46664,88
63781386231395,38056,46634,99
63781386231410,38592,47384,82
63781386231420,39208,47620,82
63781386231430,39864,47720,85
63781386231446,40501,48148,84
63781386231449,41104,48394,95
63781386231464,41616,48192,86
63781386231466,42036,48512,93
63781386231485,42344,48688,87
63781386231487,42548,48808,92
63781386231502,42648,48860,81
63781386231506,42660,49138,89
63781386231539,42588,48952,84
63781386231558,42472,48834,90
63781386231560,42336,49000,86
63781386231562,42176,48644,86
63781386231565,42010,48524,89
63781386231567,41840,48250,86
63781386231582,41632,48064,88
63781386231585,41440,47876,103
63781386231600,41222,47648,94
63781386231615,41016,47416,84
63781386230974,43554,23848,97
63781386230979,43293,24013,100
63781386230989,42996,23977,100
63781386231001,42704,24140,95
63781386231009,42416,24578,100
63781386231030,42136,24828,96
63781386231030,41876,25236,110
63781386231036,41606,25744,107
63781386231051,41356,26136,100
63781386231061,41088,26753,97
63781386231071,40841,27384,98
