OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
3108282,63780454269557,None,None,None
3108290,63780454269566,None,None,None
3108307,63780454269578,None,None,None
3108315,63780454269589,None,None,None
3108323,63780454269600,None,None,None
3108340,63780454269611,None,None,None
3108348,63780454269622,None,None,None
3108357,63780454269633,None,None,None
3108373,63780454269644,None,None,None
3108382,63780454269655,None,None,None
3108390,63780454269666,None,None,None
3108406,63780454269677,None,None,None
3108415,63780454269688,None,None,None
3108423,63780454269700,None,None,None
3108440,63780454269710,None,None,None
3108448,63780454269722,None,None,None
3108465,63780454269738,None,None,None
3108473,63780454269749,None,None,None
3108490,63780454269760,None,None,None
3108498,63780454269771,None,None,None
3108506,63780454269783,None,None,None
3108523,63780454269793,None,None,None
3108531,63780454269805,None,None,None
3108540,63780454269816,None,None,None
3108556,63780454269827,None,None,None
3108565,63780454269838,None,None,None
3108573,63780454269849,None,None,None
3108590,63780454269860,None,None,None
3108598,63780454269871,None,None,None
3108606,63780454269882,None,None,None
3108623,63780454269893,None,None,None
3108631,63780454269904,None,None,None
3108640,63780454269915,None,None,None
3108656,63780454269927,None,None,None
3108665,63780454269938,None,None,None
3108673,63780454269949,None,None,None
3108690,63780454269960,None,None,None
3108698,63780454269971,None,None,None
3108706,63780454269983,None,None,None
3108723,63780454269993,None,None,None
3108731,63780454270004,None,None,None
3108740,63780454270016,None,None,None
3108756,63780454270026,None,None,None
3108765,63780454270038,None,None,None
3108773,63780454270049,None,None,None
3108790,63780454270060,None,None,None
3108798,63780454270071,None,None,None
3108806,63780454270082,None,None,None
3108823,63780454270093,None,None,None
3108831,63780454270104,None,None,None
3108840,63780454270116,None,None,None
3108856,63780454270126,None,None,None
3108865,63780454270138,None,None,None
3108873,63780454270149,None,None,None
3108890,63780454270160,None,None,None
3108898,63780454270171,None,None,None
3108906,63780454270182,None,None,None
3108923,63780454270193,None,None,None
3108931,63780454270204,None,None,None
3108940,63780454270215,None,None,None
3108956,63780454270226,None,None,None
3108965,63780454270238,None,None,None
3108973,63780454270249,None,None,None
3108990,63780454270259,None,None,None
3108998,63780454270271,None,None,None
3109006,63780454270282,None,None,None
3109023,63780454270293,None,None,None
3109031,63780454270304,None,None,None
3109040,63780454270315,None,None,None
3109056,63780454270327,None,None,None
3109065,63780454270338,None,None,None
3109073,63780454270348,None,None,None
3109090,63780454270360,None,None,None
3109098,63780454270371,None,None,None
3109106,63780454270382,None,None,None
3109123,63780454270393,None,None,None
3109131,63780454270404,None,None,None
