OcutimeStamp,UnityTimeStamp,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valB,valL,valR
2710355,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.0004358521,0.0006335449,-0.02426312,-0.04582214,0.01449585,0.9988403,0.03265721,0.002299316,-0.02344559,0.03265721,0.002299316,-0.02344559,-0.04045105,0.02970886,0.9987335,-0.04045105,0.02970886,0.9987335,2.932617,2.932617,True,True,True
2710363,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.0006493683,0.0006475372,-0.02426305,-0.04595947,0.01429749,0.9988403,0.03265662,0.0023051,-0.02345544,0.03265662,0.0023051,-0.02345544,-0.04058838,0.02903748,0.9987488,-0.04058838,0.02903748,0.9987488,2.936295,2.936295,True,True,True
2710371,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.0006171418,0.0006459656,-0.0242643,-0.04602051,0.01428223,0.9988251,0.03265628,0.002305267,-0.02345711,0.03265628,0.002305267,-0.02345711,-0.04064941,0.02908325,0.9987488,-0.04064941,0.02908325,0.9987488,2.93634,2.93634,True,True,True
2710380,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.0005294037,0.0006413422,-0.02426584,-0.04608154,0.01435852,0.9988251,0.03265628,0.002305267,-0.02345711,0.03265628,0.002305267,-0.02345711,-0.0401001,0.02914429,0.998764,-0.0401001,0.02914429,0.998764,2.943222,2.943222,True,True,True
2710388,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,-0.002178345,0.0004513855,-0.02423612,-0.04960632,0.0135498,0.9986725,0.03268802,0.002229523,-0.02330243,0.03268802,0.002229523,-0.02330243,-0.03723145,0.02290344,0.9990387,-0.03723145,0.02290344,0.9990387,3.129105,3.129105,True,True,True
2710396,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.006398301,0.0008366547,-0.02395445,-0.0509491,0.007675171,0.9986572,0.03272983,0.002212586,-0.02335599,0.03272983,0.002212586,-0.02335599,-0.04019165,0.01773071,0.9990234,-0.04019165,0.01773071,0.9990234,2.916397,2.916397,True,True,True
2710405,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.01960445,0.001519257,-0.02365889,-0.04289246,0.01763916,0.9989166,0.03273908,0.002208817,-0.0233721,0.03273908,0.002208817,-0.0233721,-0.03726196,0.02416992,0.9990082,-0.03726196,0.02416992,0.9990082,2.945282,2.945282,True,True,True
2710413,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.02528639,0.001823364,-0.0235598,-0.04194641,0.0161438,0.9989777,0.0327419,0.002213348,-0.02339247,0.0327419,0.002213348,-0.02339247,-0.03907776,0.01882935,0.999054,-0.03907776,0.01882935,0.999054,2.987915,2.987915,True,True,True
2710421,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.02770513,0.001954132,-0.02352467,-0.04264832,0.01815796,0.9989166,0.03274472,0.00221788,-0.02341286,0.03274472,0.00221788,-0.02341286,-0.04090881,0.02024841,0.9989471,-0.04090881,0.02024841,0.9989471,3.032394,3.032394,True,True,True
2710430,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.02824745,0.00198381,-0.02351697,-0.04153442,0.01615906,0.9989929,0.03274562,0.002219162,-0.02341762,0.03274562,0.002219162,-0.02341762,-0.03974915,0.01779175,0.9990387,-0.03974915,0.01779175,0.9990387,3.029816,3.029816,True,True,True
2710438,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.0272877,0.001934891,-0.02354277,-0.0425415,0.01347351,0.9989929,0.03274652,0.002220429,-0.02342238,0.03274652,0.002220429,-0.02342238,-0.0405426,0.01530457,0.999054,-0.0405426,0.01530457,0.999054,3.028549,3.028549,True,True,True
2710446,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.02410919,0.001768936,-0.02361684,-0.04367065,0.01263428,0.9989624,0.03274692,0.002220505,-0.02342656,0.03274692,0.002220505,-0.02342656,-0.04071045,0.01567078,0.9990387,-0.04071045,0.01567078,0.9990387,3.028152,3.028152,True,True,True
2710455,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.01657889,0.0013759,-0.02378537,-0.04672241,0.00994873,0.9988556,0.0327473,0.002220596,-0.02343074,0.0327473,0.002220596,-0.02343074,-0.0408783,0.01602173,0.9990234,-0.0408783,0.01602173,0.9990234,3.028717,3.028717,True,True,True
2710463,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,0.004038086,0.0007214356,-0.02406027,-0.05195618,0.005233765,0.9986267,0.03274738,0.002220932,-0.02343213,0.03274738,0.002220932,-0.02343213,-0.04115295,0.0158844,0.9990234,-0.04115295,0.0158844,0.9990234,3.029709,3.029709,True,True,True
2710471,63781033550190,-15.23156,2.217265,-0.6301156,0.06479025,0.9931797,-0.09692779,0.001174743,-0.0001213226,0.0005045471,-0.02415195,-0.05366516,0.003433228,0.9985504,0.0327473,0.002221268,-0.02343352,0.0327473,0.002221268,-0.02343352,-0.04144287,0.01600647,0.9990082,-0.04144287,0.01600647,0.9990082,3.030716,3.030716,True,True,True
