OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide,CombCollide
2852890,63781033824954,None,None,None
2852898,63781033824960,None,None,None
2852907,63781033824964,None,None,None
2852907,63781033824967,None,None,None
2852915,63781033824977,None,None,None
2852923,63781033824989,None,None,None
2852940,63781033825000,None,None,None
2852948,63781033825010,None,None,None
2852957,63781033825022,None,None,None
2852973,63781033825033,None,None,None
2852982,63781033825044,None,None,None
2852990,63781033825055,None,None,None
2853007,63781033825066,None,None,None
2853015,63781033825077,None,None,None
2853023,63781033825088,None,None,None
2853040,63781033825099,None,None,None
2853048,63781033825110,None,None,None
2853057,63781033825122,None,None,None
2853073,63781033825133,None,None,None
2853082,63781033825144,None,None,None
2853090,63781033825155,None,None,None
2853107,63781033825166,None,None,None
2853115,63781033825177,None,None,None
2853123,63781033825188,None,None,None
2853140,63781033825199,None,None,None
2853148,63781033825211,None,None,None
2853157,63781033825222,None,None,None
2853173,63781033825233,None,None,None
2853182,63781033825244,None,None,None
2853190,63781033825255,None,None,None
2853207,63781033825266,None,None,None
2853215,63781033825277,None,None,None
2853223,63781033825288,None,None,None
2853240,63781033825299,None,None,None
2853248,63781033825310,None,None,None
2853257,63781033825321,None,None,None
2853273,63781033825333,None,None,None
2853282,63781033825344,None,None,None
2853290,63781033825355,None,None,None
2853307,63781033825366,None,None,None
2853315,63781033825377,None,None,None
2853323,63781033825388,None,None,None
2853340,63781033825399,None,None,None
2853348,63781033825410,None,None,None
2853357,63781033825421,None,None,None
2853373,63781033825433,None,None,None
2853382,63781033825444,None,None,None
2853390,63781033825455,None,None,None
2853407,63781033825466,None,None,None
2853415,63781033825477,None,None,None
2853423,63781033825488,None,None,None
2853440,63781033825499,None,None,None
2853448,63781033825511,None,None,None
2853465,63781033825522,None,None,None
2853473,63781033825534,None,None,None
2853482,63781033825545,None,None,None
2853498,63781033825557,None,None,None
2853507,63781033825569,None,None,None
2853523,63781033825581,None,None,None
2853532,63781033825592,None,None,None
2853540,63781033825604,None,None,None
2853557,63781033825615,None,None,None
2853565,63781033825626,None,None,None
2853573,63781033825638,None,None,None
2853590,63781033825649,None,None,None
2853598,63781033825660,None,None,None
2853607,63781033825671,None,None,None
2853623,63781033825682,None,None,None
2853632,63781033825693,None,None,None
2853640,63781033825704,None,None,None
2853657,63781033825715,None,None,None
2853665,63781033825726,None,None,None
2853673,63781033825737,None,None,None
2853690,63781033825748,None,None,None
2853698,63781033825760,None,None,None
2853707,63781033825771,None,None,None
2853723,63781033825781,None,None,None
2853732,63781033825793,None,None,None
2853740,63781033825804,None,None,None
2853757,63781033825815,None,None,None
2853765,63781033825826,None,None,None
2853773,63781033825837,None,None,None
2853790,63781033825849,None,None,None
2853798,63781033825860,None,None,None
2853807,63781033825871,None,None,None
2853823,63781033825882,None,None,None
2853832,63781033825893,None,None,None
2853840,63781033825904,None,None,None
2853857,63781033825915,None,None,None
2853865,63781033825927,None,None,None
2853873,63781033825937,None,None,None
2853890,63781033825948,None,None,None
2853898,63781033825959,None,None,None
2853907,63781033825971,None,None,None
2853923,63781033825982,None,None,None
2853932,63781033825993,None,None,None
2853940,63781033826004,None,None,None
2853957,63781033826015,None,None,None
2853965,63781033826026,None,None,None
2853973,63781033826038,None,None,None
2853990,63781033826048,None,None,None
2853998,63781033826059,None,None,None
2854007,63781033826071,None,None,None
2854023,63781033826082,None,None,None
2854032,63781033826093,None,None,None
2854040,63781033826104,None,None,None
2854057,63781033826115,None,None,None
2854065,63781033826126,None,None,None
2854073,63781033826137,None,None,None
2854090,63781033826148,None,None,None
2854098,63781033826159,None,None,None
2854106,63781033826171,None,None,None
2854123,63781033826182,None,None,None
2854131,63781033826193,None,None,None
2854140,63781033826204,None,None,None
2854156,63781033826215,None,None,None
2854165,63781033826226,None,None,None
2854173,63781033826237,None,None,None
2854190,63781033826248,None,None,None
2854198,63781033826259,None,None,None
2854206,63781033826270,None,None,None
2854223,63781033826281,None,None,None
2854231,63781033826293,None,None,None
2854240,63781033826303,None,None,None
2854256,63781033826315,None,None,None
2854265,63781033826326,None,None,None
2854273,63781033826337,None,None,None
2854290,63781033826348,None,None,None
2854298,63781033826359,None,None,None
2854306,63781033826370,None,None,None
2854323,63781033826382,None,None,None
2854331,63781033826393,None,None,None
2854340,63781033826404,None,None,None
2854356,63781033826415,None,None,None
2854365,63781033826426,None,None,None
2854373,63781033826437,None,None,None
2854390,63781033826448,None,None,None
2854398,63781033826459,None,None,None
2854406,63781033826470,None,None,None
2854423,63781033826481,None,None,None
2854431,63781033826493,None,None,None
2854440,63781033826504,None,None,None
2854456,63781033826515,None,None,None
2854465,63781033826526,None,None,None
2854473,63781033826537,None,None,None
2854490,63781033826548,None,None,None
2854498,63781033826559,None,None,None
2854506,63781033826570,None,None,None
2854523,63781033826581,None,None,None
2854531,63781033826593,None,None,None
2854540,63781033826604,None,None,None
2854556,63781033826614,None,None,None
2854565,63781033826626,None,None,None
2854573,63781033826637,None,None,None
2854590,63781033826648,None,None,None
2854598,63781033826659,None,None,None
2854606,63781033826670,None,None,None
2854623,63781033826681,None,None,None
2854631,63781033826692,None,None,None
2854640,63781033826704,None,None,None
2854656,63781033826714,None,None,None
2854665,63781033826726,None,None,None
2854673,63781033826737,None,None,None
2854690,63781033826748,None,None,None
2854698,63781033826759,None,None,None
2854706,63781033826770,None,None,None
2854723,63781033826781,None,None,None
2854731,63781033826792,None,None,None
2854740,63781033826803,None,None,None
2854756,63781033826815,None,None,None
2854765,63781033826826,None,None,None
2854773,63781033826837,None,None,None
2854790,63781033826848,None,None,None
2854798,63781033826859,None,None,None
2854806,63781033826870,None,None,None
2854823,63781033826881,None,None,None
2854831,63781033826892,None,None,None
2854840,63781033826903,None,None,None
2854856,63781033826915,None,None,None
2854865,63781033826925,None,None,None
2854873,63781033826936,None,None,None
2854890,63781033826948,None,None,None
2854898,63781033826959,None,None,None
