OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
27343432338,63780026876650,None,None
27343473996,63780026876694,None,None
27343482327,63780026876700,None,None
27343490659,63780026876705,None,None
27343490659,63780026876711,None,None
27343507322,63780026876722,None,None
27343515653,63780026876733,None,None
27343523985,63780026876745,None,None
27343540648,63780026876756,None,None
27343548979,63780026876767,None,None
27343565642,63780026876778,None,None
27343573974,63780026876789,None,None
27343582305,63780026876801,None,None
27343623963,63780026876844,None,None
27343632295,63780026876850,None,None
27343640626,63780026876857,None,None
27343648958,63780026876863,None,None
27343648958,63780026876868,None,None
27343665621,63780026876879,None,None
27343673952,63780026876891,None,None
27343682284,63780026876902,None,None
27343698947,63780026876913,None,None
27343707278,63780026876924,None,None
27343715610,63780026876936,None,None
27343732273,63780026876947,None,None
27343740604,63780026876958,None,None
27343782262,63780026876997,None,None
27343782262,63780026877003,None,None
27343790594,63780026877008,None,None
27343798925,63780026877012,None,None
27343807257,63780026877024,None,None
27343815588,63780026877035,None,None
27343832251,63780026877046,None,None
27343840583,63780026877057,None,None
27343848914,63780026877069,None,None
27343865577,63780026877080,None,None
27343873909,63780026877091,None,None
27343882240,63780026877102,None,None
27343898903,63780026877114,None,None
27343940561,63780026877154,None,None
27343940561,63780026877158,None,None
27343948893,63780026877163,None,None
27343948893,63780026877169,None,None
27343965556,63780026877181,None,None
27343982219,63780026877200,None,None
27343990550,63780026877206,None,None
27343998882,63780026877215,None,None
27344007213,63780026877226,None,None
27344015545,63780026877237,None,None
27344032208,63780026877248,None,None
27344040539,63780026877259,None,None
27344057202,63780026877271,None,None
27344090528,63780026877310,None,None
27344098860,63780026877315,None,None
27344107191,63780026877321,None,None
27344107191,63780026877326,None,None
27344123855,63780026877337,None,None
27344132186,63780026877348,None,None
27344140518,63780026877360,None,None
27344157181,63780026877371,None,None
27344165512,63780026877381,None,None
27344173844,63780026877393,None,None
27344190507,63780026877403,None,None
27344198838,63780026877415,None,None
27344207170,63780026877427,None,None
27344248827,63780026877466,None,None
27344257159,63780026877471,None,None
27344257159,63780026877476,None,None
27344265490,63780026877482,None,None
27344273822,63780026877493,None,None
27344290485,63780026877504,None,None
27344298817,63780026877515,None,None
27344307148,63780026877526,None,None
27344323811,63780026877538,None,None
27344332143,63780026877549,None,None
27344340474,63780026877560,None,None
27344357137,63780026877571,None,None
27344365469,63780026877583,None,None
27344407126,63780026877623,None,None
27344407126,63780026877628,None,None
27344415458,63780026877632,None,None
27344423789,63780026877638,None,None
27344432121,63780026877649,None,None
27344440453,63780026877660,None,None
27344457116,63780026877672,None,None
27344465447,63780026877683,None,None
27344482110,63780026877695,None,None
27344490442,63780026877705,None,None
27344498773,63780026877717,None,None
27344507105,63780026877728,None,None
27344523768,63780026877740,None,None
27344573757,63780026877789,None,None
27344573757,63780026877794,None,None
27344582088,63780026877799,None,None
27344590420,63780026877807,None,None
27344598751,63780026877818,None,None
27344615415,63780026877829,None,None
27344623746,63780026877840,None,None
27344632078,63780026877851,None,None
27344648741,63780026877863,None,None
27344657072,63780026877874,None,None
27344665404,63780026877885,None,None
27344682067,63780026877896,None,None
27344715393,63780026877935,None,None
27344723724,63780026877941,None,None
27344732056,63780026877946,None,None
27344732056,63780026877951,None,None
27344748719,63780026877964,None,None
27344757050,63780026877974,None,None
27344765382,63780026877985,None,None
27344782045,63780026877996,None,None
27344790377,63780026878008,None,None
27344798708,63780026878020,None,None
27344815371,63780026878030,None,None
27344823703,63780026878041,None,None
27344832034,63780026878053,None,None
27344873692,63780026878093,None,None
27344882023,63780026878099,None,None
27344890355,63780026878104,None,None
27344890355,63780026878109,None,None
27344898686,63780026878119,None,None
27344915349,63780026878130,None,None
27344923681,63780026878141,None,None
27344932012,63780026878152,None,None
27344948675,63780026878163,None,None
27344957007,63780026878175,None,None
27344965339,63780026878186,None,None
27344982002,63780026878197,None,None
27344990333,63780026878209,None,None
27345031991,63780026878249,None,None
27345040322,63780026878255,None,None
27345040322,63780026878260,None,None
27345048654,63780026878264,None,None
27345056985,63780026878275,None,None
27345073648,63780026878287,None,None
27345081980,63780026878298,None,None
27345090311,63780026878309,None,None
27345106975,63780026878320,None,None
27345115306,63780026878332,None,None
27345123638,63780026878343,None,None
27345140301,63780026878354,None,None
27345148632,63780026878364,None,None
27345190290,63780026878409,None,None
27345198621,63780026878414,None,None
27345206953,63780026878419,None,None
27345206953,63780026878424,None,None
27345215284,63780026878431,None,None
27345223616,63780026878442,None,None
27345240279,63780026878454,None,None
27345248610,63780026878465,None,None
27345256942,63780026878476,None,None
27345273605,63780026878488,None,None
27345281937,63780026878499,None,None
27345290268,63780026878510,None,None
27345306931,63780026878522,None,None
27345348589,63780026878564,None,None
27345348589,63780026878568,None,None
27345356920,63780026878574,None,None
27345365252,63780026878578,None,None
27345373583,63780026878588,None,None
27345381915,63780026878599,None,None
27345390246,63780026878610,None,None
27345406909,63780026878622,None,None
27345415241,63780026878632,None,None
27345423572,63780026878644,None,None
