OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
26542414530,63780026075624,None,None
26542456187,63780026075666,None,None
26542464519,63780026075672,None,None
26542464519,63780026075677,None,None
26542472851,63780026075682,None,None
26542481182,63780026075693,None,None
26542497845,63780026075705,None,None
26542506177,63780026075716,None,None
26542514508,63780026075727,None,None
26542531171,63780026075737,None,None
26542539503,63780026075749,None,None
26542547834,63780026075760,None,None
26542564497,63780026075771,None,None
26542572829,63780026075783,None,None
26542614487,63780026075822,None,None
26542614487,63780026075827,None,None
26542622818,63780026075835,None,None
26542631150,63780026075839,None,None
26542639481,63780026075850,None,None
26542647813,63780026075861,None,None
26542664476,63780026075873,None,None
26542672807,63780026075884,None,None
26542681139,63780026075895,None,None
26542697802,63780026075906,None,None
26542706133,63780026075917,None,None
26542714465,63780026075928,None,None
26542731128,63780026075939,None,None
26542772785,63780026075979,None,None
26542772785,63780026075984,None,None
26542789449,63780026076002,None,None
26542797780,63780026076008,None,None
26542806112,63780026076013,None,None
26542806112,63780026076019,None,None
26542814443,63780026076028,None,None
26542831106,63780026076039,None,None
26542839438,63780026076051,None,None
26542847769,63780026076062,None,None
26542864432,63780026076074,None,None
26542872764,63780026076085,None,None
26542889427,63780026076097,None,None
26542922753,63780026076136,None,None
26542931084,63780026076141,None,None
26542939416,63780026076146,None,None
26542939416,63780026076151,None,None
26542947747,63780026076162,None,None
26542964411,63780026076173,None,None
26542972742,63780026076184,None,None
26542989405,63780026076196,None,None
26542997737,63780026076208,None,None
26543006068,63780026076219,None,None
26543022731,63780026076229,None,None
26543031063,63780026076240,None,None
26543039394,63780026076252,None,None
26543081052,63780026076293,None,None
26543089383,63780026076298,None,None
26543089383,63780026076303,None,None
26543097715,63780026076308,None,None
26543106046,63780026076319,None,None
26543122709,63780026076330,None,None
26543131041,63780026076341,None,None
26543139373,63780026076352,None,None
26543156036,63780026076364,None,None
26543164367,63780026076375,None,None
26543172699,63780026076386,None,None
26543189362,63780026076397,None,None
26543197693,63780026076409,None,None
26543239351,63780026076447,None,None
26543239351,63780026076453,None,None
26543247682,63780026076458,None,None
26543256014,63780026076464,None,None
26543264345,63780026076476,None,None
26543272677,63780026076487,None,None
26543289340,63780026076497,None,None
26543297672,63780026076508,None,None
26543306003,63780026076519,None,None
26543322666,63780026076531,None,None
26543330998,63780026076542,None,None
26543339329,63780026076553,None,None
26543355992,63780026076565,None,None
26543397650,63780026076606,None,None
26543405981,63780026076612,None,None
26543405981,63780026076617,None,None
26543414313,63780026076622,None,None
26543422644,63780026076631,None,None
26543430976,63780026076643,None,None
26543447639,63780026076654,None,None
26543455971,63780026076665,None,None
26543464302,63780026076676,None,None
26543480965,63780026076687,None,None
26543489297,63780026076699,None,None
26543497628,63780026076710,None,None
26543514291,63780026076722,None,None
26543547617,63780026076762,None,None
26543555949,63780026076767,None,None
26543564280,63780026076773,None,None
26543564280,63780026076777,None,None
26543580943,63780026076788,None,None
26543589275,63780026076799,None,None
26543597606,63780026076811,None,None
26543614269,63780026076821,None,None
26543622601,63780026076834,None,None
26543630933,63780026076845,None,None
26543639264,63780026076856,None,None
26543639264,63780026076867,None,None
26543639264,63780026076877,None,None
26543639264,63780026076916,None,None
26543639264,63780026076921,None,None
26543639264,63780026076926,None,None
26543639264,63780026076933,None,None
26543639264,63780026076944,None,None
26543722579,63780026076965,None,None
26543764237,63780026076971,None,None
26543764237,63780026076978,None,None
26543780900,63780026076989,None,None
26543789231,63780026077000,None,None
26543797563,63780026077011,None,None
26543814226,63780026077023,None,None
26543822558,63780026077034,None,None
26543864215,63780026077074,None,None
26543872547,63780026077079,None,None
26543872547,63780026077085,None,None
26543880878,63780026077089,None,None
26543889210,63780026077101,None,None
26543897541,63780026077112,None,None
26543914204,63780026077123,None,None
26543922536,63780026077135,None,None
26543930867,63780026077145,None,None
26543947531,63780026077157,None,None
26543955862,63780026077169,None,None
26543972525,63780026077179,None,None
26543980857,63780026077191,None,None
26544022514,63780026077230,None,None
26544022514,63780026077236,None,None
26544030846,63780026077241,None,None
26544039177,63780026077246,None,None
26544047509,63780026077257,None,None
26544055840,63780026077269,None,None
26544072503,63780026077279,None,None
26544080835,63780026077290,None,None
26544089166,63780026077302,None,None
26544105829,63780026077313,None,None
26544114161,63780026077324,None,None
26544122493,63780026077335,None,None
26544139156,63780026077347,None,None
26544172482,63780026077386,None,None
26544180813,63780026077391,None,None
26544189145,63780026077396,None,None
26544189145,63780026077402,None,None
26544205808,63780026077414,None,None
26544214139,63780026077425,None,None
26544222471,63780026077436,None,None
26544239134,63780026077447,None,None
26544247465,63780026077459,None,None
26544255797,63780026077469,None,None
26544272460,63780026077480,None,None
26544280791,63780026077491,None,None
26544289123,63780026077503,None,None
26544330781,63780026077542,None,None
26544339112,63780026077548,None,None
26544347444,63780026077554,None,None
26544347444,63780026077558,None,None
26544355775,63780026077570,None,None
26544372438,63780026077581,None,None
26544380770,63780026077592,None,None
26544389101,63780026077604,None,None
26544405764,63780026077615,None,None
26544414096,63780026077626,None,None
