UnityTS,Heart,Breath,GSR
63780024443617,36876,31665,15044
63780024443627,37514,31688,15036
63780024443637,37953,31788,15024
63780024443647,38200,31816,15040
63780024443657,38312,31908,15048
63780024443667,38284,31944,15050
63780024443677,38156,32057,15062
63780024443687,37956,32098,15025
63780024443697,37700,32216,15022
63780024443707,37396,32236,15026
63780024443717,37080,32459,15043
63780024443596,36876,31665,15044
63780024443606,37514,31688,15036
63780024443616,37953,31788,15024
63780024443626,38200,31816,15040
63780024443636,38312,31908,15048
63780024443646,38284,31944,15050
63780024443656,38156,32057,15062
63780024443666,37956,32098,15025
63780024443676,37700,32216,15022
63780024443686,37396,32236,15026
63780024443696,37080,32459,15043
63780024443706,36766,32528,15074
63780024443716,36464,32592,15027
63780024443726,36196,32616,15044
63780024443736,35948,32584,15068
63780024443746,35732,32852,15041
63780024443756,35554,32992,15031
63780024443766,35380,33074,15039
63780024443776,35202,32984,15034
63780024443786,35012,33316,15080
63780024443796,34816,33176,15060
63780024443806,34612,33240,15084
63780024443816,34416,33496,15027
63780024443826,34232,33432,15052
63780024443836,34081,33436,15026
63780024443846,33968,33620,15048
63780024443856,33897,33624,15023
63780024443866,33872,33620,15042
63780024443876,33866,33458,15040
63780024443886,33872,33380,15033
63780024443896,33900,33636,15077
63780024443906,33956,33688,15047
63780024443916,34000,33644,15052
63780024443926,34020,33588,15020
63780024443936,34024,33560,15021
63780024443946,33992,33537,15033
63780024443956,33928,33506,15049
63780024443966,33816,33292,15020
63780024443976,33696,33210,15049
63780024443986,33556,33397,15073
63780024443996,33392,33096,15049
63780024444006,33232,33019,15066
63780024444016,33072,33190,15065
63780024444026,32904,33147,15037
63780024444036,32745,32812,15041
63780024444046,32606,32736,15033
63780024444056,32452,32912,15024
63780024444066,32306,32824,15020
63780024444076,32172,32460,15023
63780024444086,32034,32548,15059
63780024444096,31888,32292,15067
63780024444106,31770,32126,15027
63780024444116,31660,32228,15021
63780024444126,31556,32124,15037
63780024444136,31456,31982,15063
63780024444146,31376,31662,15020
63780024444156,31308,31592,15052
63780024444166,31242,31748,15049
63780024444176,31182,31548,15038
63780024444186,31112,31424,15056
63780024444196,31056,31212,15057
63780024444206,30996,31320,15021
63780024444216,30954,31298,15036
