UnityTS,Heart,Breath,GSR
63780026742648,33352,36618,14693
63780026742645,33352,36618,14693
63780026742655,34060,36532,14688
63780026742665,34742,36276,14708
63780026742675,35340,36228,14661
63780026742685,35812,36029,14670
63780026742695,36144,35812,14677
63780026742705,36352,35704,14684
63780026742715,36432,35268,14660
63780026742725,36376,35129,14718
63780026742735,36240,35148,14687
63780026742745,36048,34766,14660
63780026742755,35808,34656,14670
63780026742765,35520,34553,14664
63780026742775,35220,34472,14709
63780026742785,34926,34312,14680
63780026742795,34640,33936,14682
63780026742805,34370,33856,14658
63780026742815,34142,33888,14692
63780026742825,33938,33721,14665
63780026742835,33753,33378,14707
63780026742845,33572,33173,14661
63780026742855,33429,33052,14660
63780026742865,33292,33112,14696
63780026742875,33144,32776,14730
63780026742885,33048,32894,14664
63780026742895,32968,32728,14683
63780026742905,32958,32741,14669
63780026742915,32964,32388,14673
63780026742925,33022,32488,14668
63780026742935,33120,32474,14658
63780026742945,33240,32372,14663
63780026742955,33368,32248,14658
63780026742965,33504,32264,14717
63780026742975,33589,32072,14660
63780026742985,33681,32050,14672
63780026742995,33728,32252,14684
63780026743005,33744,32260,14673
63780026743015,33741,32424,14659
63780026743025,33700,32580,14665
63780026743035,33632,32766,14673
63780026743045,33554,32698,14682
63780026743055,33464,33120,14674
63780026743065,33368,33392,14672
63780026743075,33260,33696,14656
63780026743085,33156,33664,14656
63780026743095,33056,34200,14679
63780026743105,32968,34194,14724
63780026743115,32872,34586,14682
63780026743125,32788,34784,14692
63780026743135,32704,34976,14710
63780026743145,32648,35168,14688
63780026743155,32586,35139,14680
63780026743165,32524,35540,14654
63780026743175,32464,35752,14669
63780026743185,32416,35840,14661
63780026743195,32376,35912,14670
63780026743205,32344,36104,14717
63780026743215,32322,36250,14672
63780026743225,32302,36112,14688
63780026743235,32281,36309,14657
63780026743245,32268,36410,14661
63780026743255,32264,36446,14656
63780026743265,32254,36544,14673
63780026743275,32244,36900,14693
63780026743285,32256,36760,14706
63780026743295,32252,36938,14652
63780026743305,32249,37160,14667
63780026743315,32242,37048,14728
63780026743325,32220,37138,14671
63780026743335,32208,36912,14664
63780026743345,32185,37246,14658
63780026743355,32170,37096,14688
63780026743365,32160,37088,14708
63780026743375,32144,37300,14666
