UnityTS,Heart,Breath,GSR
63780022118546,35116,22284,18600
63780022118550,35116,22284,18600
63780022118560,35580,22260,18600
63780022118570,35916,22312,18601
63780022118580,36128,22352,18599
63780022118590,36224,22308,18599
63780022118600,36197,22324,18604
63780022118610,36085,22346,18600
63780022118620,35909,22543,18598
63780022118630,35685,22610,18602
63780022118640,35412,22785,18598
63780022118650,35140,22972,18598
63780022118660,34860,23179,18596
63780022118670,34598,23404,18598
63780022118680,34368,23608,18596
63780022118690,34156,23986,18594
63780022118700,33960,24200,18602
63780022118710,33765,24524,18599
63780022118720,33583,24857,18600
63780022118730,33404,25060,18600
63780022118740,33244,25365,18592
63780022118750,33112,25652,18599
63780022118760,33032,25888,18592
63780022118770,32956,26104,18592
63780022118780,32940,26318,18602
63780022118790,32950,26504,18588
63780022118800,32996,26724,18602
63780022118810,33041,26929,18584
63780022118820,33108,27108,18606
63780022118830,33184,27301,18596
63780022118840,33237,27452,18594
63780022118850,33300,27580,18601
63780022118860,33306,27684,18588
63780022118870,33298,27792,18600
63780022118880,33280,27900,18598
63780022118890,33218,27970,18590
63780022118900,33124,28105,18586
63780022118910,33020,28206,18602
63780022118920,32896,28315,18584
63780022118930,32774,28373,18589
63780022118940,32644,28528,18601
63780022118950,32522,28606,18605
63780022118960,32398,28642,18586
63780022118970,32289,28724,18610
63780022118980,32196,28781,18600
63780022118990,32114,28922,18585
63780022119000,32036,28980,18598
63780022119010,31962,29072,18594
63780022119020,31904,29000,18592
63780022119030,31842,29172,18585
63780022119040,31804,29240,18602
63780022119050,31758,29182,18610
63780022119060,31728,29368,18600
63780022119070,31700,29424,18589
63780022119080,31661,29524,18593
63780022119090,31624,29413,18609
63780022119100,31596,29608,18608
63780022119110,31572,29504,18592
63780022119120,31522,29700,18583
63780022119130,31488,29768,18592
63780022119140,31464,29636,18612
63780022119150,31437,29708,18600
63780022119160,31404,29968,18608
63780022119170,31374,30012,18584
63780022119180,31348,29912,18596
63780022119190,31329,29931,18594
63780022119200,31296,30192,18607
63780022119210,31264,30240,18612
63780022119220,31236,30256,18597
63780022119230,31192,30325,18593
63780022119240,31157,30160,18584
63780022119250,31131,30184,18596
63780022119260,31098,30196,18597
63780022119270,31064,30496,18593
63780022119280,31035,30494,18584
63780022119290,31013,30587,18606
63780022119300,30972,30628,18597
63780022119310,30952,30660,18596
63780022119320,30939,30456,18582
63780022119330,30912,30676,18596
63780022119340,30892,30720,18588
63780022119350,30869,30613,18582
63780022119360,30853,30580,18612
63780022119370,30837,30854,18584
63780022119380,30816,30856,18614
63780022119390,30804,30937,18608
63780022119400,30776,30929,18586
63780022119410,30754,30992,18600
63780022119420,30730,30922,18592
63780022119430,30708,31144,18597
63780022119440,30688,31252,18601
63780022119450,30668,31249,18616
63780022119460,30656,31097,18590
63780022119470,30642,31354,18591
63780022119480,30643,31280,18618
63780022119490,30666,31274,18600
63780022119500,30758,31284,18585
63780022119510,30956,31230,18585
63780022119520,31316,31076,18592
63780022119530,31848,31288,18589
63780022119540,32488,31304,18602
63780022119550,33188,31304,18589
63780022118545,35116,22284,18600
63780022118555,35580,22260,18600
63780022118565,35916,22312,18601
63780022118575,36128,22352,18599
63780022118585,36224,22308,18599
63780022118595,36197,22324,18604
63780022118605,36085,22346,18600
63780022118615,35909,22543,18598
63780022118625,35685,22610,18602
63780022118635,35412,22785,18598
63780022118645,35140,22972,18598
63780022118655,34860,23179,18596
63780022118665,34598,23404,18598
63780022118675,34368,23608,18596
63780022118685,34156,23986,18594
63780022118695,33960,24200,18602
63780022118705,33765,24524,18599
63780022118715,33583,24857,18600
63780022118725,33404,25060,18600
63780022118735,33244,25365,18592
63780022118745,33112,25652,18599
63780022118755,33032,25888,18592
63780022118765,32956,26104,18592
63780022118775,32940,26318,18602
63780022118785,32950,26504,18588
63780022118795,32996,26724,18602
63780022118805,33041,26929,18584
63780022118815,33108,27108,18606
63780022118825,33184,27301,18596
63780022118835,33237,27452,18594
63780022118845,33300,27580,18601
63780022118855,33306,27684,18588
63780022118865,33298,27792,18600
63780022118875,33280,27900,18598
63780022118885,33218,27970,18590
63780022118895,33124,28105,18586
63780022118905,33020,28206,18602
63780022118915,32896,28315,18584
63780022118925,32774,28373,18589
63780022118935,32644,28528,18601
63780022118945,32522,28606,18605
63780022118955,32398,28642,18586
63780022118965,32289,28724,18610
63780022118975,32196,28781,18600
63780022118985,32114,28922,18585
63780022118995,32036,28980,18598
63780022119005,31962,29072,18594
63780022119015,31904,29000,18592
63780022119025,31842,29172,18585
63780022119035,31804,29240,18602
63780022119045,31758,29182,18610
