OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
23852359630,63780023385580,None,None
23852367962,63780023385590,None,None
23852376293,63780023385596,None,None
23852384625,63780023385602,None,None
23852392956,63780023385615,None,None
23852409619,63780023385626,None,None
23852417951,63780023385634,None,None
23852426282,63780023385646,None,None
23852434614,63780023385657,None,None
23852451277,63780023385668,None,None
23852459608,63780023385680,None,None
23852467940,63780023385691,None,None
23852484603,63780023385702,None,None
23852492934,63780023385712,None,None
23852501266,63780023385723,None,None
23852517929,63780023385734,None,None
23852526261,63780023385746,None,None
23852534592,63780023385757,None,None
23852551255,63780023385768,None,None
23852559587,63780023385779,None,None
23852567918,63780023385790,None,None
23852584581,63780023385802,None,None
23852592913,63780023385813,None,None
23852601244,63780023385824,None,None
23852617907,63780023385836,99_Bahnsteig_PF,None
23852626239,63780023385846,99_Bahnsteig_PF,99_Bahnsteig_PF
23852634570,63780023385858,99_Bahnsteig_PF,99_Bahnsteig_PF
23852651233,63780023385869,99_Bahnsteig_PF,99_Bahnsteig_PF
23852659565,63780023385880,99_Bahnsteig_PF,99_Bahnsteig_PF
23852667897,63780023385891,99_Bahnsteig_PF,99_Bahnsteig_PF
23852684560,63780023385902,99_Bahnsteig_PF,99_Bahnsteig_PF
23852692891,63780023385915,99_Bahnsteig_PF,99_Bahnsteig_PF
23852701223,63780023385925,99_Bahnsteig_PF,99_Bahnsteig_PF
23852717886,63780023385937,99_Bahnsteig_PF,99_Bahnsteig_PF
23852726217,63780023385948,99_Bahnsteig_PF,99_Bahnsteig_PF
23852734549,63780023385958,99_Bahnsteig_PF,99_Bahnsteig_PF
23852751212,63780023385969,99_Bahnsteig_PF,99_Bahnsteig_PF
23852759543,63780023385980,99_Bahnsteig_PF,99_Bahnsteig_PF
23852767875,63780023385992,99_Bahnsteig_PF,99_Bahnsteig_PF
23852784538,63780023386003,99_Bahnsteig_PF,99_Bahnsteig_PF
23852792869,63780023386014,99_Bahnsteig_PF,99_Bahnsteig_PF
23852801201,63780023386025,99_Bahnsteig_PF,99_Bahnsteig_PF
23852817864,63780023386037,99_Bahnsteig_PF,99_Bahnsteig_PF
23852826195,63780023386047,99_Bahnsteig_PF,99_Bahnsteig_PF
23852834527,63780023386059,99_Bahnsteig_PF,99_Bahnsteig_PF
23852851190,63780023386070,99_Bahnsteig_PF,99_Bahnsteig_PF
23852859522,63780023386081,99_Bahnsteig_PF,99_Bahnsteig_PF
23852867853,63780023386092,99_Bahnsteig_PF,99_Bahnsteig_PF
23852884516,63780023386103,99_Bahnsteig_PF,99_Bahnsteig_PF
23852892848,63780023386114,99_Bahnsteig_PF,99_Bahnsteig_PF
23852901179,63780023386126,99_Bahnsteig_PF,99_Bahnsteig_PF
23852917842,63780023386137,99_Bahnsteig_PF,99_Bahnsteig_PF
23852926174,63780023386148,None,None
23852942837,63780023386160,None,None
23852951168,63780023386172,None,None
23852967831,63780023386183,None,None
23852976163,63780023386196,None,None
23852984494,63780023386207,None,None
23853001158,63780023386219,None,None
23853009489,63780023386231,None,None
23853026152,63780023386242,None,None
23853034484,63780023386254,None,None
23853042815,63780023386266,None,None
23853059478,63780023386276,None,None
23853067810,63780023386287,99_Bahnsteig_PF,None
23853076141,63780023386299,99_Bahnsteig_PF,None
23853092804,63780023386310,None,None
23853101136,63780023386321,99_Bahnsteig_PF,99_Bahnsteig_PF
23853109467,63780023386332,99_Bahnsteig_PF,99_Bahnsteig_PF
23853126130,63780023386344,99_Bahnsteig_PF,99_Bahnsteig_PF
23853134462,63780023386355,None,99_Bahnsteig_PF
23853142793,63780023386366,99_Bahnsteig_PF,99_Bahnsteig_PF
23853159456,63780023386377,None,99_Bahnsteig_PF
23853167788,63780023386387,99_Bahnsteig_PF,99_Bahnsteig_PF
23853176120,63780023386398,None,99_Bahnsteig_PF
23853192783,63780023386411,None,99_Bahnsteig_PF
23853201114,63780023386421,99_Bahnsteig_PF,99_Bahnsteig_PF
23853209446,63780023386432,99_Bahnsteig_PF,99_Bahnsteig_PF
23853226109,63780023386449,99_Bahnsteig_PF,99_Bahnsteig_PF
23853234440,63780023386454,99_Bahnsteig_PF,99_Bahnsteig_PF
23853242772,63780023386462,99_Bahnsteig_PF,99_Bahnsteig_PF
23853251103,63780023386472,99_Bahnsteig_PF,99_Bahnsteig_PF
23853259435,63780023386484,99_Bahnsteig_PF,99_Bahnsteig_PF
23853276098,63780023386495,99_Bahnsteig_PF,99_Bahnsteig_PF
23853284429,63780023386506,99_Bahnsteig_PF,99_Bahnsteig_PF
23853292761,63780023386517,99_Bahnsteig_PF,99_Bahnsteig_PF
23853309424,63780023386529,99_Bahnsteig_PF,99_Bahnsteig_PF
23853317755,63780023386540,99_Bahnsteig_PF,99_Bahnsteig_PF
23853326087,63780023386551,99_Bahnsteig_PF,99_Bahnsteig_PF
23853342750,63780023386563,99_Bahnsteig_PF,99_Bahnsteig_PF
23853351082,63780023386573,99_Bahnsteig_PF,99_Bahnsteig_PF
23853359413,63780023386585,99_Bahnsteig_PF,99_Bahnsteig_PF
23853376076,63780023386596,99_Bahnsteig_PF,99_Bahnsteig_PF
23853384408,63780023386607,99_Bahnsteig_PF,99_Bahnsteig_PF
23853392739,63780023386618,99_Bahnsteig_PF,99_Bahnsteig_PF
23853409402,63780023386629,99_Bahnsteig_PF,99_Bahnsteig_PF
23853417734,63780023386641,99_Bahnsteig_PF,99_Bahnsteig_PF
23853426065,63780023386652,99_Bahnsteig_PF,99_Bahnsteig_PF
23853442728,63780023386663,99_Bahnsteig_PF,99_Bahnsteig_PF
23853451060,63780023386674,99_Bahnsteig_PF,99_Bahnsteig_PF
23853459391,63780023386685,99_Bahnsteig_PF,99_Bahnsteig_PF
23853476054,63780023386697,99_Bahnsteig_PF,99_Bahnsteig_PF
23853484386,63780023386708,99_Bahnsteig_PF,99_Bahnsteig_PF
23853501049,63780023386719,None,99_Bahnsteig_PF
23853509381,63780023386730,99_Bahnsteig_PF,99_Bahnsteig_PF
23853517712,63780023386741,99_Bahnsteig_PF,99_Bahnsteig_PF
23853534375,63780023386752,99_Bahnsteig_PF,99_Bahnsteig_PF
23853542707,63780023386763,99_Bahnsteig_PF,99_Bahnsteig_PF
23853551038,63780023386774,99_Bahnsteig_PF,99_Bahnsteig_PF
23853567701,63780023386785,99_Bahnsteig_PF,99_Bahnsteig_PF
23853576033,63780023386797,99_Bahnsteig_PF,99_Bahnsteig_PF
23853584364,63780023386808,99_Bahnsteig_PF,99_Bahnsteig_PF
23853601027,63780023386819,99_Bahnsteig_PF,99_Bahnsteig_PF
23853609359,63780023386831,99_Bahnsteig_PF,99_Bahnsteig_PF
23853617690,63780023386842,99_Bahnsteig_PF,99_Bahnsteig_PF
23853634353,63780023386854,99_Bahnsteig_PF,99_Bahnsteig_PF
23853642685,63780023386866,99_Bahnsteig_PF,99_Bahnsteig_PF
23853651016,63780023386876,99_Bahnsteig_PF,99_Bahnsteig_PF
23853667680,63780023386888,99_Bahnsteig_PF,99_Bahnsteig_PF
23853676011,63780023386899,99_Bahnsteig_PF,99_Bahnsteig_PF
23853692674,63780023386911,99_Bahnsteig_PF,99_Bahnsteig_PF
23853701006,63780023386922,99_Bahnsteig_PF,99_Bahnsteig_PF
23853709337,63780023386933,99_Bahnsteig_PF,99_Bahnsteig_PF
23853726000,63780023386945,99_Bahnsteig_PF,99_Bahnsteig_PF
23853734332,63780023386957,99_Bahnsteig_PF,99_Bahnsteig_PF
23853742663,63780023386968,99_Bahnsteig_PF,99_Bahnsteig_PF
23853759326,63780023386979,99_Bahnsteig_PF,99_Bahnsteig_PF
23853767658,63780023386991,99_Bahnsteig_PF,99_Bahnsteig_PF
23853775989,63780023387002,99_Bahnsteig_PF,99_Bahnsteig_PF
23853792652,63780023387014,99_Bahnsteig_PF,99_Bahnsteig_PF
23853800984,63780023387024,99_Bahnsteig_PF,99_Bahnsteig_PF
23853817647,63780023387035,None,99_Bahnsteig_PF
23853825978,63780023387048,99_Bahnsteig_PF,99_Bahnsteig_PF
23853834310,63780023387058,99_Bahnsteig_PF,99_Bahnsteig_PF
23853850973,63780023387069,None,None
23853859305,63780023387080,99_Bahnsteig_PF,99_Bahnsteig_PF
23853867636,63780023387091,99_Bahnsteig_PF,99_Bahnsteig_PF
23853884299,63780023387103,99_Bahnsteig_PF,99_Bahnsteig_PF
23853892631,63780023387114,99_Bahnsteig_PF,99_Bahnsteig_PF
23853900962,63780023387125,99_Bahnsteig_PF,99_Bahnsteig_PF
23853917625,63780023387136,99_Bahnsteig_PF,99_Bahnsteig_PF
