OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
25115445998,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446102,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446171,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446233,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446296,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446371,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446416,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446467,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446514,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
25115446597,63780024648478,0.6409585,0.3305706,0.4612389,0.4352026,-14.88979,2.184866,-0.002866387,-0.03736646,0.9985443,-0.005198244,-0.03855073,0,0,0,0,0,0,0,14.88728,-2.178439,-0.01855991,-0.001605513,-0.4617749,-0.8869957,-0.03181082,0.006678833,-0.02372134,0.02678786,0.00617366,-0.01913124,0.2595215,-0.4329529,0.8632355,-0.02876282,-0.1915741,0.9810486,0.002171692,0.002803329,True,True
