OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
22849543955,63780022382754,None,None
22849552287,63780022382766,99_Bahnsteig_PF,99_Bahnsteig_PF
22849560618,63780022382772,99_Bahnsteig_PF,99_Bahnsteig_PF
22849560618,63780022382778,99_Bahnsteig_PF,99_Bahnsteig_PF
22849568950,63780022382786,99_Bahnsteig_PF,99_Bahnsteig_PF
22849585613,63780022382798,99_Bahnsteig_PF,99_Bahnsteig_PF
22849593944,63780022382809,99_Bahnsteig_PF,99_Bahnsteig_PF
22849610607,63780022382823,99_Bahnsteig_PF,99_Bahnsteig_PF
22849618939,63780022382833,99_Bahnsteig_PF,99_Bahnsteig_PF
22849627270,63780022382842,99_Bahnsteig_PF,99_Bahnsteig_PF
22849635602,63780022382854,99_Bahnsteig_PF,99_Bahnsteig_PF
22849652265,63780022382865,99_Bahnsteig_PF,99_Bahnsteig_PF
22849660596,63780022382877,99_Bahnsteig_PF,99_Bahnsteig_PF
22849668928,63780022382887,99_Bahnsteig_PF,99_Bahnsteig_PF
22849685591,63780022382899,99_Bahnsteig_PF,99_Bahnsteig_PF
22849693922,63780022382910,99_Bahnsteig_PF,99_Bahnsteig_PF
22849702254,63780022382920,99_Bahnsteig_PF,99_Bahnsteig_PF
22849718917,63780022382931,99_Bahnsteig_PF,99_Bahnsteig_PF
22849727249,63780022382943,99_Bahnsteig_PF,99_Bahnsteig_PF
22849743912,63780022382954,99_Bahnsteig_PF,99_Bahnsteig_PF
22849752243,63780022382966,99_Bahnsteig_PF,99_Bahnsteig_PF
22849760575,63780022382978,99_Bahnsteig_PF,99_Bahnsteig_PF
22849777238,63780022382988,99_Bahnsteig_PF,99_Bahnsteig_PF
22849785569,63780022382999,99_Bahnsteig_PF,99_Bahnsteig_PF
22849793901,63780022383010,99_Bahnsteig_PF,99_Bahnsteig_PF
22849810564,63780022383021,99_Bahnsteig_PF,99_Bahnsteig_PF
22849818895,63780022383032,99_Bahnsteig_PF,99_Bahnsteig_PF
22849827227,63780022383043,99_Bahnsteig_PF,99_Bahnsteig_PF
22849843890,63780022383055,99_Bahnsteig_PF,99_Bahnsteig_PF
22849852221,63780022383065,99_Bahnsteig_PF,99_Bahnsteig_PF
22849860553,63780022383077,99_Bahnsteig_PF,99_Bahnsteig_PF
22849877216,63780022383088,99_Bahnsteig_PF,99_Bahnsteig_PF
22849885548,63780022383099,99_Bahnsteig_PF,99_Bahnsteig_PF
