UnityTS,Heart,Breath,GSR
63780022958561,32176,31984,17669
63780022958551,32176,31984,17669
63780022958561,32156,31938,17678
63780022958571,32149,32188,17688
63780022958581,32140,32145,17668
63780022958591,32128,32060,17690
63780022958601,32109,31903,17696
63780022958611,32088,32026,17678
63780022958621,32056,31808,17682
63780022958631,32028,31989,17672
63780022958641,32024,31916,17668
63780022958651,32008,31636,17693
63780022958661,31976,31576,17664
63780022958671,31960,31762,17664
63780022958681,31938,31460,17692
63780022958691,31924,31466,17682
63780022958701,31902,31621,17674
63780022958711,31880,31600,17670
63780022958721,31856,31383,17672
63780022958731,31840,31319,17685
63780022958741,31828,31300,17665
63780022958751,31794,31276,17692
63780022958761,31776,31191,17688
63780022958771,31762,31148,17690
63780022958781,31776,31164,17693
63780022958791,31880,30972,17661
63780022958801,32074,30912,17661
63780022958811,32386,30818,17664
63780022958821,32828,31000,17680
63780022958831,33336,30736,17673
63780022958841,33850,30732,17685
63780022958851,34324,30889,17676
63780022958861,34736,30892,17676
63780022958871,35054,30944,17664
63780022958881,35280,30904,17672
63780022958891,35416,30986,17668
63780022958901,35440,31006,17669
63780022958911,35408,30936,17693
63780022958921,35325,30960,17690
63780022958931,35196,31033,17682
63780022958941,35036,31168,17664
63780022958951,34884,31384,17680
63780022958961,34720,31418,17678
63780022958971,34570,31522,17676
63780022958981,34443,31494,17670
63780022958991,34344,31816,17670
63780022959001,34240,32030,17702
63780022959011,34148,31986,17713
63780022959021,34062,32308,17682
63780022959031,33972,32496,17685
63780022959041,33864,32638,17664
63780022959051,33762,32480,17673
63780022959061,33660,32792,17680
63780022959071,33570,32700,17686
63780022959081,33510,32832,17689
63780022959091,33472,32792,17675
63780022959101,33450,32844,17702
63780022959111,33456,33133,17681
63780022959121,33468,32928,17682
63780022959131,33496,33142,17682
63780022959141,33532,33184,17660
63780022959151,33564,33188,17693
63780022959161,33576,33028,17696
63780022959171,33588,33293,17670
63780022959181,33586,33254,17672
63780022959191,33564,33076,17681
63780022959201,33528,33264,17662
63780022959211,33473,33117,17705
63780022959221,33403,33315,17660
63780022959231,33336,33296,17685
63780022959241,33268,33152,17690
63780022959251,33186,33020,17677
63780022959261,33116,33241,17689
63780022959271,33036,33252,17679
63780022959281,32972,33028,17667
63780022959291,32914,33173,17673
63780022959301,32856,33054,17672
63780022959311,32788,32984,17678
63780022959321,32748,33232,17663
63780022959331,32696,33196,17660
63780022959341,32660,32982,17654
63780022959351,32616,33154,17668
63780022959361,32569,32976,17668
63780022959371,32546,33152,17680
63780022959381,32524,32996,17702
63780022959391,32514,32901,17665
63780022959401,32492,33080,17685
63780022959411,32469,33088,17658
63780022959421,32460,33084,17660
63780022959431,32434,32852,17668
63780022959441,32428,33015,17657
63780022959451,32400,33002,17656
63780022959461,32372,33036,17676
63780022959471,32352,32788,17668
63780022959481,32325,33004,17668
63780022959491,32316,32995,17692
63780022959501,32289,32968,17688
63780022959511,32272,32970,17692
63780022959521,32240,33028,17668
63780022959531,32232,32968,17684
63780022959541,32204,32980,17704
63780022959551,32178,32768,17686
63780022959561,32146,32980,17675
63780022958567,32176,31984,17669
63780022958577,32156,31938,17678
63780022958587,32149,32188,17688
63780022958597,32140,32145,17668
63780022958607,32128,32060,17690
63780022958617,32109,31903,17696
63780022958627,32088,32026,17678
63780022958637,32056,31808,17682
63780022958647,32028,31989,17672
63780022958657,32024,31916,17668
63780022958667,32008,31636,17693
63780022958677,31976,31576,17664
63780022958687,31960,31762,17664
63780022958697,31938,31460,17692
63780022958707,31924,31466,17682
63780022958717,31902,31621,17674
63780022958727,31880,31600,17670
63780022958737,31856,31383,17672
63780022958747,31840,31319,17685
63780022958757,31828,31300,17665
63780022958767,31794,31276,17692
63780022958777,31776,31191,17688
63780022958787,31762,31148,17690
63780022958797,31776,31164,17693
63780022958807,31880,30972,17661
63780022958817,32074,30912,17661
63780022958827,32386,30818,17664
63780022958837,32828,31000,17680
63780022958847,33336,30736,17673
63780022958857,33850,30732,17685
63780022958867,34324,30889,17676
63780022958877,34736,30892,17676
63780022958887,35054,30944,17664
63780022958897,35280,30904,17672
63780022958907,35416,30986,17668
63780022958917,35440,31006,17669
63780022958927,35408,30936,17693
63780022958937,35325,30960,17690
63780022958947,35196,31033,17682
63780022958957,35036,31168,17664
63780022958967,34884,31384,17680
63780022958977,34720,31418,17678
63780022958987,34570,31522,17676
63780022958997,34443,31494,17670
63780022959007,34344,31816,17670
63780022959017,34240,32030,17702
63780022959027,34148,31986,17713
63780022959037,34062,32308,17682
63780022959047,33972,32496,17685
63780022959057,33864,32638,17664
63780022959067,33762,32480,17673
63780022959077,33660,32792,17680
63780022959087,33570,32700,17686
63780022959097,33510,32832,17689
63780022959107,33472,32792,17675
63780022959117,33450,32844,17702
63780022959127,33456,33133,17681
63780022959137,33468,32928,17682
63780022959147,33496,33142,17682
63780022959157,33532,33184,17660
63780022959167,33564,33188,17693
63780022959177,33576,33028,17696
63780022959187,33588,33293,17670
63780022959197,33586,33254,17672
63780022959207,33564,33076,17681
63780022959217,33528,33264,17662
63780022959227,33473,33117,17705
63780022959237,33403,33315,17660
63780022959247,33336,33296,17685
63780022959257,33268,33152,17690
63780022959267,33186,33020,17677
63780022959277,33116,33241,17689
63780022959287,33036,33252,17679
63780022959297,32972,33028,17667
63780022959307,32914,33173,17673
63780022959317,32856,33054,17672
63780022959327,32788,32984,17678
63780022959337,32748,33232,17663
63780022959347,32696,33196,17660
63780022959357,32660,32982,17654
63780022959367,32616,33154,17668
63780022959377,32569,32976,17668
63780022959387,32546,33152,17680
63780022959397,32524,32996,17702
63780022959407,32514,32901,17665
63780022959417,32492,33080,17685
63780022959427,32469,33088,17658
63780022959437,32460,33084,17660
63780022959447,32434,32852,17668
63780022959457,32428,33015,17657
63780022959467,32400,33002,17656
63780022959477,32372,33036,17676
63780022959487,32352,32788,17668
63780022959497,32325,33004,17668
63780022959507,32316,32995,17692
63780022959517,32289,32968,17688
63780022959527,32272,32970,17692
63780022959537,32240,33028,17668
63780022959547,32232,32968,17684
63780022959557,32204,32980,17704
63780022959567,32178,32768,17686
63780022959577,32146,32980,17675
63780022959587,32116,32940,17654
63780022959597,32096,32928,17660
63780022959607,32076,32740,17684
63780022959617,32056,32948,17669
63780022959627,32028,32736,17689
63780022959637,32000,32984,17676
63780022959647,31978,32964,17667
63780022959657,31953,32872,17660
63780022959667,31932,32873,17696
63780022959677,31904,32896,17670
63780022959687,31884,32868,17690
63780022959697,31864,32856,17676
63780022959707,31858,32821,17657
63780022959717,31844,32752,17662
63780022959727,31820,32488,17678
63780022959737,31808,32684,17672
63780022959747,31793,32644,17663
63780022959757,31792,32552,17674
63780022959767,31772,32488,17661
63780022959777,31752,32470,17658
63780022959787,31754,32444,17680
63780022959797,31736,32410,17660
63780022959807,31724,32388,17660
63780022959817,31700,32468,17674
63780022959827,31690,32460,17672
63780022959837,31684,32416,17666
63780022959847,31668,32408,17662
63780022959857,31656,32188,17701
63780022959867,31632,32327,17677
63780022959877,31609,32110,17664
63780022959887,31613,32280,17669
63780022959897,31660,32161,17665
63780022959907,31780,31888,17685
63780022959917,32036,31970,17656
63780022959927,32409,32042,17681
63780022959937,32880,31964,17690
63780022959947,33405,32085,17686
63780022959957,33928,31848,17672
63780022959967,34390,31872,17690
63780022959977,34764,31921,17663
63780022959987,35044,32144,17666
63780022959997,35232,32186,17664
63780022960007,35321,32229,17677
63780022960017,35324,32276,17670
63780022960027,35260,32160,17689
63780022960037,35162,32308,17684
