OcutimeStamp,UnityTimeStamp,LeftCollide,RightCollide
26551345925,63780026084552,99_Bahnsteig_PF,99_Bahnsteig_PF
26551354256,63780026084562,99_Bahnsteig_PF,99_Bahnsteig_PF
26551395914,63780026084605,99_Bahnsteig_PF,99_Bahnsteig_PF
26551404245,63780026084615,99_Bahnsteig_PF,99_Bahnsteig_PF
26551412577,63780026084621,99_Bahnsteig_PF,99_Bahnsteig_PF
26551420908,63780026084633,99_Bahnsteig_PF,99_Bahnsteig_PF
26551429240,63780026084641,99_Bahnsteig_PF,99_Bahnsteig_PF
26551445903,63780026084652,99_Bahnsteig_PF,99_Bahnsteig_PF
26551454235,63780026084663,99_Bahnsteig_PF,99_Bahnsteig_PF
26551462566,63780026084675,99_Bahnsteig_PF,99_Bahnsteig_PF
26551479229,63780026084686,99_Bahnsteig_PF,99_Bahnsteig_PF
26551487561,63780026084697,99_Bahnsteig_PF,99_Bahnsteig_PF
26551495892,63780026084708,99_Bahnsteig_PF,99_Bahnsteig_PF
26551512555,63780026084720,99_Bahnsteig_PF,99_Bahnsteig_PF
26551554213,63780026084761,99_Bahnsteig_PF,99_Bahnsteig_PF
26551562544,63780026084771,None,None
26551570876,63780026084776,None,None
26551570876,63780026084782,None,None
26551579207,63780026084788,None,None
26551587539,63780026084798,None,None
26551604202,63780026084809,None,None
26551612533,63780026084820,None,None
26551620865,63780026084831,None,None
26551637528,63780026084842,None,None
26551645860,63780026084853,None,None
26551645860,63780026084864,None,None
26551645860,63780026084876,None,None
26551645860,63780026084917,None,None
26551645860,63780026084923,None,None
26551645860,63780026084928,None,None
26551645860,63780026084934,None,None
26551645860,63780026084943,None,None
26551645860,63780026084954,None,None
26551754169,63780026084965,99_Bahnsteig_PF,None
26551762501,63780026084976,99_Bahnsteig_PF,99_Bahnsteig_PF
26551779164,63780026084988,99_Bahnsteig_PF,99_Bahnsteig_PF
26551787495,63780026084999,99_Bahnsteig_PF,99_Bahnsteig_PF
26551795827,63780026085010,99_Bahnsteig_PF,99_Bahnsteig_PF
26551812490,63780026085021,99_Bahnsteig_PF,99_Bahnsteig_PF
26551820822,63780026085033,99_Bahnsteig_PF,99_Bahnsteig_PF
26551879142,63780026085087,99_Bahnsteig_PF,99_Bahnsteig_PF
26551887474,63780026085100,99_Bahnsteig_PF,99_Bahnsteig_PF
26551895805,63780026085106,99_Bahnsteig_PF,99_Bahnsteig_PF
26551904137,63780026085112,99_Bahnsteig_PF,99_Bahnsteig_PF
26551912468,63780026085121,99_Bahnsteig_PF,99_Bahnsteig_PF
26551920800,63780026085132,99_Bahnsteig_PF,99_Bahnsteig_PF
26551929131,63780026085143,99_Bahnsteig_PF,99_Bahnsteig_PF
26551945795,63780026085155,None,None
26551954126,63780026085166,99_Bahnsteig_PF,None
26551970789,63780026085178,None,None
26551979121,63780026085189,None,99_Bahnsteig_PF
26552029110,63780026085236,None,99_Bahnsteig_PF
26552029110,63780026085243,None,99_Bahnsteig_PF
26552037441,63780026085249,None,None
26552045773,63780026085255,None,None
26552054104,63780026085267,None,None
26552070767,63780026085278,None,99_Bahnsteig_PF
26552079099,63780026085289,None,99_Bahnsteig_PF
26552087430,63780026085301,None,99_Bahnsteig_PF
26552104093,63780026085311,None,99_Bahnsteig_PF
26552112425,63780026085322,None,99_Bahnsteig_PF
26552120757,63780026085334,99_Bahnsteig_PF,99_Bahnsteig_PF
26552137420,63780026085345,99_Bahnsteig_PF,99_Bahnsteig_PF
26552170746,63780026085384,99_Bahnsteig_PF,99_Bahnsteig_PF
26552179077,63780026085390,None,99_Bahnsteig_PF
26552187409,63780026085396,None,99_Bahnsteig_PF
26552187409,63780026085401,None,99_Bahnsteig_PF
26552204072,63780026085411,99_Bahnsteig_PF,99_Bahnsteig_PF
26552212403,63780026085423,99_Bahnsteig_PF,99_Bahnsteig_PF
26552220735,63780026085434,99_Bahnsteig_PF,99_Bahnsteig_PF
26552237398,63780026085445,99_Bahnsteig_PF,99_Bahnsteig_PF
26552245729,63780026085456,99_Bahnsteig_PF,99_Bahnsteig_PF
26552254061,63780026085468,99_Bahnsteig_PF,99_Bahnsteig_PF
26552270724,63780026085479,99_Bahnsteig_PF,99_Bahnsteig_PF
26552279055,63780026085490,99_Bahnsteig_PF,99_Bahnsteig_PF
26552287387,63780026085502,99_Bahnsteig_PF,99_Bahnsteig_PF
26552329045,63780026085542,99_Bahnsteig_PF,99_Bahnsteig_PF
26552337376,63780026085549,99_Bahnsteig_PF,99_Bahnsteig_PF
26552345708,63780026085555,99_Bahnsteig_PF,99_Bahnsteig_PF
26552345708,63780026085560,99_Bahnsteig_PF,99_Bahnsteig_PF
26552354039,63780026085568,99_Bahnsteig_PF,99_Bahnsteig_PF
26552370702,63780026085579,99_Bahnsteig_PF,99_Bahnsteig_PF
26552379034,63780026085590,99_Bahnsteig_PF,99_Bahnsteig_PF
26552395697,63780026085606,99_Bahnsteig_PF,99_Bahnsteig_PF
26552404028,63780026085613,99_Bahnsteig_PF,99_Bahnsteig_PF
26552412360,63780026085624,99_Bahnsteig_PF,None
26552420691,63780026085635,99_Bahnsteig_PF,99_Bahnsteig_PF
26552437354,63780026085647,None,99_Bahnsteig_PF
26552445686,63780026085658,99_Bahnsteig_PF,99_Bahnsteig_PF
26552487344,63780026085700,99_Bahnsteig_PF,99_Bahnsteig_PF
26552495675,63780026085706,99_Bahnsteig_PF,99_Bahnsteig_PF
26552504007,63780026085710,99_Bahnsteig_PF,99_Bahnsteig_PF
26552504007,63780026085715,99_Bahnsteig_PF,99_Bahnsteig_PF
26552512338,63780026085724,99_Bahnsteig_PF,99_Bahnsteig_PF
26552529001,63780026085735,None,99_Bahnsteig_PF
26552537333,63780026085746,None,99_Bahnsteig_PF
26552545664,63780026085758,None,99_Bahnsteig_PF
26552562327,63780026085769,None,99_Bahnsteig_PF
26552570659,63780026085780,None,99_Bahnsteig_PF
26552578990,63780026085792,None,99_Bahnsteig_PF
26552595653,63780026085802,None,99_Bahnsteig_PF
26552603985,63780026085814,None,99_Bahnsteig_PF
26552645643,63780026085854,None,99_Bahnsteig_PF
26552645643,63780026085859,None,99_Bahnsteig_PF
26552653974,63780026085865,None,99_Bahnsteig_PF
26552662306,63780026085871,None,None
26552670637,63780026085880,None,None
26552678969,63780026085892,None,None
26552695632,63780026085903,None,None
26552703963,63780026085915,None,None
26552712295,63780026085925,None,None
26552728958,63780026085937,None,None
26552737289,63780026085948,None,None
26552745621,63780026085959,99_Bahnsteig_PF,99_Bahnsteig_PF
26552762284,63780026085971,99_Bahnsteig_PF,99_Bahnsteig_PF
26552795610,63780026086010,99_Bahnsteig_PF,99_Bahnsteig_PF
26552803942,63780026086016,99_Bahnsteig_PF,99_Bahnsteig_PF
26552812273,63780026086022,99_Bahnsteig_PF,99_Bahnsteig_PF
26552820605,63780026086028,99_Bahnsteig_PF,99_Bahnsteig_PF
26552828936,63780026086037,99_Bahnsteig_PF,99_Bahnsteig_PF
26552837268,63780026086048,99_Bahnsteig_PF,99_Bahnsteig_PF
26552845599,63780026086060,99_Bahnsteig_PF,99_Bahnsteig_PF
26552862262,63780026086071,99_Bahnsteig_PF,99_Bahnsteig_PF
26552870594,63780026086082,99_Bahnsteig_PF,99_Bahnsteig_PF
26552878925,63780026086093,99_Bahnsteig_PF,99_Bahnsteig_PF
26552895588,63780026086105,99_Bahnsteig_PF,99_Bahnsteig_PF
26552903920,63780026086116,99_Bahnsteig_PF,99_Bahnsteig_PF
26552912251,63780026086127,99_Bahnsteig_PF,99_Bahnsteig_PF
