OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,pupilDiameterL,pupilDiameterR,valL,valR
26880433725,63780026413081,0.5460611,0.5250347,0.4249129,0.5300669,-14.8891,2.016143,-0.7818223,0.02616295,0.8162812,-0.5770261,-0.006447554,0,0,0,0,0,0,0,14.88661,-2.014946,0.7578798,-0.3521779,-0.9351649,-0.03791212,-0.03140619,0.001506577,-0.026211,0.02642152,0.0008868256,-0.02167401,0.0489502,0.07087708,0.9962769,-0.1240845,0.08274841,0.9888,0.003054214,0.00311113,True,True
26880433884,63780026413081,0.5460611,0.5250347,0.4249129,0.5300669,-14.8891,2.016143,-0.7818223,0.02616295,0.8162812,-0.5770261,-0.006447554,0,0,0,0,0,0,0,14.88661,-2.014946,0.7578798,-0.3521779,-0.9351649,-0.03791212,-0.03140619,0.001506577,-0.026211,0.02642152,0.0008868256,-0.02167401,0.0489502,0.07087708,0.9962769,-0.1240845,0.08274841,0.9888,0.003054214,0.00311113,True,True
26880433955,63780026413081,0.5460611,0.5250347,0.4249129,0.5300669,-14.8891,2.016143,-0.7818223,0.02616295,0.8162812,-0.5770261,-0.006447554,0,0,0,0,0,0,0,14.88661,-2.014946,0.7578798,-0.3521779,-0.9351649,-0.03791212,-0.03140619,0.001506577,-0.026211,0.02642152,0.0008868256,-0.02167401,0.0489502,0.07087708,0.9962769,-0.1240845,0.08274841,0.9888,0.003054214,0.00311113,True,True
26880434038,63780026413081,0.5460611,0.5250347,0.4249129,0.5300669,-14.8891,2.016143,-0.7818223,0.02616295,0.8162812,-0.5770261,-0.006447554,0,0,0,0,0,0,0,14.88661,-2.014946,0.7578798,-0.3521779,-0.9351649,-0.03791212,-0.03140619,0.001506577,-0.026211,0.02642152,0.0008868256,-0.02167401,0.0489502,0.07087708,0.9962769,-0.1240845,0.08274841,0.9888,0.003054214,0.00311113,True,True
26880434131,63780026413081,0.5460611,0.5250347,0.4249129,0.5300669,-14.8891,2.016143,-0.7818223,0.02616295,0.8162812,-0.5770261,-0.006447554,0,0,0,0,0,0,0,14.88661,-2.014946,0.7578798,-0.3521779,-0.9351649,-0.03791212,-0.03140619,0.001506577,-0.026211,0.02642152,0.0008868256,-0.02167401,0.0489502,0.07087708,0.9962769,-0.1240845,0.08274841,0.9888,0.003054214,0.00311113,True,True
26880441869,63780026413626,0.5475835,0.5260176,0.4244237,0.5266248,-14.88934,2.016176,-0.7818004,0.0258382,0.8162814,-0.5770407,-0.006423444,0,0,0,0,0,0,0,14.88685,-2.014978,0.7579184,-0.3523087,-0.9351342,-0.03745231,-0.03140262,0.001499634,-0.02616538,0.02642491,0.0008961334,-0.02159883,0.052948,0.07373047,0.9958649,-0.1254425,0.07278442,0.9894104,0.003008164,0.003067993,True,True
26880441969,63780026413626,0.5475835,0.5260176,0.4244237,0.5266248,-14.88934,2.016176,-0.7818004,0.0258382,0.8162814,-0.5770407,-0.006423444,0,0,0,0,0,0,0,14.88685,-2.014978,0.7579184,-0.3523087,-0.9351342,-0.03745231,-0.03140262,0.001499634,-0.02616538,0.02642491,0.0008961334,-0.02159883,0.052948,0.07373047,0.9958649,-0.1254425,0.07278442,0.9894104,0.003008164,0.003067993,True,True
26880442068,63780026413626,0.5475835,0.5260176,0.4244237,0.5266248,-14.88934,2.016176,-0.7818004,0.0258382,0.8162814,-0.5770407,-0.006423444,0,0,0,0,0,0,0,14.88685,-2.014978,0.7579184,-0.3523087,-0.9351342,-0.03745231,-0.03140262,0.001499634,-0.02616538,0.02642491,0.0008961334,-0.02159883,0.052948,0.07373047,0.9958649,-0.1254425,0.07278442,0.9894104,0.003008164,0.003067993,True,True
26880442161,63780026413626,0.5475835,0.5260176,0.4244237,0.5266248,-14.88934,2.016176,-0.7818004,0.0258382,0.8162814,-0.5770407,-0.006423444,0,0,0,0,0,0,0,14.88685,-2.014978,0.7579184,-0.3523087,-0.9351342,-0.03745231,-0.03140262,0.001499634,-0.02616538,0.02642491,0.0008961334,-0.02159883,0.052948,0.07373047,0.9958649,-0.1254425,0.07278442,0.9894104,0.003008164,0.003067993,True,True
26880442263,63780026413626,0.5475835,0.5260176,0.4244237,0.5266248,-14.88934,2.016176,-0.7818004,0.0258382,0.8162814,-0.5770407,-0.006423444,0,0,0,0,0,0,0,14.88685,-2.014978,0.7579184,-0.3523087,-0.9351342,-0.03745231,-0.03140262,0.001499634,-0.02616538,0.02642491,0.0008961334,-0.02159883,0.052948,0.07373047,0.9958649,-0.1254425,0.07278442,0.9894104,0.003008164,0.003067993,True,True
